method,n_ris,seed,step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss
ddpg,96,0,35000,-54.69508878312127,0.5883683322581086,12.38429668372556,0.5,False,0.9872045913460604,64.0,0.979470645265001,True,0.0885,2836.875,260.54296875
ddpg,96,0,36000,-51.23989723793649,3.13378850002143,14.67254839718186,0.5,False,0.9709586738921056,64.0,0.982071918123095,True,0.0876,4056.61572265625,366.49749755859375
ddpg,96,0,37000,-48.16803406793437,4.109258813924427,15.06812204550222,0.5,False,0.9335230871760498,64.0,0.9676500440729467,True,0.0867,4138.86474609375,479.16119384765625
ddpg,96,0,38000,-55.85364882742723,-2.2366207954368926,9.089773144767102,0.5,False,0.9574469291426846,64.0,0.9744403184840116,True,0.0857999999999999,7090.88818359375,557.9874267578125
ddpg,96,0,39000,-47.36345952199471,4.292547323389894,15.084663246055182,0.5,False,0.9224286936675824,64.0,0.9802955125223904,True,0.0849,6033.3798828125,584.8074951171875
ddpg,96,0,40000,-53.1960130588818,2.2212907936748487,14.055672340324312,0.5,False,0.9895947116527972,64.0,0.982127077673224,True,0.0839999999999999,4216.8955078125,520.7496337890625
ddpg,96,0,41000,-54.12138840612528,0.4000074099786284,11.983126291958914,0.5,False,0.9735963538589982,64.0,0.9804563856922612,True,0.0831,2769.16796875,434.2401123046875
ddpg,96,0,42000,-50.22937022233815,5.360437634006415,17.24366910723424,0.5,False,0.9926751402918672,64.0,0.9781357376900804,True,0.0822,3007.50927734375,349.1137084960937
ddpg,96,0,43000,-55.807369065371326,-0.2685907985730411,11.599909284322807,0.5,False,0.991763897621398,64.0,0.94322026752571,True,0.0813,2089.27001953125,354.1043395996094
ddpg,96,0,44000,-53.18533389563388,1.5837973579104825,13.235985465736936,0.5,False,0.9780202009561494,64.0,0.9457423368123598,True,0.0804,1519.3369140625,342.0404663085937
ddpg,96,0,45000,-49.29854914936536,2.186984145441142,12.923192442284767,0.5,False,0.9193845231215448,64.0,0.977575132227778,True,0.0794999999999999,2002.439453125,369.0915222167969
ddpg,96,0,46000,-51.41854345940385,3.336428586736859,14.982882377277834,0.5,False,0.9777673579667984,64.0,0.9948885602385668,True,0.0786,1650.57470703125,170.08258056640625
ddpg,96,0,47000,-52.98854363467323,2.389727551700794,14.212652934205169,0.5,False,0.988897699756679,64.0,0.9232093363606874,True,0.0776999999999999,703.0546875,170.21176147460938
ddpg,96,0,48000,-55.62652619944359,0.1700102972604895,12.111983473352405,0.5,False,0.99636672315543,64.0,0.9009051673096428,True,0.0768,953.8712158203124,269.8282165527344
ddpg,96,0,49000,-53.54808323914715,2.451916760852857,14.451916760852855,0.5,False,1.0,64.0,0.9717586384304684,True,0.0759,1298.7877197265625,256.1438293457031
ddpg,96,0,50000,-64.82118037027865,-3.840976858774361,8.781076083917286,0.25,False,1.0889322055625763,64.0,0.9822236335180792,True,0.075,1134.6156005859375,297.27471923828125
ddpg,96,0,51000,-53.63102926010093,1.6577020659483717,13.455773014019968,0.5,False,0.9872987736794518,64.0,0.9737082313006526,True,0.0741,1354.1058349609375,210.4576110839844
ddpg,96,0,52000,-51.185891805510366,0.2714957274628613,11.026247594091911,0.5,False,0.9188819202316648,64.0,0.922365222195212,True,0.0731999999999999,633.9700927734375,158.42367553710938
ddpg,96,0,53000,-52.3195418020124,3.6804581979876,15.6804581979876,0.5,False,1.0,64.0,0.9703383050713856,True,0.0723,632.8460693359375,230.98529052734372
ddpg,96,0,54000,-49.51719632751304,5.263186980123562,16.916975278674318,0.5,False,0.9782211304935108,64.0,0.9416532791745232,True,0.0713999999999999,1070.889404296875,198.88919067382807
ddpg,96,0,55000,-51.72504243430462,3.403967828555692,15.156081249477776,0.5,False,0.9844466118367914,64.0,0.9769399563491892,True,0.0705,786.671630859375,237.73138427734372
ddpg,96,0,56000,-53.248927024725305,2.7510729752746954,14.751072975274695,0.5,False,1.0,64.0,0.971764455779076,True,0.0696,1092.05615234375,318.728759765625
ddpg,96,0,57000,-51.43337760032389,3.426470157433326,15.10402856560756,0.5,False,0.9796401385313788,64.0,0.9625619019824286,True,0.0687,526.4527587890625,110.66624450683594
ddpg,96,0,58000,-56.24235507836303,-0.2423550783630368,11.757644921636963,0.5,False,1.0,64.0,0.9880893533177584,True,0.0678,390.44091796875,180.10955810546875
ddpg,96,0,59000,-50.57618275024756,4.500133165433887,16.23743084336968,0.5,False,0.9835056413514544,64.0,0.9788222480301784,True,0.0669,480.8170166015625,184.07606506347656
ddpg,96,0,60000,-55.89659161997616,0.1034083800238434,12.103408380023843,0.5,False,1.0,64.0,0.9517870526011772,True,0.066,532.3265380859375,185.23580932617188
ddpg,96,0,61000,-73.43880661610662,0.1795808426346212,15.351282977838588,0.25,False,1.3146140617632365,64.0,0.9181877149992366,True,0.0650999999999999,837.6403198242188,281.2314453125
ddpg,96,0,62000,-52.11254964275374,3.4952158544709446,15.383541322823833,0.5,False,0.9929958124504408,64.0,0.9487741263467474,True,0.0642,1943.34716796875,395.9585571289063
ddpg,96,0,63000,-61.03269335723207,-6.609613709975522,4.946181183625573,0.5,False,0.971840707986724,64.0,0.9925416988811896,True,0.0633,2536.20703125,362.7915649414063
ddpg,96,0,64000,-53.1714387074915,2.400569378700529,14.278753263220407,0.5,False,0.9923572872534292,64.0,0.987796434800018,True,0.0624,496.8771362304688,89.37355041503906
ddpg,96,0,65000,-50.44865770581464,2.023680804497654,13.046061047697128,0.5,False,0.9370060448270052,64.0,0.9684260774790862,True,0.0615,266.00372314453125,167.93075561523438
ddpg,96,0,66000,-52.632908150934455,3.3670918490655435,15.367091849065543,0.5,False,1.0,64.0,0.9458946281757248,True,0.0605999999999999,748.4989013671875,261.09014892578125
ddpg,96,0,67000,-52.05942239565439,3.8830947012251102,15.866679443915556,0.5,False,0.998973519587134,64.0,0.9779366314114244,True,0.0596999999999999,1423.569580078125,334.73394775390625
ddpg,96,0,68000,-53.176321788964216,2.823678211035787,14.823678211035787,0.5,False,1.0,64.0,0.9862988798230632,True,0.0587999999999999,1365.256591796875,364.131591796875
ddpg,96,0,69000,-56.09779871728213,-0.0977987172821244,11.902201282717876,0.5,False,1.0,64.0,0.9942562560854032,True,0.0579,1975.1221923828125,368.934326171875
ddpg,96,0,70000,-57.26948287010894,-1.9398174862739164,9.86923148627286,0.5,False,0.988029738997054,64.0,0.9659150443027352,True,0.0569999999999999,1488.922607421875,371.2156372070313
ddpg,96,0,71000,-59.75442779499743,-4.006736428437828,7.921337787636618,0.5,False,0.9954944886885642,64.0,0.9412616819755436,True,0.0561,1376.6170654296875,367.558349609375
ddpg,96,0,72000,-52.54871453334726,2.0838904259105475,13.697975947936875,0.5,False,0.975582231415318,64.0,0.9715657044779088,True,0.0552,720.4960327148438,159.83197021484375
ddpg,96,0,73000,-52.791822035023074,3.2081779649769224,15.208177964976922,0.5,False,1.0,64.0,0.9741555492692054,True,0.0543,720.7305297851562,118.37095642089844
ddpg,96,0,74000,-52.93123423120439,2.818045898879137,14.746572008630478,0.5,False,0.9955228594657772,64.0,0.9936227968653306,True,0.0534,319.9023742675781,151.53005981445312
ddpg,96,0,75000,-64.11882678758754,-9.102504150413154,2.6189135958053864,0.5,False,0.9824343328066856,64.0,1.0234431495300216,True,0.0524999999999999,1265.2032470703125,147.36245727539062
ddpg,96,0,76000,-89.80040620643015,-6.368026077957926,11.470226589206996,0.25,False,1.4898639308655757,64.0,1.0529334912522037,True,0.0515999999999999,495.7171020507813,147.87051391601562
ddpg,96,0,77000,-47.077679410101005,5.5197726193412375,16.57715006829399,0.5,False,0.9392402148114688,64.0,0.9569658505036882,True,0.0506999999999999,872.0797119140625,152.87741088867188
ddpg,96,0,78000,-50.97404656611802,3.58971355953945,15.184621516300387,0.5,False,0.9743528593867404,64.0,0.9408436954729892,True,0.0498,470.513671875,137.858154296875
ddpg,96,0,79000,-52.01806489317615,1.7280782097845826,13.093949760184614,0.5,False,0.959752555410013,64.0,0.9595047409455104,True,0.0489,694.085205078125,160.16909790039062
ddpg,96,0,80000,-51.81477352606689,4.069445724932566,16.036399707824856,0.5,False,0.9979324866249902,64.0,0.9658194387099488,True,0.048,244.6167449951172,89.46195220947266
ddpg,96,0,81000,-38.01492284685945,1.175764553704048,9.056742834046425,0.5,False,0.6998337035814911,64.0,0.9548478768000948,True,0.0470999999999999,314.91455078125,142.743408203125
ddpg,96,0,82000,-52.04254672473108,2.3431602437373824,13.888581474502992,0.5,False,0.9711733387226512,64.0,0.9734232739481036,True,0.0462,872.624267578125,236.36331176757807
ddpg,96,0,83000,-53.25722437765968,1.6034092480161752,13.281187619982084,0.5,False,0.9796541718870688,64.0,0.9791275211181836,True,0.0453,427.7535400390625,66.47211456298828
ddpg,96,0,84000,-26.330932166794003,1.2921156081772327,7.101812667647833,0.5,False,0.4932687102673435,64.0,0.9634199094632616,True,0.0443999999999999,244.2852783203125,111.21102905273438
ddpg,96,0,85000,-50.34916335658485,4.276861250885304,15.889112690721872,0.5,False,0.9754647251333955,64.0,0.9814421598362232,True,0.0435,387.9588623046875,91.01598358154295
ddpg,96,0,86000,-57.24905257523974,-1.2624460677953833,10.733727448854076,0.5,False,0.9997608304900776,64.0,1.0204054370392694,True,0.0426,254.0652313232422,79.7117919921875
ddpg,96,0,87000,-54.97451540716732,0.8336651460285558,12.77890652181433,0.5,False,0.9965746527356404,64.0,0.9775693669361988,True,0.0417,887.0198974609375,78.63638305664062
ddpg,96,0,88000,-50.64858557060128,-2.429992056259957,7.439697176834553,0.5,False,0.8610463127560949,64.0,0.981366072533097,True,0.0408,239.5985870361328,84.63471984863281
ddpg,96,0,89000,-40.80960644154029,1.464086148935852,10.022925652084009,0.5,False,0.754887367687074,64.0,0.9600164035873904,True,0.0398999999999999,289.4319763183594,85.16279602050781
ddpg,96,0,90000,-52.93529568885752,2.306149870853922,14.09082829396698,0.5,False,0.9864543849948472,64.0,0.937896755010178,True,0.0389999999999999,315.9169311523437,89.50236511230469
ddpg,96,0,91000,-54.52980278908091,1.470197210919089,13.470197210919087,0.5,False,1.0,64.0,1.0225555173257628,True,0.0380999999999999,426.94671630859375,138.22579956054688
ddpg,96,0,92000,-50.47583453929404,5.497488279370941,17.489868043050745,0.5,False,0.9995236217618748,64.0,1.041727938696997,True,0.0372,867.8292236328125,222.5539703369141
ddpg,96,0,93000,-52.161501064987576,3.359857747717709,15.223687554883952,0.5,False,0.9914528359411658,64.0,0.9779889837186104,True,0.0363,348.0609130859375,92.21666717529295
ddpg,96,0,94000,-56.55439909917671,-0.7013443391809826,11.256726390469735,0.5,False,0.9973759778570668,64.0,0.9840475419427982,True,0.0354,457.2418212890625,162.01663208007812
ddpg,96,0,95000,-51.34139858603085,3.609060330967746,15.31200149216354,0.5,False,0.9812581949464037,64.0,1.0600158994692443,True,0.0345,725.93017578125,219.6993408203125
ddpg,96,0,96000,-56.34686500814709,-0.3468650081470947,11.653134991852903,0.5,False,1.0,64.0,0.966445922265424,True,0.0336,1491.779541015625,292.0845947265625
ddpg,96,0,97000,-56.5115688969394,-0.8268672814083651,11.083301070659813,0.5,False,0.9943696717059114,64.0,1.0234781515540037,True,0.0327,1476.5921630859375,304.4205322265625
ddpg,96,0,98000,-5.212921962054763,5.618274867011568,7.464861211852616,0.75,False,0.1934142290904701,64.0,0.9024440023114354,True,0.0317999999999999,1041.289794921875,327.0521850585937
ddpg,96,0,99000,-50.52469004969694,4.9735845285934,16.830876572387552,0.5,False,0.9910406174694704,64.0,1.0100335724277094,True,0.0308999999999999,1279.194580078125,296.1959228515625
ddpg,96,0,100000,-50.02845483014001,4.422075094979218,15.983211128171956,0.5,False,0.972330891519986,64.0,0.9691614656422582,True,0.03,345.2493896484375,64.79283905029297
ddpg,96,1,1,-5.111736952595399,-5.111736952595399,3.026461653368967,0.5,False,0.7393478206277091,8.0,0.7393478206277091,False,0.0,,
ddpg,96,1,1000,-2.3853501339446206,-2.3853501339446206,2.089956096270861,0.5,False,0.4321276879007698,8.0,0.6623362171807832,False,0.0,1.4043395519256592,-82.36360168457031
ddpg,96,1,2000,-9.99499775141259,-9.99499775141259,2.0050022485874104,0.5,False,1.0,8.0,0.7342756236796211,False,0.0,21384.7734375,-12336.240234375
ddpg,96,1,3000,6.427324903072906,6.427324903072906,12.619974606636902,0.5,False,0.523527662063333,18.72784362962464,0.5373921814812319,True,0.1173,95318.53125,-6052.4140625
ddpg,96,1,4000,-13.615235380227828,-5.753607716552195,2.5426473803689813,0.5,False,0.7328245950533777,32.7963426560355,0.7044249513205432,True,0.1163999999999999,144363.140625,-5852.24169921875
ddpg,96,1,5000,-24.26001741385289,-5.889842840331996,2.500933300505647,0.5,False,0.7408421003187557,46.96296589365902,0.7093311618811758,True,0.1154999999999999,139316.4375,-4860.4052734375
ddpg,96,1,6000,-34.367936197957654,-5.782265612417009,2.5238207896275298,0.5,False,0.7336625929237277,61.06830008683306,0.7062667096587023,True,0.1146,137209.765625,-3472.9560546875
ddpg,96,1,7000,-48.91598009889861,-6.663907324450449,2.4073502887334954,0.5,False,0.7961828945964571,64.0,0.7099370525991785,True,0.1137,47455.26953125,-2383.152099609375
ddpg,96,1,8000,-45.1472037077554,-5.438194502668761,2.584268283172195,0.5,False,0.7090894500908327,64.0,0.7081141325488224,True,0.1128,36260.16796875,-1649.57958984375
ddpg,96,1,9000,-48.8354862164808,-6.169114764301404,2.474811901247955,0.5,False,0.7618994902174892,64.0,0.7088639856379544,True,0.1119,16502.759765625,-843.3409423828125
ddpg,96,1,10000,-59.09549208473197,0.4669113666394784,13.008200426912806,0.25,False,1.0636143473459188,64.0,1.0120192394539085,True,0.111,148599.25,-3512.92431640625
ddpg,96,1,11000,-93.24323465502692,-12.182633447733064,4.995392447791719,0.25,False,1.4475107358445332,64.0,1.4332991349960351,True,0.1101,138532.90625,-3251.394775390625
ddpg,96,1,12000,-89.82777900282251,-5.8739173675017495,12.112904040788116,0.25,False,1.499176100630728,64.0,1.4539320658593269,True,0.1091999999999999,75603.6328125,-2544.20166015625
ddpg,96,1,13000,-93.8378415395986,-12.17849254442697,5.160346797078362,0.25,False,1.4582026606280647,64.0,1.4379167623858513,True,0.1083,57767.5,-1990.138671875
ddpg,96,1,14000,-54.00350897237091,1.9964910276290877,13.996491027629087,0.5,False,1.0,64.0,0.6544933679411675,True,0.1074,49507.4140625,-1777.523193359375
ddpg,96,1,15000,-22.41962467788235,8.414934384363942,14.8403681409026,0.5,False,0.5506171261115409,64.0,0.5284543490719188,True,0.1065,141045.296875,-3880.64697265625
ddpg,96,1,16000,-21.66320706133624,6.336792938663763,12.336792938663764,0.75,False,0.5,64.0,0.5242645639096859,True,0.1056,146218.234375,-4093.627197265625
ddpg,96,1,17000,-26.66071951525339,6.047943031755812,11.633410386403536,0.25,False,0.5840832597680214,64.0,0.499349751579534,True,0.1046999999999999,135887.28125,-3810.800048828125
ddpg,96,1,18000,-25.04358883789295,3.269230957898068,8.009923642954883,0.25,False,0.5055860677819825,64.0,0.5065529655433127,True,0.1038,102091.0234375,-3947.556640625
ddpg,96,1,19000,-20.81765874164834,7.860799884521213,12.664156656482252,0.25,False,0.5121153326101706,64.0,0.4962355603165847,True,0.1028999999999999,82561.65625,-3456.21337890625
ddpg,96,1,20000,-18.48034828047949,9.899308138085072,14.665680780889604,0.25,False,0.5067795789029386,64.0,0.5127267501283496,True,0.102,66642.5,-3137.05859375
ddpg,96,1,21000,-22.8301716481958,8.27160108362412,13.554570065605878,0.25,False,0.5553887987824986,64.0,0.5093474597375887,True,0.1011,51505.35546875,-2939.85693359375
ddpg,96,1,22000,-23.835709398803253,7.421666935299002,12.722367706684064,0.25,False,0.5581674345375403,64.0,0.5118075740850537,True,0.1002,48079.0234375,-2927.036865234375
ddpg,96,1,23000,-17.14618884937774,10.869532910675074,15.561347974433057,0.25,False,0.5002807457152288,64.0,0.4781145514582183,True,0.0993,42315.92578125,-2622.2724609375
ddpg,96,1,24000,-11.080277883790588,11.492287398704764,15.150205486197732,0.25,False,0.4030815229017027,64.0,0.495866806999363,True,0.0984,40212.2421875,-2353.046875
ddpg,96,1,25000,-24.90350324861712,8.88108598246897,14.681120956651384,0.25,False,0.6032962362693944,64.0,0.5199801641235,True,0.0975,31105.515625,-2201.8671875
ddpg,96,1,26000,-19.69911299739735,9.09314891799566,13.913289700482906,0.25,False,0.5141475342034466,64.0,0.5109626808931751,True,0.0965999999999999,42302.25,-2169.344970703125
ddpg,96,1,27000,-27.60539003653796,5.494223468488684,11.188708066693048,0.25,False,0.5910645268754757,64.0,0.5205564839669451,True,0.0957,33509.578125,-2002.228515625
ddpg,96,1,28000,-21.33236801754259,4.738913620251012,9.04694224251266,0.25,False,0.4655586006748857,64.0,0.5046235109573292,True,0.0948,29167.634765625,-2145.3779296875
ddpg,96,1,29000,-21.46319023259113,10.556830125968824,16.00739914537271,0.25,False,0.5717860778314279,64.0,0.5075656262337909,True,0.0939,36822.4453125,-2104.33349609375
ddpg,96,1,30000,-20.79470266242982,7.205297337570178,13.205297337570178,0.75,False,0.5,64.0,0.3731810088551455,True,0.093,65413.28515625,-2795.3515625
ddpg,96,1,31000,1.7685916057005382,6.537195531650503,7.2764338052621955,0.75,False,0.0851536415348208,64.0,0.353306852972542,True,0.0921,79549.9140625,-3046.8798828125
ddpg,96,1,32000,-19.598623064251456,8.401376935748543,14.401376935748544,0.75,False,0.5,64.0,0.3017697347095455,True,0.0912,106185.3125,-4077.3994140625
ddpg,96,1,33000,5.750857716466791,5.750857716466791,5.750857716466791,1.0,True,0.0,64.0,0.3344445765254005,True,0.0902999999999999,194031.421875,-4582.951171875
ddpg,96,1,34000,14.989549356196116,14.989549356196116,14.989549356196116,1.0,True,0.0,64.0,0.3094204117221456,True,0.0894,185733.125,-4872.185546875
ddpg,96,1,35000,5.35647646346787,5.35647646346787,5.35647646346787,1.0,True,0.0,64.0,0.2779893965563105,True,0.0885,223546.03125,-4632.22607421875
ddpg,96,1,36000,-8.59364598373271,4.404500245726833,6.692377782084353,0.75,False,0.2321097540974918,64.0,0.321675929333255,True,0.0876,214702.75,-4804.09375
ddpg,96,1,37000,-26.73699779524969,1.2630022047503058,7.263002204750306,0.75,False,0.5,64.0,0.32403422319381,True,0.0867,217680.65625,-5216.55078125
ddpg,96,1,38000,-19.181513719591265,8.818486280408738,14.818486280408738,0.75,False,0.5,64.0,0.2909460976558773,True,0.0857999999999999,252256.734375,-5387.427734375
ddpg,96,1,39000,6.651578132313298,6.651578132313298,6.651578132313298,1.0,True,0.0,64.0,0.3266138721841846,True,0.0849,244820.4375,-4888.15234375
ddpg,96,1,40000,-24.70671368883391,3.2932863111660886,9.293286311166089,0.75,False,0.5,64.0,0.3286865565143023,True,0.0839999999999999,150425.921875,-4823.123046875
ddpg,96,1,41000,-24.9745597242377,3.0254402757623016,9.025440275762302,0.75,False,0.5,64.0,0.3605340230848906,True,0.0831,193414.734375,-5498.3779296875
ddpg,96,1,42000,13.735308001261014,13.735308001261014,13.735308001261014,1.0,True,0.0,64.0,0.3139777055389851,True,0.0822,211656.96875,-5547.48291015625
ddpg,96,1,43000,-28.15194693094122,-0.1519469309412207,5.848053069058779,0.75,False,0.5,64.0,0.3349477950726029,True,0.0813,183435.21875,-5216.4736328125
ddpg,96,1,44000,-21.770620727381537,6.229379272618463,12.229379272618464,0.75,False,0.5,64.0,0.3097722221317013,True,0.0804,149675.96875,-4917.9716796875
ddpg,96,1,45000,6.397917313643354,6.397917313643354,6.397917313643354,1.0,True,0.0,64.0,0.3231767781426147,True,0.0794999999999999,132014.09375,-4440.212890625
ddpg,96,1,46000,-22.50919730521233,5.490802694787668,11.490802694787668,0.75,False,0.5,64.0,0.3029767182933898,True,0.0786,165521.34375,-5007.87744140625
ddpg,96,1,47000,-2.048878150018284,6.18582724007976,7.535199369434864,0.75,False,0.1470483105374651,64.0,0.3098599327533289,True,0.0776999999999999,91623.328125,-5090.79443359375
ddpg,96,1,48000,-18.367097822606556,9.632902177393444,15.632902177393444,0.75,False,0.5,64.0,0.4030461241802298,True,0.0768,335835.125,-5967.642578125
ddpg,96,1,49000,-18.89955358220801,9.100446417791987,15.100446417791987,0.75,False,0.5,64.0,0.3095199425667725,True,0.0759,366169.75,-6518.45703125
ddpg,96,1,50000,-17.475234563551158,10.5396277368153,15.21208735989618,0.25,False,0.5002653982208296,64.0,0.4833917162220584,True,0.075,292315.5,-7084.74267578125
ddpg,96,1,51000,-19.72496699878727,8.291399643811662,12.971590952986372,0.25,False,0.500292261474981,64.0,0.5015035401678205,True,0.0741,373839.84375,-7578.44189453125
ddpg,96,1,52000,-26.45999959679342,5.773403178330492,11.26242691863576,0.25,False,0.5755964781272127,64.0,0.5037683600345646,True,0.0731999999999999,357642.84375,-7180.326171875
ddpg,96,1,53000,6.207801780877739,6.207801780877739,6.207801780877739,1.0,True,0.0,64.0,0.3664644153089865,True,0.0723,376371.15625,-6655.4794921875
ddpg,96,1,54000,-17.689636836548186,10.315850702288191,15.004196948364758,0.25,False,0.5000979917649353,64.0,0.3940691059703907,True,0.0713999999999999,502468.875,-6282.0693359375
ddpg,96,1,55000,-21.36516195266049,6.665941918487196,11.342605615237122,0.25,False,0.5005554262704943,64.0,0.4526768515826607,True,0.0705,211526.078125,-6411.3310546875
