method,n_ris,seed,step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
td3,16,7,16000,9.697442874077773,9.697442874077773,9.697442874077773,1.0,True,0.0,45.33406928128635,0.0309149485995041,True,0.1056,7.167070388793945,0.0,0.15
td3,16,7,17000,14.207042923604396,14.207042923604396,14.207042923604396,1.0,True,0.0,46.486783508797366,0.0586357113755509,True,0.1046999999999999,8.551019668579102,0.0,0.15
td3,16,7,18000,10.023816129737622,10.023816129737622,10.023816129737622,1.0,True,0.0,47.29932024988058,0.0416268370541605,True,0.1038,7.994273662567139,0.0,0.15
td3,16,7,19000,-19.596826772542943,0.0528333523973465,6.0528333523973465,0.75,False,0.5,48.68310387868826,0.0701891814403843,True,0.1028999999999999,9.503461837768556,0.0,0.15
td3,16,7,20000,9.79890473239406,9.79890473239406,9.79890473239406,1.0,True,0.0,49.09708959453897,0.0216992857925353,True,0.102,8.607836723327637,0.0,0.15
td3,16,7,21000,13.723168753050594,13.723168753050594,13.723168753050594,1.0,True,0.0,49.27172230945834,0.0097316357459683,True,0.1011,14.625844955444336,0.0,0.15
td3,16,7,22000,8.451616097853138,8.451616097853138,8.451616097853138,1.0,True,0.0,49.39558133028664,0.0071929510414148,True,0.1002,10.112455368041992,0.0,0.15
td3,16,7,23000,13.11599382850016,13.11599382850016,13.11599382850016,1.0,True,0.0,49.42253126375941,0.0023474966736385,True,0.0993,12.026630401611328,0.0,0.15
td3,16,7,24000,11.137822341221977,11.137822341221977,11.137822341221977,1.0,True,0.0,49.56029710313878,0.0078882919689685,True,0.0984,16.899471282958984,0.0,0.15
td3,16,7,25000,10.485910489919174,10.485910489919174,10.485910489919174,1.0,True,0.0,49.69754603084906,0.007862446385514,True,0.0975,17.969783782958984,0.0,0.15
td3,16,7,26000,10.33664102222503,12.945543976471074,13.456603753618936,0.25,False,0.0625673019778166,50.12523358385111,0.0223843776501022,True,0.0965999999999999,13.02192211151123,0.0,0.15
td3,16,7,27000,14.869293273012287,14.869293273012287,14.869293273012287,1.0,True,0.0,50.48476232674175,0.0189764371445323,True,0.0957,15.187089920043944,0.0,0.15
td3,16,7,28000,8.115787138300448,8.115787138300448,8.115787138300448,1.0,True,0.0,50.505953836866695,0.0020595755062472,True,0.0948,15.03740119934082,0.0,0.15
td3,16,7,29000,12.227876746730416,12.227876746730416,12.227876746730416,1.0,True,0.0,50.49328359400666,0.0003664878569984,True,0.0939,8.516876220703125,0.0,0.15
td3,16,7,30000,12.108025567937371,12.108025567937371,12.108025567937371,1.0,True,0.0,50.54020982680404,0.0033463116398689,True,0.093,15.00494384765625,0.0,0.15
td3,16,7,31000,11.479137602259735,11.479137602259735,11.479137602259735,1.0,True,0.0,50.592160915932325,0.0035975544564143,True,0.0921,11.822412490844728,0.0,0.15
td3,16,7,32000,11.498901068700892,11.498901068700892,11.498901068700892,1.0,True,0.0,50.579020990202864,0.000343003713527,True,0.0912,9.600561141967772,0.0,0.15
td3,16,7,33000,12.45549993705406,12.45549993705406,12.45549993705406,1.0,True,0.0,50.68219590665703,0.0061587458227081,True,0.0902999999999999,21.27959442138672,0.0,0.15
td3,16,7,34000,12.0205115421445,12.0205115421445,12.0205115421445,1.0,True,0.0,51.27721399944146,0.0307509046392218,True,0.0894,12.325294494628906,0.0,0.15
td3,16,7,35000,10.42737083630688,10.42737083630688,10.42737083630688,1.0,True,0.0,51.27780193067422,0.001029396561638,True,0.0885,25.21763229370117,0.0,0.15
td3,16,7,36000,11.268405218855827,11.268405218855827,11.268405218855827,1.0,True,0.0,51.3073520413417,0.0024775055333737,True,0.0876,17.51527976989746,0.0,0.15
td3,16,7,37000,11.64406371711743,11.64406371711743,11.64406371711743,1.0,True,0.0,51.32631873051589,0.0019483344587094,True,0.0867,10.828386306762695,0.0,0.15
td3,16,7,38000,11.677906377032402,11.677906377032402,11.677906377032402,1.0,True,0.0,51.31521043738835,0.000444585343623,True,0.0857999999999999,12.569082260131836,0.0,0.15
td3,16,7,39000,13.99368574383726,13.99368574383726,13.99368574383726,1.0,True,0.0,51.30110447905263,0.0002947020832141,True,0.0849,28.834550857543945,0.0,0.15
td3,16,7,40000,11.908919093317357,11.908919093317357,11.908919093317357,1.0,True,0.0,51.29493073637672,0.0006913128662045,True,0.0839999999999999,15.753068923950195,0.0,0.15
td3,16,7,41000,3.2467546827519644,10.236076482784757,11.597054127098874,0.25,False,0.1614351075554513,51.73115436913085,0.0228111816377062,True,0.0831,41.41344451904297,0.0,0.15
td3,16,7,42000,12.629077358779668,12.629077358779668,12.629077358779668,1.0,True,0.0,51.79156453903449,0.0040205084951821,True,0.0822,46.12797546386719,0.0,0.15
td3,16,7,43000,12.311734429206542,12.311734429206542,12.311734429206542,1.0,True,0.0,51.996591579832966,0.0112513520399238,True,0.0813,18.62110137939453,0.0,0.15
td3,16,7,44000,13.670236534388554,13.670236534388554,13.670236534388554,1.0,True,0.0,52.16990089079487,0.0096654655480951,True,0.0804,28.863269805908203,0.0,0.15
td3,16,7,45000,12.066499844464316,12.066499844464316,12.066499844464316,1.0,True,0.0,52.203214527302585,0.0026656818253857,True,0.0794999999999999,21.21628189086914,0.0,0.15
td3,16,7,46000,10.666387326354698,10.666387326354698,10.666387326354698,1.0,True,0.0,52.203447364546605,0.0010116418622011,True,0.0786,27.96832275390625,0.0,0.15
td3,16,7,47000,9.78530417472611,9.78530417472611,9.78530417472611,1.0,True,0.0,52.18856980595842,0.000256122070591,True,0.0776999999999999,29.10651969909668,0.0,0.15
td3,16,7,48000,13.11668350268816,13.11668350268816,13.11668350268816,1.0,True,0.0,52.16860551998828,1.7857014927666383e-06,True,0.0768,22.96607780456543,0.0,0.15
td3,16,7,49000,12.3897853887264,12.3897853887264,12.3897853887264,1.0,True,0.0,52.148605522869495,1.4406079275430368e-10,True,0.0759,22.45087242126465,0.0,0.15
td3,16,7,50000,13.218326777463933,13.218326777463933,13.218326777463933,1.0,True,0.0,52.128623154394525,8.815762513428432e-07,True,0.075,12.50823211669922,0.0,0.15
td3,16,7,51000,13.455610488851764,13.455610488851764,13.455610488851764,1.0,True,0.0,52.12890762325961,0.0010142234432539,True,0.0741,35.877227783203125,0.0,0.15
td3,16,7,52000,5.976503720853094,5.976503720853094,5.976503720853094,1.0,True,0.0,52.108926985670266,9.681205330678695e-07,True,0.0731999999999999,23.24434280395508,0.0,0.15
td3,16,7,53000,10.522228675903616,10.522228675903616,10.522228675903616,1.0,True,0.0,52.090350092747215,7.115535384761914e-05,True,0.0723,9.607465744018556,0.0,0.15
td3,16,7,54000,11.275443039422758,11.275443039422758,11.275443039422758,1.0,True,0.0,52.34603997840357,0.013784494282818,True,0.0713999999999999,35.133731842041016,0.0,0.15
td3,16,7,55000,12.108470322761152,12.108470322761152,12.108470322761152,1.0,True,0.0,52.33166438068547,0.0002812201140947,True,0.0705,38.51730346679688,0.0,0.15
td3,16,7,56000,12.465084221915546,12.465084221915546,12.465084221915546,1.0,True,0.0,52.32606855744088,0.0007202088377706,True,0.0696,30.3850212097168,0.0,0.15
td3,16,7,57000,12.012096962440948,12.012096962440948,12.012096962440948,1.0,True,0.0,52.41355604091852,0.0053743741738814,True,0.0687,27.664718627929688,0.0,0.15
td3,16,7,58000,12.28985132538117,12.28985132538117,12.28985132538117,1.0,True,0.0,52.40303972588801,0.0004741842484746,True,0.0678,27.941713333129883,0.0,0.15
td3,16,7,59000,12.448094452211771,12.448094452211771,12.448094452211771,1.0,True,0.0,52.38303972588869,3.4394350323619425e-14,True,0.0669,37.29670715332031,0.0,0.15
td3,16,7,60000,12.81257724481302,12.81257724481302,12.81257724481302,1.0,True,0.0,52.515009140874405,0.0075984707492854,True,0.066,21.816316604614254,0.0,0.15
td3,16,7,61000,12.530739493328069,12.530739493328069,12.530739493328069,1.0,True,0.0,52.54546177384247,0.0025226316484032,True,0.0650999999999999,41.53158187866211,0.0,0.15
td3,16,7,62000,13.233393745419736,13.233393745419736,13.233393745419736,1.0,True,0.0,52.525806194032015,1.7221009477430908e-05,True,0.0642,28.344676971435547,0.0,0.15
td3,16,7,63000,10.497308006821624,10.497308006821624,10.497308006821624,1.0,True,0.0,52.5058451700897,1.948802884244085e-06,True,0.0633,10.510723114013672,0.0,0.15
td3,16,7,64000,14.104144997944282,14.104144997944282,14.104144997944282,1.0,True,0.0,52.48588747306399,2.1151487144823613e-06,True,0.0624,18.540950775146484,0.0,0.15
td3,16,7,65000,11.562018420492477,11.562018420492477,11.562018420492477,1.0,True,0.0,52.466814093875854,4.6331040593151264e-05,True,0.0615,35.626182556152344,0.0,0.15
td3,16,7,66000,11.025007229844071,11.025007229844071,11.025007229844071,1.0,True,0.0,52.44681478617165,3.4614789736338385e-08,True,0.0605999999999999,43.649749755859375,0.0,0.15
td3,16,7,67000,14.966417550163966,14.966417550163966,14.966417550163966,1.0,True,0.0,52.4268161064822,6.601552739080392e-08,True,0.0596999999999999,34.383731842041016,0.0,0.15
td3,16,7,68000,14.07006524154413,14.07006524154413,14.07006524154413,1.0,True,0.0,52.40693719296142,6.054323961007832e-06,True,0.0587999999999999,49.34645462036133,0.0,0.15
td3,16,7,69000,11.021936759434514,11.021936759434514,11.021936759434514,1.0,True,0.0,52.38695068650648,6.746772525126109e-07,True,0.0579,30.463838577270508,0.0,0.15
td3,16,7,70000,11.626342115178876,11.626342115178876,11.626342115178876,1.0,True,0.0,52.3669506865066,6.3035466110466775e-15,True,0.0569999999999999,57.43191146850586,0.0,0.15
td3,16,7,71000,9.746101122199166,9.746101122199166,9.746101122199166,1.0,True,0.0,52.35026168572958,0.000165549961149,True,0.0561,33.622467041015625,0.0,0.15
td3,16,7,72000,12.713058987694165,12.713058987694165,12.713058987694165,1.0,True,0.0,52.750715399843614,0.0210226857057016,True,0.0552,42.52768707275391,0.0,0.15
td3,16,7,73000,12.066073730482923,12.066073730482923,12.066073730482923,1.0,True,0.0,52.73071539999065,7.351713452131977e-12,True,0.0543,44.49348831176758,0.0,0.15
td3,16,7,74000,14.162104906978255,14.162104906978255,14.162104906978255,1.0,True,0.0,52.71073050098384,7.550496595858657e-07,True,0.0534,33.495704650878906,0.0,0.15
td3,16,7,75000,11.600813917441616,11.600813917441616,11.600813917441616,1.0,True,0.0,52.69101456607198,1.4203254406812509e-05,True,0.0524999999999999,31.02095603942871,0.0,0.15
td3,16,7,76000,9.811496450831168,9.811496450831168,9.811496450831168,1.0,True,0.0,53.33180964624082,0.0330397540084422,True,0.0515999999999999,42.93863677978516,0.0,0.15
td3,16,7,77000,10.345611801307427,10.345611801307427,10.345611801307427,1.0,True,0.0,53.31206182792314,1.2609084115730232e-05,True,0.0506999999999999,31.21630096435547,0.0,0.15
td3,16,7,78000,10.78390174588763,10.78390174588763,10.78390174588763,1.0,True,0.0,53.29214182193419,3.999700552633166e-06,True,0.0498,34.9593391418457,0.0,0.15
td3,16,7,79000,11.278900522177343,11.278900522177343,11.278900522177343,1.0,True,0.0,53.27247175003525,1.64964050529482e-05,True,0.0489,58.99688720703125,0.0,0.15
td3,16,7,80000,13.242289516509668,13.242289516509668,13.242289516509668,1.0,True,0.0,53.37751263706891,0.0062520443516831,True,0.048,56.92377471923828,0.0,0.15
td3,16,7,81000,10.806798335424215,10.806798335424215,10.806798335424215,1.0,True,0.0,53.38647632296028,0.0014481842945682,True,0.0470999999999999,31.898792266845703,0.0,0.15
td3,16,7,82000,13.075195886680882,13.075195886680882,13.075195886680882,1.0,True,0.0,53.36647632296942,4.572378308793643e-13,True,0.0462,45.41155242919922,0.0,0.15
td3,16,7,83000,12.350621882608026,12.350621882608026,12.350621882608026,1.0,True,0.0,53.35897338636176,0.0006248531696171,True,0.0453,58.67735290527344,0.0,0.15
td3,16,7,84000,12.502592948885631,12.502592948885631,12.502592948885631,1.0,True,0.0,53.338973399956025,6.797132634842026e-10,True,0.0443999999999999,18.89084243774414,0.0,0.15
td3,16,7,85000,13.170216623590765,13.170216623590765,13.170216623590765,1.0,True,0.0,53.40606227928022,0.0043544439662097,True,0.0435,68.51283264160156,0.0,0.15
td3,16,7,86000,11.523567798282542,11.523567798282542,11.523567798282542,1.0,True,0.0,53.67158933711024,0.0142763528915009,True,0.0426,68.38778686523438,0.0,0.15
td3,16,7,87000,13.612344542438034,13.612344542438034,13.612344542438034,1.0,True,0.0,53.65158951575726,8.932350844030774e-09,True,0.0417,82.75875854492188,0.0,0.15
td3,16,7,88000,12.09095300950011,12.09095300950011,12.09095300950011,1.0,True,0.0,53.63161485322812,1.2668735430358248e-06,True,0.0408,56.7990608215332,0.0,0.15
td3,16,7,89000,12.419214019427724,12.419214019427724,12.419214019427724,1.0,True,0.0,53.611614860597896,3.6848874724822244e-10,True,0.0398999999999999,18.984447479248047,0.0,0.15
td3,16,7,90000,12.677230145439964,12.677230145439964,12.677230145439964,1.0,True,0.0,53.59161486066891,3.5507459932220696e-12,True,0.0389999999999999,25.13088607788086,0.0,0.15
td3,16,7,91000,12.077701121276432,12.077701121276432,12.077701121276432,1.0,True,0.0,53.57161492108437,3.020772726627714e-09,True,0.0380999999999999,39.87242889404297,0.0,0.15
td3,16,7,92000,10.963278536509865,10.963278536509865,10.963278536509865,1.0,True,0.0,53.560242634559344,0.0004313856737488,True,0.0372,35.29755401611328,0.0,0.15
td3,16,7,93000,12.957534452056754,12.957534452056754,12.957534452056754,1.0,True,0.0,53.54066327533448,2.1032038756362663e-05,True,0.0363,37.750755310058594,0.0,0.15
td3,16,7,94000,12.923650355640628,12.923650355640628,12.923650355640628,1.0,True,0.0,53.52178617733216,5.614509988419829e-05,True,0.0354,81.74276733398438,0.0,0.15
td3,16,7,95000,8.187962788483892,8.187962788483892,8.187962788483892,1.0,True,0.0,53.54556494796497,0.0021889385316403,True,0.0345,42.70163345336914,0.0,0.15
td3,16,7,96000,7.7286469209412605,7.7286469209412605,7.7286469209412605,1.0,True,0.0,53.525565775134986,4.135850073571747e-08,True,0.0336,57.57685852050781,0.0,0.15
td3,16,7,97000,12.798980493700412,12.798980493700412,12.798980493700412,1.0,True,0.0,53.50556669178016,4.583225871118545e-08,True,0.0327,48.571739196777344,0.0,0.15
td3,16,7,98000,15.290628456389133,15.290628456389133,15.290628456389133,1.0,True,0.0,53.77040148139933,0.0142417394809586,True,0.0317999999999999,43.26588821411133,0.0,0.15
td3,16,7,99000,11.456475107736162,11.456475107736162,11.456475107736162,1.0,True,0.0,53.75113438065996,3.66449630311639e-05,True,0.0308999999999999,42.08617401123047,0.0,0.15
td3,16,7,100000,12.590055170720438,12.590055170720438,12.590055170720438,1.0,True,0.0,53.737850706450445,0.0003358162895243,True,0.03,55.81632232666016,0.0,0.15
td3,32,0,1,-0.974267480373372,-0.974267480373372,2.034995822473972,0.25,False,0.3059552388451003,8.0,0.3059552388451003,False,0.0,,,
td3,32,0,1000,2.132069301134569,2.132069301134569,2.519145707170418,0.5,False,0.0470819117746598,8.0,0.6302517228573965,False,0.0,0.1295496821403503,0.0,0.1171080087538239
td3,32,0,2000,-5.129649921960453,-5.129649921960453,1.8013785790477623,0.5,False,0.6052921299885097,8.0,0.6372283995348098,False,0.0,0.2283789813518524,0.0,0.1171080087538239
td3,32,0,3000,9.754650379543149,9.754650379543149,9.754650379543149,1.0,True,0.0,7.9800000000352735,1.7636854427829864e-12,True,0.1173,0.7051677703857422,0.0,0.1171080087538239
td3,32,0,4000,4.923118782679152,4.923118782679152,4.923118782679152,1.0,True,0.0,7.98175694263363,0.0010878471299177,True,0.1163999999999999,0.852332353591919,0.0,0.1171080087538239
td3,32,0,5000,7.201333894350961,7.201333894350961,7.201333894350961,1.0,True,0.0,8.511762450815425,0.0275002754090897,True,0.1154999999999999,1.3691407442092896,0.0,0.1171080087538239
td3,32,0,6000,8.091311158198598,8.091311158198598,8.091311158198598,1.0,True,0.0,8.49933031357222,0.0003783931378397,True,0.1146,2.289958953857422,0.0,0.1171080087538239
td3,32,0,7000,13.261908272716468,13.261908272716468,13.261908272716468,1.0,True,0.0,8.62003746182113,0.0070353574124455,True,0.1137,3.908347368240357,0.0,0.1171080087538239
td3,32,0,8000,7.531436151052174,7.531436151052174,7.531436151052174,1.0,True,0.0,8.935087340954963,0.0167524939566916,True,0.1128,2.921751976013184,0.0,0.1171080087538239
td3,32,0,9000,5.4820882102900335,5.4820882102900335,5.4820882102900335,1.0,True,0.0,9.486679549329146,0.0285796104187092,True,0.1119,2.0894036293029785,0.0,0.1171080087538239
td3,32,0,10000,5.847911443095327,5.847911443095327,5.847911443095327,1.0,True,0.0,9.472898729006523,0.0003109589838689,True,0.111,3.302263736724853,0.0,0.1171080087538239
td3,32,0,11000,5.638100113542128,5.638100113542128,5.638100113542128,1.0,True,0.0,9.455586742502506,0.000134400674799,True,0.1101,6.422786712646484,0.0,0.1171080087538239
td3,32,0,12000,7.1146754801974,7.1146754801974,7.1146754801974,1.0,True,0.0,10.300639619560636,0.0432526438529065,True,0.1091999999999999,5.563138008117676,0.0,0.1171080087538239
td3,32,0,13000,12.629094594032086,12.629094594032086,12.629094594032086,1.0,True,0.0,10.484722578982993,0.0102041479711177,True,0.1083,7.810705184936523,0.0,0.1171080087538239
td3,32,0,14000,13.053442250328263,13.053442250328263,13.053442250328263,1.0,True,0.0,10.70915160814216,0.0122214514579583,True,0.1074,8.192243576049805,0.0,0.1171080087538239
td3,32,0,15000,6.971608348147759,6.971608348147759,6.971608348147759,1.0,True,0.0,11.53954952146673,0.0425198956662285,True,0.1065,4.47015380859375,0.0,0.1171080087538239
td3,32,0,16000,14.404406852267329,14.404406852267329,14.404406852267329,1.0,True,0.0,11.61586532665286,0.0048157902593064,True,0.1056,4.093181610107422,0.0,0.1171080087538239
td3,32,0,17000,7.189949099404645,7.189949099404645,7.189949099404645,1.0,True,0.0,11.655854673119132,0.0029994673233137,True,0.1046999999999999,10.000299453735352,0.0,0.1171080087538239
td3,32,0,18000,13.15383244641066,13.15383244641066,13.15383244641066,1.0,True,0.0,12.485004349918688,0.0424574838399776,True,0.1038,6.220066070556641,0.0,0.1171080087538239
td3,32,0,19000,6.0207832507920935,6.0207832507920935,6.0207832507920935,1.0,True,0.0,12.890227831712018,0.0212611740896665,True,0.1028999999999999,9.67608642578125,0.0,0.1171080087538239
td3,32,0,20000,5.428109552871544,5.428109552871544,5.428109552871544,1.0,True,0.0,12.870251296428574,1.173235827803545e-06,True,0.102,11.30557918548584,0.0,0.1171080087538239
td3,32,0,21000,8.944828988539435,8.944828988539435,8.944828988539435,1.0,True,0.0,12.883830682300667,0.0016789692936047,True,0.1011,6.87135648727417,0.0,0.1171080087538239
td3,32,0,22000,7.571662776493859,9.312081897901033,13.178949804612571,0.75,False,0.3563635258107055,13.237470650507154,0.0186819984103242,True,0.1002,6.983273983001709,0.0,0.1171080087538239
td3,32,0,23000,12.639024539506694,12.639024539506694,12.639024539506694,1.0,True,0.0,13.45149961129131,0.0117014480392077,True,0.0993,7.634106159210205,0.0,0.1171080087538239
td3,32,0,24000,8.709082437842032,8.709082437842032,8.709082437842032,1.0,True,0.0,13.611465819132649,0.0089983103920669,True,0.0984,10.617984771728516,0.0,0.1171080087538239
td3,32,0,25000,9.45089510078486,9.45089510078486,9.45089510078486,1.0,True,0.0,14.045236919019237,0.0226885549943293,True,0.0975,16.19339370727539,0.0,0.1171080087538239
td3,32,0,26000,8.678651976649139,8.678651976649139,8.678651976649139,1.0,True,0.0,14.031648556210518,0.0003205818595641,True,0.0965999999999999,4.025917053222656,0.0,0.1171080087538239
td3,32,0,27000,6.559149549278931,6.559149549278931,6.559149549278931,1.0,True,0.0,14.272613523255988,0.0130482483522734,True,0.0957,15.061759948730469,0.0,0.1171080087538239
td3,32,0,28000,13.404310516669216,13.404310516669216,13.404310516669216,1.0,True,0.0,14.334555399241609,0.0040970937992809,True,0.0948,26.067916870117188,0.0,0.1171080087538239
td3,32,0,29000,13.065521728888656,13.065521728888656,13.065521728888656,1.0,True,0.0,14.3160270978818,7.358493200962176e-05,True,0.0939,17.37334632873535,0.0,0.1171080087538239
td3,32,0,30000,9.060670405527947,9.060670405527947,9.060670405527947,1.0,True,0.0,14.329964020035693,0.0016968461076947,True,0.093,12.523016929626465,0.0,0.1171080087538239
td3,32,0,31000,13.68366449843542,13.68366449843542,13.68366449843542,1.0,True,0.0,14.33084836685742,0.0010442173410863,True,0.0921,5.311381340026856,0.0,0.1171080087538239
td3,32,0,32000,7.3328849592895295,7.3328849592895295,7.3328849592895295,1.0,True,0.0,14.548591723674829,0.0118871678408704,True,0.0912,22.48542213439941,0.0,0.1171080087538239
td3,32,0,33000,8.736503689339377,8.736503689339377,8.736503689339377,1.0,True,0.0,14.52881609628912,1.1218630714571946e-05,True,0.0902999999999999,23.40781593322754,0.0,0.1171080087538239
td3,32,0,34000,5.934463533004547,5.934463533004547,5.934463533004547,1.0,True,0.0,14.542832098949855,0.0017008001330367,True,0.0894,23.07117080688477,0.0,0.1171080087538239
td3,32,0,35000,10.993292921983368,10.993292921983368,10.993292921983368,1.0,True,0.0,14.525689566254856,0.00014287336525,True,0.0885,26.14947891235352,0.0,0.1171080087538239
td3,32,0,36000,11.961760567451735,11.961760567451735,11.961760567451735,1.0,True,0.0,14.513152678909345,0.0003731556327243,True,0.0876,12.269668579101562,0.0,0.1171080087538239
td3,32,0,37000,11.787115886415757,11.787115886415757,11.787115886415757,1.0,True,0.0,15.269743644061036,0.0388295482575847,True,0.0867,16.653675079345703,0.0,0.1171080087538239
td3,32,0,38000,7.688454807105045,7.688454807105045,7.688454807105045,1.0,True,0.0,15.256606404514844,0.0003431380226902,True,0.0857999999999999,9.903478622436523,0.0,0.1171080087538239
td3,32,0,39000,15.749255450195331,15.749255450195331,15.749255450195331,1.0,True,0.0,15.241652598835763,0.000252309716046,True,0.0849,22.568504333496094,0.0,0.1171080087538239
td3,32,0,40000,8.40199803125953,8.40199803125953,8.40199803125953,1.0,True,0.0,15.22249586698746,4.216340758486447e-05,True,0.0839999999999999,19.896472930908203,0.0,0.1171080087538239
td3,32,0,41000,6.047382394530681,6.047382394530681,6.047382394530681,1.0,True,0.0,15.254097228242957,0.0025800680627747,True,0.0831,17.042898178100586,0.0,0.1171080087538239
td3,32,0,42000,14.147698579963096,14.147698579963096,14.147698579963096,1.0,True,0.0,15.387343319115176,0.0076623045436111,True,0.0822,25.37790298461914,0.0,0.1171080087538239
td3,32,0,43000,14.274606434555857,14.274606434555857,14.274606434555857,1.0,True,0.0,15.45723137871036,0.0044944029797591,True,0.0813,16.831756591796875,0.0,0.1171080087538239
td3,32,0,44000,6.988067007817495,6.988067007817495,6.988067007817495,1.0,True,0.0,15.440934477352144,0.0001851549320892,True,0.0804,6.37775182723999,0.0,0.1171080087538239
td3,32,0,45000,14.27893687370712,14.27893687370712,14.27893687370712,1.0,True,0.0,15.457075464576617,0.0018070493612236,True,0.0794999999999999,23.72546768188477,0.0,0.1171080087538239
td3,32,0,46000,6.438327547562665,6.438327547562665,6.438327547562665,1.0,True,0.0,15.478431110590352,0.0020677823006868,True,0.0786,9.908838272094728,0.0,0.1171080087538239
td3,32,0,47000,11.058540228569017,11.058540228569017,11.058540228569017,1.0,True,0.0,16.060719075292646,0.0301143982351145,True,0.0776999999999999,16.104141235351562,0.0,0.1171080087538239
td3,32,0,48000,6.487563222079625,6.487563222079625,6.487563222079625,1.0,True,0.0,16.244762706768668,0.0102021815738011,True,0.0768,31.54954719543457,0.0,0.1171080087538239
td3,32,0,49000,14.205636797193094,14.205636797193094,14.205636797193094,1.0,True,0.0,16.435476774681828,0.010535703395658,True,0.0759,39.12923812866211,0.0,0.1171080087538239
td3,32,0,50000,10.997761819142136,10.997761819142136,10.997761819142136,1.0,True,0.0,16.423088709803466,0.0003805967560818,True,0.075,31.455307006835938,0.0,0.1171080087538239
td3,32,0,51000,7.676333939687826,7.676333939687826,7.676333939687826,1.0,True,0.0,17.126092873087554,0.0361502081642045,True,0.0741,10.027175903320312,0.0,0.1171080087538239
td3,32,0,52000,14.22807320388679,14.22807320388679,14.22807320388679,1.0,True,0.0,17.17577917101317,0.0034843148962807,True,0.0731999999999999,20.57867431640625,0.0,0.1171080087538239
td3,32,0,53000,7.101296935006538,7.101296935006538,7.101296935006538,1.0,True,0.0,17.66773690818934,0.0255978868588086,True,0.0723,21.21737098693848,0.0,0.1171080087538239
td3,32,0,54000,6.512543377790648,6.512543377790648,6.512543377790648,1.0,True,0.0,18.27828149166603,0.0315272291738343,True,0.0713999999999999,21.31704330444336,0.0,0.1171080087538239
td3,32,0,55000,11.326514005061703,11.326514005061703,11.326514005061703,1.0,True,0.0,18.30981966844925,0.0025769088391611,True,0.0705,24.08379554748535,0.0,0.1171080087538239
td3,32,0,56000,12.6004021753056,12.6004021753056,12.6004021753056,1.0,True,0.0,18.35341942391576,0.0031799877733254,True,0.0696,27.50122833251953,0.0,0.1171080087538239
td3,32,0,57000,8.524174538021164,8.524174538021164,8.524174538021164,1.0,True,0.0,18.33395669451091,2.686352975751685e-05,True,0.0687,50.06044006347656,0.0,0.1171080087538239
td3,32,0,58000,8.045297476147441,8.045297476147441,8.045297476147441,1.0,True,0.0,18.33734507702888,0.0011694191258985,True,0.0678,32.289730072021484,0.0,0.1171080087538239
td3,32,0,59000,8.05803696221378,8.05803696221378,8.05803696221378,1.0,True,0.0,18.31885646904471,7.556960079153494e-05,True,0.0669,17.340137481689453,0.0,0.1171080087538239
td3,32,0,60000,3.116910224425585,3.116910224425585,3.116910224425585,1.0,True,0.0,18.305589530827746,0.0003366530891518,True,0.066,25.23324584960937,0.0,0.1171080087538239
td3,32,0,61000,7.136491572493343,7.136491572493343,7.136491572493343,1.0,True,0.0,18.28559124903594,8.59104096247421e-08,True,0.0650999999999999,55.93056488037109,0.0,0.1171080087538239
td3,32,0,62000,10.403736822879942,10.403736822879942,10.403736822879942,1.0,True,0.0,18.265675057934622,4.190444934198608e-06,True,0.0642,35.20832824707031,0.0,0.1171080087538239
td3,32,0,63000,13.404431560788728,13.404431560788728,13.404431560788728,1.0,True,0.0,18.366409586954862,0.0060367264510121,True,0.0633,44.31843566894531,0.0,0.1171080087538239
td3,32,0,64000,7.37049311011269,7.37049311011269,7.37049311011269,1.0,True,0.0,18.40980481457077,0.0031697613807951,True,0.0624,29.63222885131836,0.0,0.1171080087538239
td3,32,0,65000,11.198630687000248,11.198630687000248,11.198630687000248,1.0,True,0.0,18.390597349504056,3.962674666431508e-05,True,0.0615,29.956710815429688,0.0,0.1171080087538239
td3,32,0,66000,13.773180912078912,13.773180912078912,13.773180912078912,1.0,True,0.0,18.37070450537065,5.357793329811154e-06,True,0.0605999999999999,33.45695877075195,0.0,0.1171080087538239
td3,32,0,67000,11.545614154123008,11.545614154123008,11.545614154123008,1.0,True,0.0,18.40336826750954,0.0026331881069443,True,0.0596999999999999,27.61362075805664,0.0,0.1171080087538239
td3,32,0,68000,10.88839338355722,10.88839338355722,10.88839338355722,1.0,True,0.0,18.38337136105596,1.5467732098512097e-07,True,0.0587999999999999,33.52684783935547,0.0,0.1171080087538239
td3,32,0,69000,5.617609035217706,5.617609035217706,5.617609035217706,1.0,True,0.0,18.583359113527607,0.0109993876235825,True,0.0579,24.996280670166016,0.0,0.1171080087538239
td3,32,0,70000,7.796387087528462,7.796387087528462,7.796387087528462,1.0,True,0.0,18.69554119921209,0.0066091042842243,True,0.0569999999999999,27.62920379638672,0.0,0.1171080087538239
td3,32,0,71000,9.849416520477291,9.849416520477291,9.849416520477291,1.0,True,0.0,19.03767912326472,0.0181068962026311,True,0.0561,25.018531799316406,0.0,0.1171080087538239
