step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-5.539588615853068,-5.539588615853068,2.690180908661599,0.25,False,0.7720522900703872,8.0,0.7720522900703872,False,0.0,,,
1000,-4.931972477376226,-4.931972477376226,2.5403651562752465,0.5,False,0.6588187946669661,8.0,0.7141802801512288,False,0.0,0.07656535506248474,0.0,0.0605319926766382
2000,-7.444144225120302,-7.444144225120302,1.889827670892734,0.5,False,0.8165454592376529,8.0,0.6473329718975087,False,0.0,0.04806029051542282,0.0,0.0605319926766382
3000,7.052061327667566,7.052061327667566,13.052061327667566,0.75,False,0.5,13.426066692640207,0.27230333463201034,True,0.1173,0.6074569225311279,0.0,0.0605319926766382
4000,14.36572262557327,14.36572262557327,14.36572262557327,1.0,True,0.0,13.406066692640207,3.889436085474732e-21,True,0.11639999999999999,1.152634620666504,0.0,0.0605319926766382
5000,8.476063485781285,8.476063485781285,8.476063485781285,1.0,True,0.0,13.38606670754772,7.453756337309887e-10,True,0.11549999999999999,1.0775796175003052,0.0,0.0605319926766382
6000,6.6667363993182,6.6667363993182,6.6667363993182,1.0,True,0.0,13.36606670754772,3.9443957341923535e-32,True,0.1146,2.3335824012756348,0.0,0.0605319926766382
7000,8.165073905640266,8.165073905640266,8.165073905640266,1.0,True,0.0,13.34606670754772,2.0873043072306594e-54,True,0.1137,3.017273426055908,0.0,0.0605319926766382
8000,1.331066959046248,3.4103582680043325,7.732051902241819,0.75,False,0.3889385267158162,13.997295475874878,0.03356143841635795,True,0.1128,1.9126076698303223,0.0,0.0605319926766382
9000,16.600087252062625,16.600087252062625,16.600087252062625,1.0,True,0.0,14.709336356534408,0.03660204403297646,True,0.1119,6.262822151184082,0.0,0.0605319926766382
10000,13.329433028285612,13.329433028285612,13.329433028285612,1.0,True,0.0,14.699627455568923,0.0005145549517257667,True,0.111,1.1008875370025635,0.0,0.0605319926766382
