method,seed,scenario,split,sum_rate,reward,qos_fraction,all_qos,violation,iterations,evaluations,accepted_steps,solver,initialization,objective_history,surrogate_records,grid,solve_ms,config_hash,git_commit,bank_checksum
ao_grid,10000,750,test,3.982032251654881,3.982032251654881,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8379284633599409, 3.9820277068871093, 3.982032251654881]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1097.771668,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,751,test,3.982043869853639,3.982043869853639,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8379072328834263, 3.982038267467691, 3.982043869853639]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1116.034662,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,752,test,3.982040502184001,3.982040502184001,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8378921721888999, 3.982036327822789, 3.982040502184001]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1107.864538,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,753,test,3.982027510681699,3.982027510681699,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8378442228630623, 3.9820207369761667, 3.982027510681699]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1128.638354,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,754,test,3.9820336105732768,3.9820336105732768,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8379234151293902, 3.9820297522187165, 3.9820336105732768]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1285.66192,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,755,test,3.9820386966639774,3.9820386966639774,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.837896829909845, 3.9820318035781166, 3.9820386966639774]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1111.253634,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,756,test,3.9820387316770938,3.9820387316770938,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8379144101330736, 3.982036281213095, 3.9820387316770938]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1170.339477,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,757,test,3.982044691772273,3.982044691772273,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8379490518721464, 3.98204181148826, 3.982044691772273]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1110.53312,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,758,test,3.9820239749962836,3.9820239749962836,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.837864657625476, 3.9820174005803164, 3.9820239749962836]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1109.579601,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
ao_grid,10000,759,test,3.982031462836349,3.982031462836349,1.0,True,0.0,2,2815,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8378886633434988, 3.9820246925869442, 3.982031462836349]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",1096.504583,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,fc61d5cda7da39530055bae9bd0e92865f995cd9,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
