method,n_ris,seed,best_validation_step,best_validation_feasible,initial_sum_rate,best_sum_rate,latest_sum_rate,learning_gain_best_minus_initial,latest_gain_minus_initial,best_all_qos,latest_all_qos,best_qos_fraction,best_violation,training_seconds,interactions_per_second,total_wall_seconds,device_name,peak_gpu_memory_mb,config_hash,test_bank_checksum,repository_commit,embedded_runtime_identifier,archive,archive_sha256
ppo,32,3,100000,True,7.23460923795194,11.46481904304372,11.46481904304372,4.23020980509178,4.23020980509178,0.993,0.993,0.9975,0.0012193061629636108,263.619323636,379.33486294076795,280.64791819100003,Tesla T4,30.01171875,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n32_seed3.zip,68172fb1974bf82c12f20f0af4b5bc47d954472a7427319969b8944d67775263
ppo,32,4,100000,True,7.112153273301497,16.752443833314473,16.752443833314473,9.640290560012975,9.640290560012975,0.999,0.999,0.99975,1.9844410180298e-05,221.49875586700006,451.4698044626736,234.22757724800005,Tesla T4,30.01171875,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n32_seed4.zip,a36357606e9eeebf87892aea685785680e300a834d38464a20acd61a318fd03a
ppo,64,0,71680,True,7.805188409259846,18.884031967649342,17.571980915795574,11.078843558389497,9.76679250653573,1.0,0.999,1.0,0.0,226.275168464,441.93978808553993,239.09354113900008,Tesla T4,38.12841796875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n64_seed0.zip,b571a0c3effb7bd1ff23208e6000f939230ddd204b5f30d5fd8209df984271f5
ppo,64,1,100000,True,7.455865804466879,19.23624779358285,19.23624779358285,11.780381989115973,11.780381989115973,0.999,0.999,0.99975,0.0001214938587103453,229.99769454499994,434.78696687733367,243.401647949,Tesla T4,38.12841796875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n64_seed1.zip,bb77ccbd6feadd7f9478db5680103b6276cb48016fb9d5a7b3c6e818f2bbc49d
ppo,64,2,51200,True,7.105889773700991,19.161956270097274,16.90305572862865,12.056066496396284,9.79716595492766,0.995,0.999,0.99875,0.0005569334144013736,228.03948044499998,438.52055707572373,242.7560225269999,Tesla T4,38.12841796875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n64_seed2.zip,5eaa5d51398abf95fe298bb6c055fe99ee0accdb568b5c9ee6b71648b29f7206
ppo,64,3,100000,True,8.064104236959754,19.07141727672943,19.07141727672943,11.007313039769677,11.007313039769677,1.0,1.0,1.0,0.0,244.23979529899998,409.4336874037228,258.3917472349999,Tesla T4,38.12841796875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n64_seed3.zip,9d9623edf12482baeedaea877d75eb59854369205633bc7e5685ee68b5f174f6
ppo,64,4,81920,True,6.4788657496997475,18.719431592895752,16.632476172885255,12.240565843196006,10.153610423185508,0.999,0.983,0.99925,0.0002282459985727344,228.92022182799997,436.8334051114775,241.37116704799996,Tesla T4,38.12841796875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n64_seed4.zip,96f73707a85e03cbc4dae963da7a157e17bdb07ce07518d8184bda8029f0a7fc
ppo,96,0,100000,True,5.772177846086532,19.632642150187433,19.632642150187433,13.860464304100901,13.860464304100901,1.0,1.0,1.0,0.0,234.21013958699996,426.96699714340883,248.214618115,Tesla T4,46.2890625,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n96_seed0.zip,a58a4a0b568940cb9c452bf8c32d6e4a7ec360643012b59d92ae939f842a9eb6
ppo,96,1,55296,True,7.387457581298658,20.281471280847473,20.225815862509897,12.894013699548815,12.838358281211239,1.0,0.999,1.0,0.0,244.20574967400006,409.4907680654283,257.95907541,Tesla T4,46.2890625,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n96_seed1.zip,fb8e8a3b54db31e23a545c68dcc6c511274bb3a71154f423bbf636d5d7e4df07
ppo,96,2,100000,True,5.534534912308763,20.19003755642572,20.19003755642572,14.65550264411696,14.65550264411696,1.0,1.0,1.0,0.0,247.583279372,403.90449732167707,261.535003968,Tesla T4,46.2890625,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n96_seed2.zip,436ae7286a2c8f221d8b33ec09a5aab4105ad2c3cbeb2d4cdb28aeb0fc3f95b6
ppo,96,3,61440,True,6.312928683874776,20.147315243876367,20.128544221561345,13.83438656000159,13.815615537686568,1.0,0.999,1.0,0.0,247.590921628,403.89203021849016,263.442641249,Tesla T4,46.2890625,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n96_seed3.zip,9a4b4055109a7e3477b442d52f06cc37485f7aeac29ef1fddf2849f14871c9d3
ppo,96,4,100000,True,6.683659055678041,20.41216157276837,20.41216157276837,13.728502517090327,13.728502517090327,0.999,0.999,0.99975,1.12526550380965e-05,229.20898485900005,436.2830718067875,242.08215032199996,Tesla T4,46.2890625,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n96_seed4.zip,ae5df36c7db13de1ed949445ac18dbc1b9ae5f250e92bd24ceab26613daffa69
ppo,128,0,90112,True,6.010132332130389,21.0564534443374,21.051686763499287,15.04632111220701,15.041554431368898,0.999,0.998,0.99925,0.0002652709041753779,245.55930380200016,407.2336028474498,260.0271673139998,Tesla T4,55.78173828125,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n128_seed0.zip,557a1dee14926dc3c4d12760f2d20067673e30ec9fccb4f87051cfec30d62207
ppo,128,1,100000,True,6.120715831151553,21.15621253405317,21.15621253405317,15.035496702901618,15.035496702901618,1.0,1.0,1.0,0.0,230.76535106699998,433.3406186744482,244.670968007,Tesla T4,55.78173828125,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n128_seed1.zip,c725550faf656e47f1aebbe2f8d2d807f923c0c5d431bf2b3d141c62c90d2c97
ppo,128,2,90112,True,7.826072243001745,21.147478408562645,21.14211024000477,13.3214061655609,13.316037997003024,0.999,1.0,0.99975,5.7594394249900505e-05,265.18697829600006,377.0924222696207,281.328457504,Tesla T4,55.78173828125,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n128_seed2.zip,af9a8b4e56b1c6b067c0c7313a2d04dccbcbb5024d2dd4d54e6b0b8638550226
ppo,128,3,100000,True,7.125525667791371,20.73451339836116,20.73451339836116,13.608987730569787,13.608987730569787,0.999,0.999,0.99975,2.60152005937882e-05,250.02706962400003,399.95669329078527,264.443193161,Tesla T4,55.78173828125,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n128_seed3.zip,234ac9dce7b3b03723163d0692997dd48b189300cc4557a06b9b382a411f3a7a
ppo,128,4,65536,True,6.361803975340074,21.005732679906703,20.756107788485203,14.64392870456663,14.394303813145129,1.0,0.999,1.0,0.0,235.735015299,424.20511807786664,249.79235728700002,Tesla T4,55.78173828125,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_ppo_r2_n128_seed4.zip,13df3474950d47e913a6f9bed1e74b6d9dd5d2d1aec189275faee1db24d26966
td3,16,0,45000,True,4.345680880309291,14.454173585142172,14.409310082999717,10.10849270483288,10.063629202690425,0.991,0.975,0.99675,0.0024403792637749926,729.2560315850001,137.12605130279854,738.066488547,Tesla T4,27.67236328125,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n16_seed0.zip,e4a4f618abb8973b08a38ef0da6b262d939040d0cbc294f602165f869ddf1ffc
td3,16,1,95000,True,4.323548684611204,14.726659746575237,14.693751666420711,10.403111061964033,10.370202981809507,0.949,0.942,0.98575,0.014013012705261854,721.9384267949999,138.5159679668856,730.7428538009999,Tesla T4,27.67236328125,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n16_seed1.zip,c2424d73a1c5ba243010b0b5150044488fce1a68608d30ebd109b30412050977
td3,16,2,60000,True,4.3527859140616165,14.623025797206836,14.554785582793334,10.27023988314522,10.201999668731718,0.982,0.983,0.992,0.006136803476036832,774.9815002460001,129.03533822195405,785.018744833,Tesla T4,27.67236328125,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n16_seed2.zip,6e5112cdab4dded93f44ed13db0f65affccbface70aa8d6330803a36f915c6a7
td3,16,3,100000,True,4.346968348359992,14.302284851060762,14.302284851060762,9.95531650270077,9.95531650270077,0.964,0.964,0.98975,0.013968379559430264,765.0093583749999,130.71735516074693,774.381250405,Tesla T4,27.67236328125,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n16_seed3.zip,da241ce9314fbc8a7d73c6867fccd69c6bb434766658e275a34fd32982dfa921
td3,16,4,100000,True,4.377788513297198,14.651180597898144,14.651180597898144,10.273392084600946,10.273392084600946,0.974,0.974,0.9935,0.009110095905787142,723.011477353,138.31039081994604,731.84133908,Tesla T4,27.67236328125,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n16_seed4.zip,2a5a1cd446260a29ff52f739efd7d7dbe7c9d360e056d4a639f473f78d1ae3f2
td3,32,0,100000,True,4.37418018187892,16.49314817960851,16.49314817960851,12.118967997729591,12.118967997729591,0.999,0.999,0.99925,0.0002303615458672478,874.800752113,114.31174442689867,885.34802786,Tesla T4,31.57861328125,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n32_seed0.zip,6683386f51aff619a4064fbd5dcc0a2a5fc9006773553ab35cdbc90efb6ecc02
td3,32,1,90000,True,4.325868654654693,16.558142727130683,16.384551261931676,12.23227407247599,12.058682607276983,0.994,0.993,0.99625,0.0015511129459296362,836.548747229,119.53876009167655,846.905634655,Tesla T4,31.57861328125,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n32_seed1.zip,9794da30c67d32d3a3a32d1e58fad9a73fca0c1589f848a1707d64dfeb1d1bec
td3,32,2,85000,True,4.369176024349389,15.821924778913097,15.797900419984373,11.452748754563707,11.428724395634983,0.995,0.988,0.99875,0.0019837000230237428,889.896130052,112.37266532910601,901.0553570679999,Tesla T4,31.57861328125,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n32_seed2.zip,1a1a6ef4bc44443ce49a9e0a2db8d2d806cdbc5b97b3781370e42ba4faf4ac71
td3,32,3,80000,True,4.311309829914975,16.410501961487167,16.106156295782725,12.099192131572192,11.79484646586775,0.971,0.998,0.99175,0.007705623841067363,760.743389924,131.45036989409823,770.4544485509999,Tesla T4,31.57861328125,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n32_seed3.zip,efddb0beb32bd7a45ced9093fad51cbad0672b4d19b22628573bb7990eef8839
td3,32,4,100000,True,4.37100914662254,16.348130056135194,16.348130056135194,11.977120909512653,11.977120909512653,0.99,0.99,0.997,0.004026969887515067,804.2988332470002,124.33189738233774,813.938465359,Tesla T4,31.57861328125,215acf7c4a7ad4d08a0df58be6a68578a137f3574a8b4aeb507a0b1ff206d29b,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n32_seed4.zip,7b350a1f8c4c6581a747ae8146b580123b429a8bef9ee53531be8ada9c7ac208
td3,64,0,100000,True,4.334982288828871,18.697999072934522,18.697999072934522,14.36301678410565,14.36301678410565,1.0,1.0,1.0,0.0,803.6016203459999,124.43976899516935,813.260811349,Tesla T4,39.3935546875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n64_seed0.zip,9026520c197405c79662f7fb446dacb7e603fdd5363b86916faa836383665aec
td3,64,1,90000,True,4.364851754348589,18.724477676694974,18.6958292358181,14.359625922346385,14.33097748146951,0.999,1.0,0.99925,7.51651285471616e-05,854.832869377,116.98193130182248,865.916653693,Tesla T4,39.3935546875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n64_seed1.zip,1c01399f5e5544aa1fbdc11752a6b44633913b2729d87fdd03b252691883f79f
td3,64,2,90000,True,4.356343680897449,18.898135834748242,18.882753648548366,14.541792153850793,14.526409967650917,0.998,0.999,0.9985,0.0004674236180754733,1002.55719084,99.74493317055983,1015.8530019299999,Tesla T4,39.3935546875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n64_seed2.zip,d7e694d707d457677875664bef398c5418ed76ede9c8cbf16d95b444f626659d
td3,64,3,100000,True,4.352324105995328,18.788346279199256,18.788346279199256,14.436022173203927,14.436022173203927,1.0,1.0,1.0,0.0,851.1141966109999,117.49304664190063,861.418048132,Tesla T4,39.3935546875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n64_seed3.zip,0fd668e310c158647a12a4e779e3005c682eb38b5bbb9acf94c89e60b9917f35
td3,64,4,100000,True,4.3611724870928565,18.552985072390165,18.552985072390165,14.191812585297308,14.191812585297308,1.0,1.0,1.0,0.0,798.173835248,125.28599107602803,808.096373344,Tesla T4,39.3935546875,6c99c7fe7c077359f1b9706db2d8c1a011bb12c1845f7072b0803a7cde41b3d4,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n64_seed4.zip,f13f19ee32f78f4b9332893dcfd41ac7db03ebde108b23fb3c4a68aa212c66d2
td3,96,0,100000,True,4.352259617707649,19.983806000469748,19.983806000469748,15.6315463827621,15.6315463827621,1.0,1.0,1.0,0.0,816.375437432,122.49266136002468,826.973103125,Tesla T4,47.93017578125,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n96_seed0.zip,55419acdd4ef5821d7a17dea48fdd3b144f2507a98afb3680164d4dcc02a996e
td3,96,1,95000,True,4.367811790647084,19.96642337077114,19.61653539998305,15.598611580124054,15.248723609335965,0.999,1.0,0.99925,0.00010354767190858311,854.5502432209998,117.0206208391874,865.28897116,Tesla T4,47.93017578125,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n96_seed1.zip,1d783ff8dbad6c6add38ec5654c1730db2b2754de68a3737178e3f17eea92e57
td3,96,2,100000,True,4.324538685048159,19.76449903071452,19.76449903071452,15.439960345666362,15.439960345666362,1.0,1.0,1.0,0.0,892.997558069,111.98238908540579,904.250706799,Tesla T4,47.93017578125,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n96_seed2.zip,e02158a2c1269fed1f4a965dd9b89401d0dc026e8d91d52977cecf96e3b33369
td3,96,3,100000,True,4.331006223128594,19.868106497072997,19.868106497072997,15.537100273944404,15.537100273944404,0.999,0.999,0.99925,0.0011370340537536071,863.6645139799999,115.78569963373037,874.2178122830001,Tesla T4,47.93017578125,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n96_seed3.zip,2df0ac94fde07017b16904345e52561d1ba0e8b4201826168166f1cb4d9fecee
td3,96,4,100000,True,4.351686670541012,20.056608606354786,20.056608606354786,15.704921935813774,15.704921935813774,1.0,1.0,1.0,0.0,928.183214059,107.737350218492,940.284013024,Tesla T4,47.93017578125,99b77a3352d33b75b373cc5b58d3abc1f11039e0a6e9ef73068a7b1562798e36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n96_seed4.zip,417a7ce4e9180fb7c13170a662777f90c330fd21aeb945cad21f6e6c4611b4f9
td3,128,0,85000,True,4.389383893919258,20.97512875814952,20.953524430444638,16.58574486423026,16.56414053652538,1.0,1.0,1.0,0.0,865.8220253819999,115.49717732796194,878.4222133979999,Tesla T4,56.009765625,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n128_seed0.zip,4baeebaf3a60cbcf23bf2d357ec96e4faa5114c928ce824f2190f88b4d21d61d
td3,128,1,100000,True,4.354630693707537,20.946687546396724,20.946687546396724,16.592056852689186,16.592056852689186,0.998,0.998,0.9985,0.0010528168288276463,890.895875122,112.24656302994546,903.118769488,Tesla T4,56.009765625,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n128_seed1.zip,536327027fcd8cc17a933fd58089bd691f1d12ed990d31212bfb0183140f0063
td3,128,2,90000,True,4.345082110769284,20.830444265598427,20.74189469153317,16.485362154829144,16.396812580763886,1.0,0.999,1.0,0.0,899.347264361,111.19175424528758,910.3114364529999,Tesla T4,56.009765625,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n128_seed2.zip,13b29acd4fb363cac4d0cc7849b4d2adebecc3566f67d3b2191a65d4c22869a8
td3,128,3,80000,True,4.319366284956466,20.848459298347784,20.83489881817043,16.529093013391318,16.515532533213964,1.0,1.0,1.0,0.0,1028.908970944,97.1903276421551,1041.4259703500002,Tesla T4,56.009765625,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n128_seed3.zip,f5d8cbeb573fd9ae03a5f91e3c855f1d8d13d9468cdbf22b72523732ab37a1a0
td3,128,4,95000,True,4.379103080741406,20.996899072690493,8.657114230077173,16.617795991949087,4.278011149335767,1.0,0.867,1.0,0.0,859.668162014,116.32395431014166,870.6820000209999,Tesla T4,56.009765625,020c0ddd5873ee8e88db034df9d38a8b6cdc38f31cfbf3fc41880e4d4440315e,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3e96df18eab0a8b3a6a3f1006d74c31e09add2a1,fc61d5cda7da39530055bae9bd0e92865f995cd9,physical_v6_td3_r2_n128_seed4.zip,8bb3f3222326a126d9919de22b49ba39704299104f87068f4cac63ea076ed24f
