step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-8.65962653914315,-8.65962653914315,1.9206658798597778,0.5,False,0.9069380091138346,8.0,0.9069380091138346,False,0.0,,,
1000,-1.3705068130681826,-1.3705068130681826,1.6655664173066618,0.0,False,0.3344335826933383,8.0,0.6340190752923961,False,0.0,0.12666663527488708,0.0,0.11710800875382399
2000,1.1698528163719326,1.1698528163719326,3.320638689105307,0.5,False,0.23097409468027996,8.0,0.6688348794305234,False,0.0,0.2591450810432434,0.0,0.11710800875382399
3000,8.362093403805419,8.362093403805419,8.362093403805419,1.0,True,0.0,8.255183779711157,0.013759188985557875,True,0.1173,0.43604275584220886,0.0,0.11710800875382399
4000,7.40043247669923,7.40043247669923,7.40043247669923,1.0,True,0.0,9.247852216806322,0.05063342185475825,True,0.11639999999999999,0.7523019313812256,0.0,0.11710800875382399
5000,13.489465779050255,13.489465779050255,13.489465779050255,1.0,True,0.0,9.892977431564887,0.033256260737928235,True,0.11549999999999999,1.0607304573059082,0.0,0.11710800875382399
6000,4.206713157881398,4.456637171131506,5.652301570026211,0.75,False,0.1320269376077559,12.067806457286773,0.10974145128609432,True,0.1146,1.161375880241394,0.0,0.11710800875382399
7000,11.37796714438194,11.37796714438194,11.37796714438194,1.0,True,0.0,13.409420017526623,0.06808067801199252,True,0.1137,2.5077247619628906,0.0,0.11710800875382399
8000,11.324357165289559,11.324357165289559,11.324357165289559,1.0,True,0.0,13.954342229943423,0.028246110620840027,True,0.1128,1.887209415435791,0.0,0.11710800875382399
9000,13.847401627500137,13.847401627500137,13.847401627500137,1.0,True,0.0,14.739959936463912,0.04028088532602441,True,0.1119,7.2134504318237305,0.0,0.11710800875382399
10000,14.22627697179032,14.22627697179032,14.22627697179032,1.0,True,0.0,17.13864027682265,0.12093401701793688,True,0.111,3.8452341556549072,0.0,0.11710800875382399
