method,seed,scenario,split,sum_rate,reward,qos_fraction,all_qos,violation,iterations,evaluations,accepted_steps,solver,initialization,objective_history,surrogate_records,grid,solve_ms,config_hash,git_commit,bank_checksum
ao_grid,10000,500,test,3.9816463828108652,3.9816463828108652,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.836445937319053, 3.9816161559248235, 3.9816463828108652]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",309.572048,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,501,test,3.9817317621860155,3.9817317621860155,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.836707450311873, 3.981640650379864, 3.9817317621860155]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",303.885781,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,502,test,3.9813216620225056,3.9813216620225056,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8348964235557923, 3.9812276760813186, 3.9813216620225056]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",299.704661,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,503,test,3.981777978477734,3.981777978477734,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8352713070721072, 3.9816029666868666, 3.981777978477734]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",300.571223,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,504,test,3.980963253088871,3.980963253088871,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8290381310172854, 3.9805699445719736, 3.980963253088871]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",300.427946,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,505,test,3.9814744449944985,3.9814744449944985,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.836202681999066, 3.9813694472701564, 3.9814744449944985]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",306.468286,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,506,test,3.9817132023747077,3.9817132023747077,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8352902801383881, 3.9815895415522653, 3.9817132023747077]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",296.23228,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,507,test,3.9813791161966368,3.9813791161966368,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8350408355780652, 3.981299002981471, 3.9813791161966368]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",295.227593,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,508,test,3.9811118011047206,3.9811118011047206,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8332537891082397, 3.9809797008189984, 3.9811118011047206]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",310.794294,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
ao_grid,10000,509,test,3.981411912335798,3.981411912335798,1.0,True,0.0,2,799,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8346814276177423, 3.981293191753278, 3.981411912335798]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",324.714798,ebd605c7656308e79f486476ed71990b8de1f5e7e74875072300d3e4ab7e7ba2,fc61d5cda7da39530055bae9bd0e92865f995cd9,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7
