step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-0.9709069160135247,-0.9709069160135247,2.035791754605671,0.25,False,0.3056926947254275,8.0,0.3056926947254275,False,0.0,,,
1000,-2.23732484578521,-2.23732484578521,3.76267515421479,0.75,False,0.5,8.0,0.6875704330582783,False,0.0,0.12170340865850449,0.0,0.0605319926766382
2000,-1.030598310618003,-1.030598310618003,3.3650026453912085,0.5,False,0.41583607945814777,8.0,0.663390785035769,False,0.0,0.2212388515472412,0.0,0.0605319926766382
3000,14.956341659003346,14.956341659003346,14.956341659003346,1.0,True,0.0,13.893036495277872,0.29565182476389357,True,0.1173,0.6121038198471069,0.0,0.0605319926766382
4000,11.19280766660972,11.19280766660972,11.19280766660972,1.0,True,0.0,13.873036595105681,4.991390407742521e-09,True,0.11639999999999999,0.7683496475219727,0.0,0.0605319926766382
5000,8.93019623051439,8.93019623051439,8.93019623051439,1.0,True,0.0,15.159991197586269,0.06534773012402942,True,0.11549999999999999,0.6634600162506104,0.0,0.0605319926766382
6000,8.047191593524536,8.047191593524536,8.047191593524536,1.0,True,0.0,16.942533482538774,0.09012711424762529,True,0.1146,1.5069561004638672,0.0,0.0605319926766382
7000,8.942845510827727,8.942845510827727,8.942845510827727,1.0,True,0.0,17.45677486369583,0.02671206905785277,True,0.1137,3.296858310699463,0.0,0.0605319926766382
8000,11.218076324787571,11.218076324787571,11.218076324787571,1.0,True,0.0,18.23262909008565,0.039792711319490914,True,0.1128,2.4518496990203857,0.0,0.0605319926766382
9000,8.093404140652806,8.093404140652806,8.093404140652806,1.0,True,0.0,18.33746535559761,0.006241813275598131,True,0.1119,1.9662928581237793,0.0,0.0605319926766382
10000,8.395318189496473,8.395318189496473,8.395318189496473,1.0,True,0.0,18.76917630623752,0.022585547531995365,True,0.111,1.1581236124038696,0.0,0.0605319926766382
11000,7.204653034198005,7.204653034198005,7.204653034198005,1.0,True,0.0,18.836963877259677,0.004389378551107891,True,0.1101,2.799949884414673,0.0,0.0605319926766382
12000,9.4110251179274,9.4110251179274,9.4110251179274,1.0,True,0.0,18.901631082057335,0.0042333602398828465,True,0.10919999999999999,2.5458450317382812,0.0,0.0605319926766382
13000,7.207653315297604,7.207653315297604,7.207653315297604,1.0,True,0.0,19.79547112450393,0.045692002122329656,True,0.1083,5.641183853149414,0.0,0.0605319926766382
14000,6.3717019366944925,6.3717019366944925,6.3717019366944925,1.0,True,0.0,20.127342402804192,0.01759356391501309,True,0.1074,5.760674953460693,0.0,0.0605319926766382
15000,11.993567630166748,11.993567630166748,11.993567630166748,1.0,True,0.0,20.408957384510224,0.015080749085301617,True,0.1065,1.7985475063323975,0.0,0.0605319926766382
16000,7.722773661014057,7.722773661014057,7.722773661014057,1.0,True,0.0,21.273942814489125,0.044249271498945086,True,0.1056,2.9257397651672363,0.0,0.0605319926766382
17000,0.7520701972028725,7.389041604447435,13.389041604447435,0.75,False,0.5,25.63155583077335,0.21888065081421132,True,0.10469999999999999,5.30810546875,0.0,0.0605319926766382
18000,15.344094782912167,15.344094782912167,15.344094782912167,1.0,True,0.0,25.638896180954838,0.0013670175090743871,True,0.1038,2.7278671264648438,0.0,0.0605319926766382
19000,8.830486617768738,8.830486617768738,8.830486617768738,1.0,True,0.0,31.35243091223333,0.28667673656392473,True,0.10289999999999999,4.888025283813477,0.0,0.0605319926766382
20000,9.947562928248825,9.947562928248825,9.947562928248825,1.0,True,0.0,31.414166182771652,0.004086763526916057,True,0.102,9.090436935424805,0.0,0.0605319926766382
21000,7.3854248365177755,7.3854248365177755,7.3854248365177755,1.0,True,0.0,31.39462493545325,2.293763407995243e-05,True,0.1011,6.278048515319824,0.0,0.0605319926766382
22000,13.323143776869689,13.323143776869689,13.323143776869689,1.0,True,0.0,31.42366220630497,0.00245186354258598,True,0.1002,6.257781982421875,0.0,0.0605319926766382
23000,8.00807938057986,8.00807938057986,8.00807938057986,1.0,True,0.0,31.403679148482375,8.471088701769745e-07,True,0.0993,3.6693625450134277,0.0,0.0605319926766382
24000,9.22316454413011,9.22316454413011,9.22316454413011,1.0,True,0.0,31.38409273453682,2.0679302722336012e-05,True,0.0984,10.390050888061523,0.0,0.0605319926766382
25000,8.834421598676244,8.834421598676244,8.834421598676244,1.0,True,0.0,31.365155881571305,5.315735172418103e-05,True,0.0975,10.377120018005371,0.0,0.0605319926766382
26000,8.728217511557244,8.728217511557244,8.728217511557244,1.0,True,0.0,31.376893020673627,0.0015868569551162183,True,0.09659999999999999,4.433497428894043,0.0,0.0605319926766382
27000,6.291951466946735,6.291951466946735,6.291951466946735,1.0,True,0.0,31.35689476414777,8.717370716083497e-08,True,0.0957,14.613715171813965,0.0,0.0605319926766382
28000,7.443211621406348,7.443211621406348,7.443211621406348,1.0,True,0.0,31.367379646553555,0.0015242441202892717,True,0.0948,16.0262451171875,0.0,0.0605319926766382
29000,13.927867302755613,13.927867302755613,13.927867302755613,1.0,True,0.0,31.35817459535648,0.0005397474401462396,True,0.0939,9.227045059204102,0.0,0.0605319926766382
30000,8.894233465230396,8.894233465230396,8.894233465230396,1.0,True,0.0,31.33857401398968,1.997093165994807e-05,True,0.093,12.839499473571777,0.0,0.0605319926766382
31000,8.352679151740308,8.352679151740308,8.352679151740308,1.0,True,0.0,31.90001233235348,0.029071915918190083,True,0.0921,3.8863577842712402,0.0,0.0605319926766382
32000,7.313192409536593,7.313192409536593,7.313192409536593,1.0,True,0.0,31.892199506011625,0.0006093586829072204,True,0.0912,15.10869312286377,0.0,0.0605319926766382
33000,16.44049168250353,16.44049168250353,16.44049168250353,1.0,True,0.0,32.02899351271725,0.00783970033528107,True,0.09029999999999999,17.740211486816406,0.0,0.0605319926766382
34000,11.964575808842532,11.964575808842532,11.964575808842532,1.0,True,0.0,32.11967742957718,0.0055341958429966165,True,0.0894,30.537317276000977,0.0,0.0605319926766382
35000,16.077913723661197,16.077913723661197,16.077913723661197,1.0,True,0.0,32.12274046071398,0.001153151556839929,True,0.0885,14.322786331176758,0.0,0.0605319926766382
36000,8.094551154378507,8.094551154378507,8.094551154378507,1.0,True,0.0,32.13411857676823,0.0015689058027127261,True,0.0876,22.090198516845703,0.0,0.0605319926766382
