step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-6.882443944755432,-6.882443944755432,2.1307052509156525,0.5,False,0.7941498348014533,8.0,0.7941498348014533,False,0.0,,,
1000,-3.0100642713776926,-3.0100642713776926,2.0943638709936296,0.5,False,0.4852031773826466,8.0,0.7080180516921837,False,0.0,0.18409773707389832,0.0,0.0605319926766382
2000,5.129683281311486,5.129683281311486,12.326498126936867,0.5,False,0.6321406929657136,8.0,0.7208671661354843,False,0.0,0.06817369163036346,0.0,0.0605319926766382
3000,11.445988418997675,11.445988418997675,11.445988418997675,1.0,True,0.0,8.089679253864784,0.0054839626932391495,True,0.1173,0.23118844628334045,0.0,0.0605319926766382
4000,7.744775431076022,7.744775431076022,7.744775431076022,1.0,True,0.0,8.08807785253068,0.0009199299332947728,True,0.11639999999999999,0.7080786228179932,0.0,0.0605319926766382
5000,7.759693950465999,7.759693950465999,7.759693950465999,1.0,True,0.0,8.232090442692018,0.008200629508066928,True,0.11549999999999999,1.9318537712097168,0.0,0.0605319926766382
6000,7.712582754974247,7.712582754974247,7.712582754974247,1.0,True,0.0,8.823136992656842,0.03055232749824126,True,0.1146,2.877960681915283,0.0,0.0605319926766382
7000,15.597762273119788,15.597762273119788,15.597762273119788,1.0,True,0.0,9.31855856842574,0.02577107878844492,True,0.1137,0.6983805298805237,0.0,0.0605319926766382
8000,7.652653335281216,7.652653335281216,7.652653335281216,1.0,True,0.0,10.045607861699821,0.03735246466370412,True,0.1128,2.1665000915527344,0.0,0.0605319926766382
9000,6.551228323723408,6.551228323723408,6.551228323723408,1.0,True,0.0,10.990530202146992,0.048246117022358564,True,0.1119,1.4204726219177246,0.0,0.0605319926766382
10000,12.655458974832289,12.655458974832289,12.655458974832289,1.0,True,0.0,10.972786330019416,0.00011280639362115193,True,0.111,3.0554885864257812,0.0,0.0605319926766382
11000,15.011057446747035,15.011057446747035,15.011057446747035,1.0,True,0.0,10.95547570176388,0.00013446858722329443,True,0.1101,1.1502928733825684,0.0,0.0605319926766382
12000,8.558437850063147,8.558437850063147,8.558437850063147,1.0,True,0.0,12.120662457137232,0.05925933776866754,True,0.10919999999999999,1.4354209899902344,0.0,0.0605319926766382
13000,13.899142870574451,13.899142870574451,13.899142870574451,1.0,True,0.0,12.107600957533222,0.000346925019799528,True,0.1083,7.944490432739258,0.0,0.0605319926766382
14000,13.750650388387271,13.750650388387271,13.750650388387271,1.0,True,0.0,12.433184558570845,0.017279180051881195,True,0.1074,1.3030285835266113,0.0,0.0605319926766382
15000,7.488848998320183,7.488848998320183,7.488848998320183,1.0,True,0.0,12.417140293352956,0.00019778673910549117,True,0.1065,8.440000534057617,0.0,0.0605319926766382
16000,15.46838879078508,15.46838879078508,15.46838879078508,1.0,True,0.0,12.524991501188468,0.006392560391775653,True,0.1056,4.263981342315674,0.0,0.0605319926766382
17000,15.939319094178861,15.939319094178861,15.939319094178861,1.0,True,0.0,12.509757053329917,0.00023827760707242958,True,0.10469999999999999,4.467310428619385,0.0,0.0605319926766382
18000,14.553274231407006,14.553274231407006,14.553274231407006,1.0,True,0.0,12.514031795749334,0.0012137371209708567,True,0.1038,4.412884712219238,0.0,0.0605319926766382
19000,8.391534689621059,8.391534689621059,8.391534689621059,1.0,True,0.0,12.918636476384163,0.021230234031741492,True,0.10289999999999999,3.6968111991882324,0.0,0.0605319926766382
20000,8.140631886338667,8.140631886338667,8.140631886338667,1.0,True,0.0,12.89863666428036,9.394809875423666e-09,True,0.102,3.409093141555786,0.0,0.0605319926766382
21000,6.643966119270452,6.643966119270452,6.643966119270452,1.0,True,0.0,12.914514747546349,0.0017939041632994074,True,0.1011,8.55443000793457,0.0,0.0605319926766382
22000,7.894878637589029,7.894878637589029,7.894878637589029,1.0,True,0.0,12.997006204827665,0.005124572864065765,True,0.1002,3.495177984237671,0.0,0.0605319926766382
23000,10.443357333664043,10.443357333664043,10.443357333664043,1.0,True,0.0,12.999266954497056,0.0011130374834695358,True,0.0993,10.474161148071289,0.0,0.0605319926766382
24000,10.860379250399951,10.860379250399951,10.860379250399951,1.0,True,0.0,13.044084392326639,0.003240871891479148,True,0.0984,6.479832649230957,0.0,0.0605319926766382
25000,6.942728320670399,6.942728320670399,6.942728320670399,1.0,True,0.0,13.096276856400767,0.0036096232037064278,True,0.0975,17.259889602661133,0.0,0.0605319926766382
26000,7.340609138433136,7.340609138433136,7.340609138433136,1.0,True,0.0,13.076285678113889,4.410856560993054e-07,True,0.09659999999999999,10.219364166259766,0.0,0.0605319926766382
27000,15.323529053449443,15.323529053449443,15.323529053449443,1.0,True,0.0,13.056417443089586,6.5882487848660935e-06,True,0.0957,3.0206470489501953,0.0,0.0605319926766382
