step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-0.974267480373372,-0.974267480373372,2.034995822473972,0.25,False,0.3059552388451003,8.0,0.3059552388451003,False,0.0,,,
1000,2.132069301134569,2.132069301134569,2.5191457071704186,0.5,False,0.04708191177465987,8.0,0.6302517228573965,False,0.0,0.12954968214035034,0.0,0.11710800875382399
2000,-5.129649921960453,-5.129649921960453,1.8013785790477623,0.5,False,0.6052921299885097,8.0,0.6372283995348098,False,0.0,0.22837898135185242,0.0,0.11710800875382399
3000,9.754650379543147,9.754650379543147,9.754650379543147,1.0,True,0.0,7.9800000000352735,1.7636854427829864e-12,True,0.1173,0.7051677703857422,0.0,0.11710800875382399
4000,4.923118782679152,4.923118782679152,4.923118782679152,1.0,True,0.0,7.98175694263363,0.0010878471299177897,True,0.11639999999999999,0.852332353591919,0.0,0.11710800875382399
5000,7.201333894350961,7.201333894350961,7.201333894350961,1.0,True,0.0,8.511762450815425,0.02750027540908979,True,0.11549999999999999,1.3691407442092896,0.0,0.11710800875382399
6000,8.091311158198598,8.091311158198598,8.091311158198598,1.0,True,0.0,8.49933031357222,0.00037839313783971434,True,0.1146,2.289958953857422,0.0,0.11710800875382399
7000,13.261908272716468,13.261908272716468,13.261908272716468,1.0,True,0.0,8.62003746182113,0.007035357412445584,True,0.1137,3.9083473682403564,0.0,0.11710800875382399
8000,7.531436151052174,7.531436151052174,7.531436151052174,1.0,True,0.0,8.935087340954963,0.01675249395669163,True,0.1128,2.9217519760131836,0.0,0.11710800875382399
9000,5.4820882102900335,5.4820882102900335,5.4820882102900335,1.0,True,0.0,9.486679549329146,0.0285796104187092,True,0.1119,2.0894036293029785,0.0,0.11710800875382399
10000,5.847911443095327,5.847911443095327,5.847911443095327,1.0,True,0.0,9.472898729006525,0.0003109589838689518,True,0.111,3.3022637367248535,0.0,0.11710800875382399
11000,5.638100113542128,5.638100113542128,5.638100113542128,1.0,True,0.0,9.455586742502506,0.000134400674799054,True,0.1101,6.422786712646484,0.0,0.11710800875382399
12000,7.1146754801974,7.1146754801974,7.1146754801974,1.0,True,0.0,10.300639619560636,0.04325264385290654,True,0.10919999999999999,5.563138008117676,0.0,0.11710800875382399
13000,12.629094594032086,12.629094594032086,12.629094594032086,1.0,True,0.0,10.484722578982991,0.010204147971117726,True,0.1083,7.810705184936523,0.0,0.11710800875382399
14000,13.053442250328265,13.053442250328265,13.053442250328265,1.0,True,0.0,10.70915160814216,0.01222145145795838,True,0.1074,8.192243576049805,0.0,0.11710800875382399
15000,6.971608348147759,6.971608348147759,6.971608348147759,1.0,True,0.0,11.53954952146673,0.04251989566622857,True,0.1065,4.47015380859375,0.0,0.11710800875382399
16000,14.404406852267329,14.404406852267329,14.404406852267329,1.0,True,0.0,11.615865326652859,0.004815790259306472,True,0.1056,4.093181610107422,0.0,0.11710800875382399
17000,7.189949099404645,7.189949099404645,7.189949099404645,1.0,True,0.0,11.655854673119133,0.0029994673233137313,True,0.10469999999999999,10.000299453735352,0.0,0.11710800875382399
18000,13.153832446410659,13.153832446410659,13.153832446410659,1.0,True,0.0,12.485004349918688,0.04245748383997769,True,0.1038,6.220066070556641,0.0,0.11710800875382399
19000,6.0207832507920935,6.0207832507920935,6.0207832507920935,1.0,True,0.0,12.890227831712018,0.021261174089666515,True,0.10289999999999999,9.67608642578125,0.0,0.11710800875382399
20000,5.428109552871544,5.428109552871544,5.428109552871544,1.0,True,0.0,12.870251296428574,1.173235827803545e-06,True,0.102,11.30557918548584,0.0,0.11710800875382399
