method,n_ris,scenarios,bank_checksum,sum_rate_mean,sum_rate_std,sum_rate_median,sum_rate_p95,qos_fraction_mean,qos_fraction_std,qos_fraction_median,qos_fraction_p95,all_qos_mean,all_qos_std,all_qos_median,all_qos_p95,violation_mean,violation_std,violation_median,violation_p95,solve_ms_mean,solve_ms_std,solve_ms_median,solve_ms_p95
ao_grid,16,1000,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,3.9813814750837957,0.00023369754754920955,3.9814226246274798,3.9816872711475844,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,304.952682706,12.599571983657967,302.4754155,329.2021544
ao_grid,32,1000,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,3.9819040838951616,4.359319000703351e-05,3.9819093956111744,3.9819631530582953,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,552.841870232,18.65894370145484,549.7247605,587.331098
ao_grid,64,1000,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,3.98203419475619,7.383844886326759e-06,3.9820349315164245,3.982045025569477,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1109.130463321,39.04217870361587,1106.30703,1171.87891025
ao_grid,96,1000,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,3.982058619867791,2.7717919673967287e-06,3.982058847347015,3.982062726592973,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1670.360706527,45.77474510303207,1667.146151,1750.98531025
ao_grid,128,1000,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,3.982067123581324,1.2737854309140325e-06,3.982067208849081,3.9820690879424494,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2190.3401319920004,116.11231577318398,2185.186836,2322.7663129499997
