step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,7.91424418788416,7.91424418788416,15.59324164230469,0.25,False,0.7361574187041706,8.0,0.7361574187041706,False,0.0,,,
1000,-5.112921620284352,-5.112921620284352,2.552504395403382,0.5,False,0.7069416186333495,8.0,0.6730572972808456,False,0.0,0.1524236500263214,0.0,0.06963106238227913
2000,-1.6021959699480588,-1.6021959699480588,3.162715685560409,0.75,False,0.41957270345446773,8.0,0.7041893001462393,False,0.0,0.09323301166296005,0.0,0.06963106238227913
3000,6.981054200710301,6.981054200710301,6.981054200710301,1.0,True,0.0,7.994281941932226,0.0007140970966113022,True,0.1173,0.656304121017456,0.0,0.06963106238227913
4000,15.153099727324546,15.153099727324546,15.153099727324546,1.0,True,0.0,8.009456910952261,0.0017587484510017757,True,0.11639999999999999,1.0134996175765991,0.0,0.06963106238227913
5000,16.280758320158426,16.280758320158426,16.280758320158426,1.0,True,0.0,8.0159679740261,0.0013255531536919276,True,0.11549999999999999,1.927343487739563,0.0,0.06963106238227913
6000,5.992519699853907,5.992519699853907,5.992519699853907,1.0,True,0.0,7.995977759750218,4.89286205872632e-07,True,0.1146,1.6148207187652588,0.0,0.06963106238227913
7000,7.334946963019686,7.334946963019686,7.334946963019686,1.0,True,0.0,8.056495885175945,0.004025906271286374,True,0.1137,1.1444547176361084,0.0,0.06963106238227913
8000,7.331361285559456,7.331361285559456,7.331361285559456,1.0,True,0.0,8.058027250320773,0.0010765682572414195,True,0.1128,1.0791096687316895,0.0,0.06963106238227913
9000,14.931489246010244,14.931489246010244,14.931489246010244,1.0,True,0.0,8.039715963273801,8.443564765143499e-05,True,0.1119,3.6409835815429688,0.0,0.06963106238227913
10000,13.30141554010607,13.30141554010607,13.30141554010607,1.0,True,0.0,8.228184019537581,0.010423402813188959,True,0.111,2.8442678451538086,0.0,0.06963106238227913
11000,7.811089993542175,7.811089993542175,7.811089993542175,1.0,True,0.0,8.20819399275862,4.986610519318506e-07,True,0.1101,1.246180534362793,0.0,0.06963106238227913
12000,14.05213271574868,14.05213271574868,14.05213271574868,1.0,True,0.0,8.189028007480786,4.170073610833582e-05,True,0.10919999999999999,3.0871317386627197,0.0,0.06963106238227913
13000,14.80867496119763,14.80867496119763,14.80867496119763,1.0,True,0.0,8.414315145433154,0.012264356897618367,True,0.1083,6.6849541664123535,0.0,0.06963106238227913
14000,12.526493420825584,12.526493420825584,12.526493420825584,1.0,True,0.0,8.417394454261778,0.0011539654414312586,True,0.1074,4.430083274841309,0.0,0.06963106238227913
15000,12.488119040997775,12.488119040997775,12.488119040997775,1.0,True,0.0,8.475483926504747,0.0039044736121484694,True,0.1065,9.142082214355469,0.0,0.06963106238227913
16000,8.351540480119148,8.351540480119148,8.351540480119148,1.0,True,0.0,8.463944769638966,0.0004230421567109581,True,0.1056,4.842486381530762,0.0,0.06963106238227913
17000,12.924096013422172,12.924096013422172,12.924096013422172,1.0,True,0.0,8.457641118031193,0.0006848174196113838,True,0.10469999999999999,5.176199913024902,0.0,0.06963106238227913
18000,9.560057621283269,9.560057621283269,9.560057621283269,1.0,True,0.0,8.495847490452398,0.0029103186210602413,True,0.1038,4.76992130279541,0.0,0.06963106238227913
19000,9.491576897035825,9.491576897035825,9.491576897035825,1.0,True,0.0,8.475849742842154,1.1261948777376823e-07,True,0.10289999999999999,2.1562116146087646,0.0,0.06963106238227913
