method,seed,scenario,split,sum_rate,reward,qos_fraction,all_qos,violation,iterations,evaluations,accepted_steps,solver,initialization,objective_history,surrogate_records,grid,solve_ms,config_hash,git_commit,bank_checksum
ao_grid,10000,0,test,3.9818799398186835,3.9818799398186835,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8369819173240025, 3.981856489722082, 3.9818799398186835]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",551.920598,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,1,test,3.981918966443752,3.981918966443752,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8374620443367609, 3.981902348252972, 3.981918966443752]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",559.976508,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,2,test,3.9819289967895575,3.9819289967895575,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8375733942796209, 3.981906144425146, 3.9819289967895575]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",699.877127,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,3,test,3.9819824904128533,3.9819824904128533,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8374150548044974, 3.981970595146554, 3.9819824904128533]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",539.374372,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,4,test,3.981953553124016,3.981953553124016,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8376870294963674, 3.981944288471504, 3.981953553124016]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",553.097349,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,5,test,3.981912397589286,3.981912397589286,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8372979783192922, 3.9818957133720554, 3.981912397589286]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",529.165329,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,6,test,3.981896583716868,3.981896583716868,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8349727703712149, 3.981841188157139, 3.981896583716868]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",544.871585,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,7,test,3.98185776732946,3.98185776732946,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8368096564636618, 3.981848025324545, 3.98185776732946]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",553.969317,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,8,test,3.9818224303613015,3.9818224303613015,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8367064288719293, 3.981771260975047, 3.9818224303613015]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",546.115187,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,9,test,3.981893821583187,3.981893821583187,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8360229052028725, 3.9818426758861585, 3.981893821583187]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",544.812873,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,10,test,3.981949612656379,3.981949612656379,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8373981454530666, 3.9819292615400284, 3.981949612656379]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",528.401589,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,11,test,3.981887183860671,3.981887183860671,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8373960970800816, 3.981875484896701, 3.981887183860671]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",545.172033,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,12,test,3.9819031546631276,3.9819031546631276,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8372261501040135, 3.98182962754058, 3.9819031546631276]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",537.670093,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,13,test,3.9818326300937774,3.9818326300937774,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8293619631259852, 3.981713704022808, 3.9818326300937774]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",551.620386,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,14,test,3.9818816248735094,3.9818816248735094,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8341911581723758, 3.981831137808817, 3.9818816248735094]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",548.692039,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,15,test,3.981970265086817,3.981970265086817,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8377062317952897, 3.9819635557499744, 3.981970265086817]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",550.650885,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,16,test,3.981934213760289,3.981934213760289,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8374707038289366, 3.981913346516998, 3.981934213760289]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",548.228416,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,17,test,3.9817405461024182,3.9817405461024182,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8365228429901108, 3.981671245094171, 3.9817405461024182]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",547.79981,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,18,test,3.98185655770053,3.98185655770053,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.837121097070457, 3.9818305429582583, 3.98185655770053]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",568.055266,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,19,test,3.9818864389009807,3.9818864389009807,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8372096694440159, 3.9818607674180218, 3.9818864389009807]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",577.618776,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,20,test,3.9819344230187097,3.9819344230187097,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.837550011291197, 3.9819256424945184, 3.9819344230187097]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",585.724119,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,21,test,3.9819458073338287,3.9819458073338287,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.837656200376817, 3.981937154593331, 3.9819458073338287]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",557.529262,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
ao_grid,10000,22,test,3.981857797151545,3.981857797151545,1.0,True,0.0,2,1471,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8369116846201285, 3.981835814893655, 3.981857797151545]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",553.013416,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
