n_ris,seed,scenario,bank_checksum,checkpoint_step,actor_repeats,decode_repeats,end_to_end_repeats,td3_actor_ms,td3_decode_ms,td3_decision_ms,td3_end_to_end_ms,td3_sum_rate,td3_qos_fraction,td3_all_qos,td3_violation,ao_sca_end_to_end_ms,ao_sca_iterations,ao_sca_evaluations,ao_sca_sum_rate,ao_sca_qos_fraction,ao_sca_all_qos,ao_sca_violation,ao_grid_end_to_end_ms,ao_grid_iterations,ao_grid_evaluations,ao_grid_sum_rate,ao_grid_qos_fraction,ao_grid_all_qos,ao_grid_violation,analytical_ris_end_to_end_ms,analytical_ris_iterations,analytical_ris_evaluations,analytical_ris_sum_rate,analytical_ris_qos_fraction,analytical_ris_all_qos,analytical_ris_violation
32,0,10,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.19956482,0.08016826,0.27973308,0.60522195,12.717381451507027,1.0,1.0,0.0,755.910037,14,3017,16.069269539988166,1.0,1.0,0.0,270.392334,2,1471,3.981949612656379,1.0,1.0,0.0,0.223267,0,1,1.9820050868208887,0.0,0.0,0.017994913179111283
32,0,11,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.23040019,0.0896923,0.32009249,0.58189135,10.062690824833124,1.0,1.0,0.0,716.716992,13,2816,15.653494333245224,1.0,1.0,0.0,277.953776,2,1471,3.981887183860671,1.0,1.0,0.0,0.251329,0,1,1.9820048609377108,0.0,0.0,0.017995139062289334
32,0,12,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.20364657,0.07389384,0.27754041,0.5706620499999999,6.154077883268874,1.0,1.0,0.0,276.606713,5,1087,14.768790064424817,1.0,1.0,0.0,298.263634,2,1471,3.9819031546631276,1.0,1.0,0.0,0.25103,0,1,1.981986127773041,0.0,0.0,0.018013872226958993
32,0,13,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.19153635000000002,0.07375614,0.26529249,0.5293213999999999,11.024149290373355,1.0,1.0,0.0,975.0653,17,3849,17.971085768972134,1.0,1.0,0.0,289.769368,2,1471,3.9818326300937774,1.0,1.0,0.0,0.303199,0,1,1.981119647863683,0.0,0.0,0.01888035213631717
32,0,14,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.20439354,0.07635384,0.28074738,0.5706307500000001,10.930844135673699,1.0,1.0,0.0,1193.631568,20,4531,18.150667559453407,1.0,1.0,0.0,263.71358,2,1471,3.9818816248735094,1.0,1.0,0.0,0.225544,0,1,1.9816516468074068,0.0,0.0,0.018348353192593203
32,0,15,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17264371,0.06592687,0.23857058,0.50654385,5.028547714676508,1.0,1.0,0.0,792.926268,15,3231,16.696924900839765,1.0,1.0,0.0,267.299506,2,1471,3.981970265086817,1.0,1.0,0.0,0.25975,0,1,1.9820390470678517,0.0,0.0,0.017960952932148333
32,0,16,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18871762,0.06507729999999999,0.25379492,0.52566015,12.08585454731605,1.0,1.0,0.0,1054.501429,20,4316,16.13835422611244,1.0,1.0,0.0,266.421756,2,1471,3.981934213760289,1.0,1.0,0.0,0.228405,0,1,1.9820130848302095,0.0,0.0,0.01798691516979023
32,0,17,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18020626,0.06767663,0.24788289000000002,0.5612335500000001,7.768880752528887,1.0,1.0,0.0,424.413815,8,1724,14.754994274206243,1.0,1.0,0.0,264.958758,2,1471,3.9817405461024182,1.0,1.0,0.0,0.226157,0,1,1.981908605665873,0.0,0.0,0.018091394334126987
32,0,18,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18759442,0.0667914,0.25438582,0.52940155,7.733660865684621,1.0,1.0,0.0,1100.312273,20,4484,17.354736845138707,1.0,1.0,0.0,266.48367,2,1471,3.98185655770053,1.0,1.0,0.0,0.236875,0,1,1.981974548352787,0.0,0.0,0.01802545164721292
32,0,19,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18318933,0.06612087999999999,0.24931021,0.5653935999999999,10.771361355860442,1.0,1.0,0.0,696.793427,13,2863,18.21605426907616,1.0,1.0,0.0,273.531941,2,1471,3.9818864389009807,1.0,1.0,0.0,0.244526,0,1,1.9819843113144344,0.0,0.0,0.01801568868556558
32,0,20,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.19676697999999998,0.07491414,0.27168112,0.5882248999999999,9.225336151647923,1.0,1.0,0.0,724.187264,13,2815,16.118914280124823,1.0,1.0,0.0,266.889995,2,1471,3.9819344230187097,1.0,1.0,0.0,0.243017,0,1,1.9820218267749832,0.0,0.0,0.017978173225016936
32,0,21,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.19715917000000002,0.07153674,0.26869591000000004,0.55522445,9.146990662322668,1.0,1.0,0.0,478.368132,9,1951,16.402055047545417,1.0,1.0,0.0,267.034512,2,1471,3.9819458073338287,1.0,1.0,0.0,0.219714,0,1,1.9820335321069475,0.0,0.0,0.017966467893052618
32,0,22,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17611318,0.06831328,0.24442646,0.5082615500000001,10.677465256846258,1.0,1.0,0.0,582.611727,11,2443,15.417919593494155,1.0,1.0,0.0,263.137707,2,1471,3.981857797151545,1.0,1.0,0.0,0.243173,0,1,1.9819514658829034,0.0,0.0,0.01804853411709667
32,0,23,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.19220289999999998,0.06699454,0.25919744,0.5051428,10.905778018085423,1.0,1.0,0.0,836.063359,16,3444,15.441312148934733,1.0,1.0,0.0,267.086887,2,1471,3.981828438314742,1.0,1.0,0.0,0.225457,0,1,1.9819878357882406,0.0,0.0,0.018012164211759385
32,0,24,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17878905,0.06523804,0.24402709,0.5095121,12.451574409982598,1.0,1.0,0.0,772.044664,14,3030,15.988495881757448,1.0,1.0,0.0,266.552886,2,1471,3.9819434668200606,1.0,1.0,0.0,0.2609,0,1,1.982011847549738,0.0,0.0,0.01798815245026203
32,0,25,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.20189900000000002,0.06666234,0.26856134000000004,0.5110518500000001,10.986023890846836,1.0,1.0,0.0,640.503182,12,2599,15.833832285297364,1.0,1.0,0.0,268.748145,2,1471,3.9818843053456288,1.0,1.0,0.0,0.249154,0,1,1.9819989123515684,0.0,0.0,0.01800108764843167
32,0,26,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18660274999999998,0.09194561999999999,0.27854837,0.56529445,12.596801800480591,1.0,1.0,0.0,1083.843714,20,4525,18.858602268916872,1.0,1.0,0.0,267.369031,2,1471,3.9819296818107457,1.0,1.0,0.0,0.245382,0,1,1.981984850736581,0.0,0.0,0.018015149263419072
32,0,27,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17381738,0.06312395999999999,0.23694134,0.48284669999999996,8.883604619900767,1.0,1.0,0.0,479.462696,9,1958,15.674097591497908,1.0,1.0,0.0,262.224278,2,1471,3.981910981844642,1.0,1.0,0.0,0.220167,0,1,1.982002652291098,0.0,0.0,0.017997347708901934
32,0,28,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18058432,0.06491249,0.24549681,0.53834655,6.542135993154428,1.0,1.0,0.0,1033.627971,20,4311,16.21696827496433,1.0,1.0,0.0,275.992772,2,1471,3.981926591823818,1.0,1.0,0.0,0.222427,0,1,1.982020695553091,0.0,0.0,0.017979304446908984
32,0,29,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17604303999999998,0.07221854,0.24826157999999998,0.50403025,11.403977391229674,1.0,1.0,0.0,886.959145,16,3646,18.67916222065229,1.0,1.0,0.0,274.620123,2,1471,3.981917739478602,1.0,1.0,0.0,0.242973,0,1,1.9819424564417771,0.0,0.0,0.01805754355822292
32,0,30,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.21084493999999998,0.06940061,0.28024554999999995,0.5450236,10.290700093677998,1.0,1.0,0.0,981.941685,19,4103,15.851917230347086,1.0,1.0,0.0,268.27772,2,1471,3.9819190138023695,1.0,1.0,0.0,0.292728,0,1,1.9820127993504741,0.0,0.0,0.017987200649525914
32,0,31,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18681741,0.063386,0.25020341,0.50102395,10.7752558545221,1.0,1.0,0.0,327.430278,6,1292,15.942740326916631,1.0,1.0,0.0,267.443331,2,1471,3.9819632200568456,1.0,1.0,0.0,0.221466,0,1,1.981983399491886,0.0,0.0,0.018016600508114045
32,0,32,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18392808,0.0698665,0.25379458,0.5393897,7.322473656671024,1.0,1.0,0.0,156.081183,3,643,15.623750458294065,1.0,1.0,0.0,269.526934,2,1471,3.981894973000459,1.0,1.0,0.0,0.259305,0,1,1.982023414788201,0.0,0.0,0.01797658521179879
32,0,33,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18904737000000002,0.07370348,0.26275085000000004,0.58459085,8.640588758327066,1.0,1.0,0.0,1181.527382,20,4532,18.855693792219206,1.0,1.0,0.0,266.97988,2,1471,3.9819378905750096,1.0,1.0,0.0,0.224518,0,1,1.9820173245554438,0.0,0.0,0.01798267544455634
32,0,34,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18123650000000002,0.07079724999999999,0.25203375,0.5369971,6.703554597397197,1.0,1.0,0.0,883.820286,16,3641,18.44062581642318,1.0,1.0,0.0,267.500207,2,1471,3.981926445386722,1.0,1.0,0.0,0.269133,0,1,1.9819509051801512,0.0,0.0,0.018049094819848843
32,0,35,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18079329000000002,0.07192265,0.25271594000000003,0.5013197500000001,12.087298395254159,1.0,1.0,0.0,940.829824,18,3957,16.56062618220237,1.0,1.0,0.0,262.238988,2,1471,3.9819504261277765,1.0,1.0,0.0,0.23536,0,1,1.9820201545107585,0.0,0.0,0.01797984548924142
32,0,36,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17685168999999998,0.06355726,0.24040894999999998,0.501452,9.5013787598769,1.0,1.0,0.0,428.402165,8,1729,15.178683783704923,1.0,1.0,0.0,264.155243,2,1471,3.981834730173156,1.0,1.0,0.0,0.285894,0,1,1.9819710098402572,0.0,0.0,0.018028990159742908
32,0,37,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18131509,0.0639292,0.24524429000000003,0.5239403,11.235502519538715,1.0,1.0,0.0,1044.777658,20,4283,16.5140818089691,1.0,1.0,0.0,290.361343,2,1471,3.981933454540667,1.0,1.0,0.0,0.252902,0,1,1.9820288245366042,0.0,0.0,0.01797117546339566
32,0,38,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17264482,0.06354984,0.23619466,0.53434885,9.96545026275028,1.0,1.0,0.0,1057.748071,20,4295,16.498688516664984,1.0,1.0,0.0,278.095054,2,1471,3.981936324210581,1.0,1.0,0.0,0.272205,0,1,1.9820207050569763,0.0,0.0,0.01797929494302375
32,0,39,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18429590999999998,0.07097469000000001,0.2552706,0.55541655,11.595650670343971,1.0,1.0,0.0,1103.042806,20,4317,16.109855844557647,1.0,1.0,0.0,274.508741,2,1471,3.9819378204680205,1.0,1.0,0.0,0.294911,0,1,1.9820146508536922,0.0,0.0,0.017985349146307616
32,0,40,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18631122,0.07318924,0.25950046,0.49347165000000004,7.402514443863116,1.0,1.0,0.0,936.377905,18,3880,15.53518636467086,1.0,1.0,0.0,269.361856,2,1471,3.9818560538037744,1.0,1.0,0.0,0.222428,0,1,1.9819983793277403,0.0,0.0,0.018001620672259466
32,0,41,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18336855,0.06499884,0.24836739,0.49843289999999996,10.16824784948531,1.0,1.0,0.0,323.633631,6,1299,15.251022456038186,1.0,1.0,0.0,265.636666,2,1471,3.9818959354165413,1.0,1.0,0.0,0.253094,0,1,1.9820035340475235,0.0,0.0,0.017996465952476504
32,0,42,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18249254,0.06425707,0.24674961,0.518434,12.226310851998274,1.0,1.0,0.0,1142.788194,20,4521,18.173502792426497,1.0,1.0,0.0,260.184207,2,1471,3.9818824245821394,1.0,1.0,0.0,0.222531,0,1,1.9820072942658062,0.0,0.0,0.01799270573419387
32,0,43,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18095748,0.06846073,0.24941821,0.46695260000000005,8.630017579017837,1.0,1.0,0.0,266.699339,5,1127,17.022860382710896,1.0,1.0,0.0,268.96987,2,1471,3.981895680844115,1.0,1.0,0.0,0.264074,0,1,1.9819786917313418,0.0,0.0,0.018021308268658276
32,0,44,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17883559999999998,0.06691529,0.24575089,0.5504595,10.981685762642522,1.0,1.0,0.0,1016.870804,20,4312,15.630691364580455,1.0,1.0,0.0,260.465627,2,1471,3.9818662674020695,1.0,1.0,0.0,0.236727,0,1,1.982000683528593,0.0,0.0,0.017999316471406956
32,0,45,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18934448,0.0636515,0.25299598,0.4874784,9.32783063423125,1.0,1.0,0.0,1108.615292,20,4540,18.764952171699953,1.0,1.0,0.0,263.473504,2,1471,3.981925032883332,1.0,1.0,0.0,0.275844,0,1,1.9820133829520998,0.0,0.0,0.017986617047900055
32,0,46,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18840643,0.07111268,0.25951911,0.5486014499999999,12.88257552431194,1.0,1.0,0.0,1061.682936,20,4307,15.67903797461905,1.0,1.0,0.0,270.476771,2,1471,3.9818554421033343,1.0,1.0,0.0,0.244905,0,1,1.981972876711597,0.0,0.0,0.018027123288403113
32,0,47,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.2020934,0.07461833000000001,0.27671173000000004,0.549894,12.192119507448448,1.0,1.0,0.0,589.404845,11,2367,15.980962656831853,1.0,1.0,0.0,273.443832,2,1471,3.9819525330273535,1.0,1.0,0.0,0.226278,0,1,1.982021520442807,0.0,0.0,0.01797847955719306
32,0,48,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17941172000000002,0.06501535,0.24442707000000002,0.51362005,9.927456951497964,1.0,1.0,0.0,547.702865,10,2263,17.9736202982769,1.0,1.0,0.0,272.657544,2,1471,3.9818630299170605,1.0,1.0,0.0,0.241612,0,1,1.9819757061470056,0.0,0.0,0.018024293852994422
32,0,49,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18869527000000003,0.07072089,0.25941616,0.5411954,7.195254272081962,1.0,1.0,0.0,273.125813,5,1087,15.206869054697913,1.0,1.0,0.0,264.694593,2,1471,3.98185054114219,1.0,1.0,0.0,0.217005,0,1,1.9819616322306413,0.0,0.0,0.018038367769358854
32,0,50,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18289885000000003,0.0654772,0.24837605000000001,0.50357395,9.462025192673071,1.0,1.0,0.0,825.266791,16,3435,16.484081102694713,1.0,1.0,0.0,285.491639,2,1471,3.9819575759878223,1.0,1.0,0.0,0.264058,0,1,1.9820195121075028,0.0,0.0,0.01798048789249701
32,0,51,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18889364,0.0664326,0.25532624,0.49192410000000003,11.79498289558802,1.0,1.0,0.0,978.652094,18,3872,16.221251888085234,1.0,1.0,0.0,259.549545,2,1471,3.981915427436114,1.0,1.0,0.0,0.226633,0,1,1.9820231112889932,0.0,0.0,0.01797688871100661
32,0,52,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18142821,0.06409603999999999,0.24552425,0.5135363,11.61874085121758,1.0,1.0,0.0,639.415291,12,2583,16.204298025217984,1.0,1.0,0.0,258.48161,2,1471,3.9819448955457846,1.0,1.0,0.0,0.243944,0,1,1.9819953490022766,0.0,0.0,0.01800465099772358
32,0,53,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18123506,0.0679825,0.24921756,0.5284296,9.630398043222698,1.0,1.0,0.0,574.019056,11,2383,15.317066988213316,1.0,1.0,0.0,258.342258,2,1471,3.9818419176572672,1.0,1.0,0.0,0.242624,0,1,1.9819584957265222,0.0,0.0,0.018041504273477726
32,0,54,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17316088000000002,0.06724608,0.24040696,0.47661115,10.06816955221397,1.0,1.0,0.0,750.128263,14,3167,18.21111240940937,1.0,1.0,0.0,264.636947,2,1471,3.9818490553440933,1.0,1.0,0.0,0.288936,0,1,1.9820001663652804,0.0,0.0,0.017999833634719464
32,0,55,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18960262,0.06680593,0.25640855,0.5876037000000001,9.690713966383294,1.0,1.0,0.0,1028.273272,18,3865,16.0911579916411,1.0,1.0,0.0,332.834845,2,1471,3.981937854936033,1.0,1.0,0.0,0.297816,0,1,1.9820145231189534,0.0,0.0,0.01798547688104657
32,0,56,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.22559322999999998,0.08566253,0.31125576,0.6361738,9.423807917439374,1.0,1.0,0.0,326.713759,6,1291,15.363413400755086,1.0,1.0,0.0,267.317529,2,1471,3.981842116965931,1.0,1.0,0.0,0.270715,0,1,1.9820041377825104,0.0,0.0,0.017995862217489556
32,0,57,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18459399999999998,0.0671505,0.2517445,0.5218209500000001,10.659306572673575,1.0,1.0,0.0,729.800225,13,2950,16.995647872825796,1.0,1.0,0.0,273.419792,2,1471,3.981601349267348,1.0,1.0,0.0,0.234062,0,1,1.9817525220780596,0.0,0.0,0.018247477921940425
32,0,58,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.1918153,0.06940444,0.26121974,0.53578565,10.531304184164272,1.0,1.0,0.0,1087.931418,20,4334,16.069756339745087,1.0,1.0,0.0,274.808648,2,1471,3.981915123982515,1.0,1.0,0.0,0.280119,0,1,1.9819927001464506,0.0,0.0,0.018007299853549374
32,0,59,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18396352,0.06935352,0.25331704,0.5174141999999999,11.832951839187352,1.0,1.0,0.0,760.803841,14,3036,16.42920336862912,1.0,1.0,0.0,277.38281,2,1471,3.9819603050966155,1.0,1.0,0.0,0.263163,0,1,1.9820242846282452,0.0,0.0,0.017975715371754963
32,0,60,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17871847,0.06585242,0.24457088999999999,0.58330785,10.104158658424783,1.0,1.0,0.0,1175.61091,20,4530,18.132995617800468,1.0,1.0,0.0,269.606703,2,1471,3.981895852794204,1.0,1.0,0.0,0.227409,0,1,1.981999094100198,0.0,0.0,0.018000905899802022
32,0,61,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18352623999999998,0.06834494,0.25187118,0.52688985,10.382685840718942,1.0,1.0,0.0,164.092723,3,645,15.365517527784487,1.0,1.0,0.0,264.343611,2,1471,3.981892525438759,1.0,1.0,0.0,0.244118,0,1,1.9820075280515586,0.0,0.0,0.01799247194844139
32,0,62,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17580962,0.06423424,0.24004386,0.5264268999999999,12.895402219378552,1.0,1.0,0.0,1128.615558,20,4520,18.76999467233974,1.0,1.0,0.0,268.388604,2,1471,3.9819676798606274,1.0,1.0,0.0,0.243463,0,1,1.9820297471966806,0.0,0.0,0.017970252803319486
32,0,63,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.18357762,0.06631643000000001,0.24989405,0.5204502,7.368212382480375,1.0,1.0,0.0,635.316391,12,2581,16.586976423450896,1.0,1.0,0.0,273.423307,2,1471,3.981973137352429,1.0,1.0,0.0,0.219351,0,1,1.982028402920838,0.0,0.0,0.017971597079162127
32,0,64,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,85000,100,100,20,0.17928978,0.0681486,0.24743838,0.5131173,9.815568154864405,1.0,1.0,0.0,1099.62459,20,4544,17.69959728983033,1.0,1.0,0.0,291.68584,2,1471,3.9818422587349804,1.0,1.0,0.0,0.266157,0,1,1.9819699089266367,0.0,0.0,0.018030091073363397
