step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise,n_ris,seed
35000,12.87182590694072,12.87182590694072,12.87182590694072,1.0,True,0.0,23.903543290591948,0.028437795241621,True,0.0885,30.87566375732422,0.0,0.1171080087538239,32,1
36000,12.324689045360016,12.324689045360016,12.324689045360016,1.0,True,0.0,24.00828371688133,0.006237021314469,True,0.0876,26.26345443725586,0.0,0.1171080087538239,32,1
37000,7.484197927355321,7.484197927355321,7.484197927355321,1.0,True,0.0,24.01889463889802,0.0015305461008343,True,0.0867,16.73204803466797,0.0,0.1171080087538239,32,1
38000,12.082608973311398,12.082608973311398,12.082608973311398,1.0,True,0.0,23.99889468814726,2.4624620026386292e-09,True,0.0857999999999999,23.20418930053711,0.0,0.1171080087538239,32,1
39000,6.410283211026203,6.410283211026203,6.410283211026203,1.0,True,0.0,23.98469328346348,0.0002899297658111,True,0.0849,28.113330841064453,0.0,0.1171080087538239,32,1
40000,8.520201193744798,8.520201193744798,8.520201193744798,1.0,True,0.0,24.03088491747853,0.0033095817007526,True,0.0839999999999999,19.753955841064453,0.0,0.1171080087538239,32,1
41000,9.8001723186912,9.8001723186912,9.8001723186912,1.0,True,0.0,24.34122464136892,0.0165169861945191,True,0.0831,19.401859283447266,0.0,0.1171080087538239,32,1
42000,13.775257262909491,13.775257262909491,13.775257262909491,1.0,True,0.0,24.374994030084448,0.0026884694357765,True,0.0822,14.28380012512207,0.0,0.1171080087538239,32,1
43000,6.289105725137101,6.289105725137101,6.289105725137101,1.0,True,0.0,24.37085421484908,0.0007930092382317,True,0.0813,16.230850219726562,0.0,0.1171080087538239,32,1
44000,5.734637146629405,5.734637146629405,5.734637146629405,1.0,True,0.0,24.62617779433541,0.0137661789743165,True,0.0804,15.872940063476562,0.0,0.1171080087538239,32,1
45000,9.383200479305744,9.383200479305744,9.383200479305744,1.0,True,0.0,24.62864227795368,0.0011232241809133,True,0.0794999999999999,20.189821243286133,0.0,0.1171080087538239,32,1
46000,11.681513924041374,11.681513924041374,11.681513924041374,1.0,True,0.0,24.664947659596542,0.002815269082143,True,0.0786,16.631065368652344,0.0,0.1171080087538239,32,1
47000,5.930911254636413,5.930911254636413,5.930911254636413,1.0,True,0.0,24.65835859889693,0.0006705469650194,True,0.0776999999999999,10.253623008728027,0.0,0.1171080087538239,32,1
48000,14.542583131331847,14.542583131331847,14.542583131331847,1.0,True,0.0,24.9044504504546,0.0133045925778832,True,0.0768,14.660012245178224,0.0,0.1171080087538239,32,1
49000,9.645823167765094,9.645823167765094,9.645823167765094,1.0,True,0.0,24.887724618453543,0.0001637083999473,True,0.0759,28.611251831054688,0.0,0.1171080087538239,32,1
50000,8.778924461370067,8.778924461370067,8.778924461370067,1.0,True,0.0,25.19046913160889,0.0161372256577671,True,0.075,18.3009090423584,0.0,0.1171080087538239,32,1
51000,8.985463908210974,8.985463908210974,8.985463908210974,1.0,True,0.0,25.170469272595287,7.0493200150743205e-09,True,0.0741,9.79091739654541,0.0,0.1171080087538239,32,1
52000,6.085174232829238,6.085174232829238,6.085174232829238,1.0,True,0.0,25.164930752925745,0.0007230740165228,True,0.0731999999999999,24.695858001708984,0.0,0.1171080087538239,32,1
53000,7.61742860160586,7.61742860160586,7.61742860160586,1.0,True,0.0,25.238838113360853,0.0046953680217554,True,0.0723,13.238035202026367,0.0,0.1171080087538239,32,1
54000,7.66120667478592,7.66120667478592,7.66120667478592,1.0,True,0.0,25.63672565752937,0.0208943772084261,True,0.0713999999999999,24.215803146362305,0.0,0.1171080087538239,32,1
55000,12.619210953657994,12.619210953657994,12.619210953657994,1.0,True,0.0,25.650652701608053,0.0016963522039339,True,0.0705,15.049192428588867,0.0,0.1171080087538239,32,1
56000,10.381257555509505,10.381257555509505,10.381257555509505,1.0,True,0.0,25.68337300090743,0.0026360149649688,True,0.0696,27.143335342407227,0.0,0.1171080087538239,32,1
57000,14.149297444411784,14.149297444411784,14.149297444411784,1.0,True,0.0,25.66425395868018,4.404788863754362e-05,True,0.0687,23.82265853881836,0.0,0.1171080087538239,32,1
58000,12.073361023655115,12.073361023655115,12.073361023655115,1.0,True,0.0,25.644253991689094,1.6504459058273302e-09,True,0.0678,28.956802368164062,0.0,0.1171080087538239,32,1
59000,8.552894546925785,8.552894546925785,8.552894546925785,1.0,True,0.0,25.674996766519964,0.0025371387415432,True,0.0669,15.053230285644531,0.0,0.1171080087538239,32,1
60000,11.303009870912364,11.303009870912364,11.303009870912364,1.0,True,0.0,26.55385465520944,0.0449428944344739,True,0.066,15.18048095703125,0.0,0.1171080087538239,32,1
61000,12.208832496444634,12.208832496444634,12.208832496444634,1.0,True,0.0,26.53841479943557,0.0002280072113065,True,0.0650999999999999,9.83849811553955,0.0,0.1171080087538239,32,1
62000,9.216436607122958,9.216436607122958,9.216436607122958,1.0,True,0.0,26.552382841506112,0.0016984021035271,True,0.0642,10.98918342590332,0.0,0.1171080087538239,32,1
63000,7.996806118079543,7.996806118079543,7.996806118079543,1.0,True,0.0,26.532562239609227,8.969905155681067e-06,True,0.0633,16.101818084716797,0.0,0.1171080087538239,32,1
64000,12.49432024135229,12.49432024135229,12.49432024135229,1.0,True,0.0,26.53981950289602,0.0013628631643396,True,0.0624,24.14054298400879,0.0,0.1171080087538239,32,1
65000,14.06577565891059,14.06577565891059,14.06577565891059,1.0,True,0.0,26.51986539886869,2.2947986334647145e-06,True,0.0615,8.612330436706543,0.0,0.1171080087538239,32,1
66000,-14.557979812726776,-0.7335658692053202,6.725878649592979,0.25,False,0.7464640614702274,27.424123424711325,0.0462129012921318,True,0.0605999999999999,42.35810470581055,0.0,0.1171080087538239,32,1
67000,13.262403993704249,13.262403993704249,13.262403993704249,1.0,True,0.0,27.40730818857857,0.0001592381933623,True,0.0596999999999999,21.702322006225582,0.0,0.1171080087538239,32,1
68000,10.78754523739264,10.78754523739264,10.78754523739264,1.0,True,0.0,27.41373671819933,0.001321426481038,True,0.0587999999999999,18.069965362548828,0.0,0.1171080087538239,32,1
69000,7.420920725345329,7.420920725345329,7.420920725345329,1.0,True,0.0,27.393736718199737,2.0174793178042532e-14,True,0.0579,24.552637100219727,0.0,0.1171080087538239,32,1
70000,12.976334680705904,12.976334680705904,12.976334680705904,1.0,True,0.0,27.454736432535903,0.0040499857168082,True,0.0569999999999999,31.589542388916016,0.0,0.1171080087538239,32,1
71000,14.038128275841194,14.038128275841194,14.038128275841194,1.0,True,0.0,27.4347543455311,8.956497598040484e-07,True,0.0561,28.92883682250977,0.0,0.1171080087538239,32,1
72000,10.85553767264949,10.85553767264949,10.85553767264949,1.0,True,0.0,27.43507037159133,0.0010158013030114,True,0.0552,28.717857360839844,0.0,0.1171080087538239,32,1
73000,11.117120657906147,11.117120657906147,11.117120657906147,1.0,True,0.0,27.417402132100644,0.0001165880254657,True,0.0543,41.90835189819336,0.0,0.1171080087538239,32,1
74000,8.563468840621553,8.563468840621553,8.563468840621553,1.0,True,0.0,27.39912655894561,8.622134224836577e-05,True,0.0534,43.77462005615234,0.0,0.1171080087538239,32,1
75000,8.498721580132171,8.498721580132171,8.498721580132171,1.0,True,0.0,27.37914680570798,1.0123381184703354e-06,True,0.0524999999999999,36.96631622314453,0.0,0.1171080087538239,32,1
76000,9.976172275528018,9.976172275528018,9.976172275528018,1.0,True,0.0,27.35914680581677,5.4396721213415256e-12,True,0.0515999999999999,31.05023765563965,0.0,0.1171080087538239,32,1
77000,14.726528693033313,14.726528693033313,14.726528693033313,1.0,True,0.0,27.339578578196296,2.1588618976113333e-05,True,0.0506999999999999,31.559288024902344,0.0,0.1171080087538239,32,1
78000,14.448449804038434,14.448449804038434,14.448449804038434,1.0,True,0.0,27.319580860200045,1.1410018737541933e-07,True,0.0498,19.453611373901367,0.0,0.1171080087538239,32,1
79000,9.896885840001246,9.896885840001246,9.896885840001246,1.0,True,0.0,27.29958086026023,3.009285871555094e-12,True,0.0489,48.603515625,0.0,0.1171080087538239,32,1
80000,8.55778447379211,8.55778447379211,8.55778447379211,1.0,True,0.0,27.279822167562347,1.206536510580792e-05,True,0.048,30.514270782470703,0.0,0.1171080087538239,32,1
81000,10.68707212343514,10.68707212343514,10.68707212343514,1.0,True,0.0,27.26120964868753,6.937405625897947e-05,True,0.0470999999999999,23.79188537597656,0.0,0.1171080087538239,32,1
82000,12.817140086774987,12.817140086774987,12.817140086774987,1.0,True,0.0,27.24120969565232,2.3482397381688502e-09,True,0.0462,38.70858001708984,0.0,0.1171080087538239,32,1
83000,13.040970326509138,13.040970326509138,13.040970326509138,1.0,True,0.0,27.236077406408672,0.0007433855378175,True,0.0453,56.22882080078125,0.0,0.1171080087538239,32,1
84000,10.3910975206722,10.8181222666642,10.999657962166546,0.75,False,0.0221991592656897,27.367613870152237,0.007576823187178,True,0.0443999999999999,45.04325485229492,0.0,0.1171080087538239,32,1
85000,9.918571543963798,9.918571543963798,9.918571543963798,1.0,True,0.0,27.823694310011703,0.0238040219929734,True,0.0435,42.78766632080078,0.0,0.1171080087538239,32,1
86000,13.656995978581165,13.656995978581165,13.656995978581165,1.0,True,0.0,27.80372888691128,1.728844978726103e-06,True,0.0426,16.915571212768555,0.0,0.1171080087538239,32,1
87000,12.81285111325142,12.81285111325142,12.81285111325142,1.0,True,0.0,27.786052783151003,0.0001161948119863,True,0.0417,39.50812530517578,0.0,0.1171080087538239,32,1
88000,10.010289159722111,10.010289159722111,10.010289159722111,1.0,True,0.0,27.784465983510028,0.0009206600179512,True,0.0408,35.38430404663086,0.0,0.1171080087538239,32,1
89000,7.8092586993320605,7.8092586993320605,7.8092586993320605,1.0,True,0.0,27.76446601311253,1.4801249470957986e-09,True,0.0398999999999999,32.36880874633789,0.0,0.1171080087538239,32,1
90000,11.31954258043799,11.31954258043799,11.31954258043799,1.0,True,0.0,27.90066458273012,0.0078099284808792,True,0.0389999999999999,31.557781219482425,0.0,0.1171080087538239,32,1
91000,6.791385792584215,6.791385792584215,6.791385792584215,1.0,True,0.0,27.88130485400341,3.201356366481154e-05,True,0.0380999999999999,38.92854309082031,0.0,0.1171080087538239,32,1
92000,12.923861782330563,12.923861782330563,12.923861782330563,1.0,True,0.0,28.035362570741032,0.008702885836881,True,0.0372,42.233428955078125,0.0,0.1171080087538239,32,1
93000,11.861430663079428,11.861430663079428,11.861430663079428,1.0,True,0.0,28.1348062162098,0.0059721822734382,True,0.0363,49.92153930664063,0.0,0.1171080087538239,32,1
94000,12.986518371774832,12.986518371774832,12.986518371774832,1.0,True,0.0,28.14838977912071,0.0016791781455456,True,0.0354,17.684436798095703,0.0,0.1171080087538239,32,1
95000,13.375410967192412,13.375410967192412,13.375410967192412,1.0,True,0.0,28.405396648259803,0.0138503434569547,True,0.0345,23.83560943603516,0.0,0.1171080087538239,32,1
96000,12.334396966908445,12.334396966908445,12.334396966908445,1.0,True,0.0,28.430823055881906,0.0022713203811052,True,0.0336,32.97447967529297,0.0,0.1171080087538239,32,1
97000,14.02608009829898,14.02608009829898,14.02608009829898,1.0,True,0.0,28.585379838657357,0.0087278391387724,True,0.0327,48.35243225097656,0.0,0.1171080087538239,32,1
98000,13.513190339099967,13.513190339099967,13.513190339099967,1.0,True,0.0,28.6568893059458,0.0045754733644221,True,0.0317999999999999,37.284141540527344,0.0,0.1171080087538239,32,1
99000,8.459659877095637,8.459659877095637,8.459659877095637,1.0,True,0.0,28.67639682361041,0.0019753758832308,True,0.0308999999999999,26.94184875488281,0.0,0.1171080087538239,32,1
100000,12.570262399869238,12.570262399869238,12.570262399869238,1.0,True,0.0,28.656673590862685,1.3838362613543097e-05,True,0.03,46.82835388183594,0.0,0.1171080087538239,32,1
1,-5.5424243987118205,-5.5424243987118205,2.6893287588660924,0.25,False,0.7722360294249937,8.0,0.7722360294249937,False,0.0,,,,32,4
1000,-2.216087985426474,-2.216087985426474,1.688228182379225,0.5,False,0.3878624483195875,8.0,0.6823413655791533,False,0.0,0.1592105627059936,0.0,0.1171080087538239,32,4
2000,-6.935180194975267,-6.935180194975267,3.656788192550834,0.25,False,0.9733760535719154,8.0,0.7346892108982005,False,0.0,0.1784311085939407,0.0,0.1171080087538239,32,4
3000,6.92128412670781,6.92128412670781,6.92128412670781,1.0,True,0.0,9.243698911545026,0.0631849455772513,True,0.1173,0.6072701811790466,0.0,0.1171080087538239,32,4
4000,7.126965104257254,7.126965104257254,7.126965104257254,1.0,True,0.0,10.349945364623212,0.0563123226539092,True,0.1163999999999999,2.015152931213379,0.0,0.1171080087538239,32,4
5000,9.829686969276926,9.829686969276926,9.829686969276926,1.0,True,0.0,11.215665699020755,0.0442860167198772,True,0.1154999999999999,1.6764570474624634,0.0,0.1171080087538239,32,4
6000,5.562553816645751,5.562553816645751,5.562553816645751,1.0,True,0.0,12.201607778312033,0.0502971039645637,True,0.1146,2.3701047897338867,0.0,0.1171080087538239,32,4
7000,4.237693917748129,6.3384978069041455,12.338497806904146,0.75,False,0.5,13.188707333183244,0.0503549777435605,True,0.1137,3.549703598022461,0.0,0.1171080087538239,32,4
8000,11.878719823763902,11.878719823763902,11.878719823763902,1.0,True,0.0,15.429004514050618,0.1130148590433686,True,0.1128,2.7020130157470703,0.0,0.1171080087538239,32,4
9000,5.022775038665758,5.022775038665758,5.022775038665758,1.0,True,0.0,16.21602473961869,0.0403510112784036,True,0.1119,6.049222946166992,0.0,0.1171080087538239,32,4
10000,6.754136583313189,6.754136583313189,6.754136583313189,1.0,True,0.0,16.71062470448811,0.025729998243471,True,0.111,3.398733615875244,0.0,0.1171080087538239,32,4
11000,14.591865886267996,14.591865886267996,14.591865886267996,1.0,True,0.0,20.14001938759338,0.1724697341552633,True,0.1101,3.4064173698425293,0.0,0.1171080087538239,32,4
12000,10.46322034084908,10.46322034084908,10.46322034084908,1.0,True,0.0,21.643979037131796,0.0761979824769206,True,0.1091999999999999,4.525974273681641,0.0,0.1171080087538239,32,4
13000,5.9698531730996605,5.9698531730996605,5.9698531730996605,1.0,True,0.0,22.07724614767003,0.0226633555269119,True,0.1083,3.819702863693237,0.0,0.1171080087538239,32,4
14000,11.84309886512833,11.84309886512833,11.84309886512833,1.0,True,0.0,22.669174235163084,0.0305964043746526,True,0.1074,5.004447937011719,0.0,0.1171080087538239,32,4
15000,7.438071351856305,7.438071351856305,7.438071351856305,1.0,True,0.0,23.043467536992697,0.0197146650914806,True,0.1065,5.927690982818604,0.0,0.1171080087538239,32,4
16000,7.160276012940892,7.160276012940892,7.160276012940892,1.0,True,0.0,23.49849822084664,0.0237515341926973,True,0.1056,5.48671293258667,0.0,0.1171080087538239,32,4
17000,8.246906897986044,8.246906897986044,8.246906897986044,1.0,True,0.0,23.61272851782743,0.0067115148490395,True,0.1046999999999999,5.1485443115234375,0.0,0.1171080087538239,32,4
18000,9.394190424881838,9.394190424881838,9.394190424881838,1.0,True,0.0,23.593152273707982,2.1187794027605936e-05,True,0.1038,11.455327033996582,0.0,0.1171080087538239,32,4
19000,5.932739768964804,5.932739768964804,5.932739768964804,1.0,True,0.0,24.291733095425027,0.0359290410858522,True,0.1028999999999999,10.21855354309082,0.0,0.1171080087538239,32,4
20000,6.030987051092088,6.030987051092088,6.030987051092088,1.0,True,0.0,24.40126943065804,0.0064768167616504,True,0.102,15.174537658691406,0.0,0.1171080087538239,32,4
21000,6.657519062699565,6.657519062699565,6.657519062699565,1.0,True,0.0,24.616265988277465,0.0117498278809715,True,0.1011,14.17848014831543,0.0,0.1171080087538239,32,4
22000,2.3907437018192583,8.514612515960126,11.828412777740953,0.25,False,0.3685466288551933,25.04428103453104,0.0224007523126786,True,0.1002,9.721214294433594,0.0,0.1171080087538239,32,4
23000,11.746110696859787,11.746110696859787,11.746110696859787,1.0,True,0.0,25.059357275470155,0.0017538120469558,True,0.0993,14.372440338134766,0.0,0.1171080087538239,32,4
24000,9.800006847163116,9.800006847163116,9.800006847163116,1.0,True,0.0,25.065087702407432,0.0012865213468637,True,0.0984,9.919023513793944,0.0,0.1171080087538239,32,4
25000,11.272630915794286,11.272630915794286,11.272630915794286,1.0,True,0.0,25.045095161931823,3.729762197004907e-07,True,0.0975,13.073180198669434,0.0,0.1171080087538239,32,4
26000,6.524208672418657,6.524208672418657,6.524208672418657,1.0,True,0.0,25.30327496526945,0.0139089901668811,True,0.0965999999999999,15.120177268981934,0.0,0.1171080087538239,32,4
27000,11.677810118303322,11.677810118303322,11.677810118303322,1.0,True,0.0,25.45102320279473,0.008387411876264,True,0.0957,12.516578674316406,0.0,0.1171080087538239,32,4
28000,12.643945296687434,12.643945296687434,12.643945296687434,1.0,True,0.0,25.44676831815247,0.0007872557678868,True,0.0948,16.196020126342773,0.0,0.1171080087538239,32,4
29000,12.779052853983345,12.779052853983345,12.779052853983345,1.0,True,0.0,25.46458585125569,0.0018908766551612,True,0.0939,23.067073822021484,0.0,0.1171080087538239,32,4
30000,9.823381148639363,9.823381148639363,9.823381148639363,1.0,True,0.0,25.44788312327961,0.0001648636011956,True,0.093,10.48742389678955,0.0,0.1171080087538239,32,4
31000,8.662062852045414,8.662062852045414,8.662062852045414,1.0,True,0.0,25.460066117468607,0.0016091497094497,True,0.0921,15.712546348571776,0.0,0.1171080087538239,32,4
32000,13.903521669303244,13.903521669303244,13.903521669303244,1.0,True,0.0,25.52341616800696,0.0041675025269177,True,0.0912,12.19322395324707,0.0,0.1171080087538239,32,4
33000,12.700649487647286,12.700649487647286,12.700649487647286,1.0,True,0.0,25.51908604097989,0.0007834936486464,True,0.0902999999999999,6.290993690490723,0.0,0.1171080087538239,32,4
34000,12.69787673569911,12.69787673569911,12.69787673569911,1.0,True,0.0,25.61828534878756,0.0059599653903834,True,0.0894,16.492080688476562,0.0,0.1171080087538239,32,4
35000,8.777990587564013,8.777990587564013,8.777990587564013,1.0,True,0.0,25.609253542207423,0.0005484096709933,True,0.0885,4.320681095123291,0.0,0.1171080087538239,32,4
36000,10.448821343533885,10.448821343533885,10.448821343533885,1.0,True,0.0,25.61587786070525,0.0013312159248913,True,0.0876,8.431146621704102,0.0,0.1171080087538239,32,4
37000,14.664915743489162,14.664915743489162,14.664915743489162,1.0,True,0.0,25.609671131362337,0.0006896635328541,True,0.0867,22.67051315307617,0.0,0.1171080087538239,32,4
38000,8.042315160880545,8.042315160880545,8.042315160880545,1.0,True,0.0,25.665129634871025,0.0037729251754342,True,0.0857999999999999,28.51137351989746,0.0,0.1171080087538239,32,4
39000,5.6923158903739,5.6923158903739,5.6923158903739,1.0,True,0.0,25.788000045412424,0.0071435205270701,True,0.0849,21.15176010131836,0.0,0.1171080087538239,32,4
40000,12.048649857137358,12.048649857137358,12.048649857137358,1.0,True,0.0,25.85543140092584,0.0043715677756707,True,0.0839999999999999,14.189584732055664,0.0,0.1171080087538239,32,4
41000,5.813304193059282,5.813304193059282,5.813304193059282,1.0,True,0.0,25.83550787843208,3.823875312311595e-06,True,0.0831,30.449493408203125,0.0,0.1171080087538239,32,4
42000,6.521655766575406,6.521655766575406,6.521655766575406,1.0,True,0.0,25.81668739544853,5.897585082227966e-05,True,0.0822,15.96587085723877,0.0,0.1171080087538239,32,4
43000,10.421614190456392,10.421614190456392,10.421614190456392,1.0,True,0.0,25.798575468789128,9.440366702989464e-05,True,0.0813,33.87799835205078,0.0,0.1171080087538239,32,4
44000,6.626544128582268,6.626544128582268,6.626544128582268,1.0,True,0.0,25.778609628622995,1.7079916932671002e-06,True,0.0804,22.893341064453125,0.0,0.1171080087538239,32,4
45000,11.513193592677895,11.513193592677895,11.513193592677895,1.0,True,0.0,25.758691283693075,4.082753503978222e-06,True,0.0794999999999999,20.549436569213867,0.0,0.1171080087538239,32,4
46000,10.48915267810184,10.48915267810184,10.48915267810184,1.0,True,0.0,25.73883994125198,7.432877945276854e-06,True,0.0786,11.253402709960938,0.0,0.1171080087538239,32,4
47000,13.53010946667252,13.53010946667252,13.53010946667252,1.0,True,0.0,25.718844587507725,2.3231278720036066e-07,True,0.0776999999999999,18.769628524780277,0.0,0.1171080087538239,32,4
48000,7.4298840234114305,7.4298840234114305,7.4298840234114305,1.0,True,0.0,25.907904755504504,0.0104530083998389,True,0.0768,22.46025276184082,0.0,0.1171080087538239,32,4
49000,11.322161017521202,11.322161017521202,11.322161017521202,1.0,True,0.0,25.88902582852327,5.605365093828118e-05,True,0.0759,23.77749252319336,0.0,0.1171080087538239,32,4
50000,6.888165273427415,6.888165273427415,6.888165273427415,1.0,True,0.0,25.95340408474292,0.0042189128109824,True,0.075,11.583313941955566,0.0,0.1171080087538239,32,4
51000,6.195085106956911,6.195085106956911,6.195085106956911,1.0,True,0.0,25.93341411934901,5.017303044157345e-07,True,0.0741,25.14969062805176,0.0,0.1171080087538239,32,4
52000,6.787083984507493,6.787083984507493,6.787083984507493,1.0,True,0.0,26.036632942171437,0.0061609411411213,True,0.0731999999999999,10.110628128051758,0.0,0.1171080087538239,32,4
53000,8.522716715864501,8.522716715864501,8.522716715864501,1.0,True,0.0,26.016632942303296,6.593109881718523e-12,True,0.0723,17.156213760375977,0.0,0.1171080087538239,32,4
54000,8.359196964265562,8.359196964265562,8.359196964265562,1.0,True,0.0,25.99666397617016,1.5516933431838612e-06,True,0.0713999999999999,10.09952163696289,0.0,0.1171080087538239,32,4
