method,n_ris,scenario,source_scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum,latency_protocol,checkpoint_step,checkpoint_sha256,repository_commit,runner_os,cpu_model,python_version,torch_version
analytical_ris,16,21,31,,,0.2301,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,22,32,,,0.316168,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,23,33,,,0.354122,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,24,34,,,0.309796,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,25,35,,,0.223454,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,26,36,,,0.261193,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,27,37,,,0.216279,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,28,38,,,0.208412,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,29,39,,,0.239669,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,30,40,,,0.215992,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,31,41,,,0.209611,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,32,42,,,0.216803,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,33,43,,,0.204611,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,34,44,,,0.236124,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,35,45,,,0.202738,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,36,46,,,0.231169,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,37,47,,,0.199759,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,38,48,,,0.195757,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,39,49,,,0.208862,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,40,50,,,0.20582,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,41,51,,,0.195478,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,42,52,,,0.193999,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,43,53,,,0.199875,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,44,54,,,0.202134,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,45,55,,,0.203435,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,46,56,,,0.197951,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
analytical_ris,16,47,57,,,0.178185,1,0,305c037417027bfc93199c0740a2964cd587473ddb0c5a32e9da9dc8ae91f6a6,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,single_thread_same_runner_warmup10_count100_v6,-1,not_applicable,346e125e78fb4d3d6a0f6e62b2590b1ea3eaf711,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,INTEL(R) XEON(R) PLATINUM 8573C,3.11.16,2.13.0+cu130
