step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-5.414334011805083,-5.414334011805083,1.8113073628041663,0.25,False,0.6377275074433164,8.0,0.6377275074433164,False,0.0,,,
1000,-8.225108840943935,-8.225108840943935,2.121613066676815,0.5,False,0.8937546537178774,8.0,0.7045555606401475,False,0.0,0.1435665637254715,0.0,0.0846414739030318
2000,-4.3150296287478795,-4.3150296287478795,1.7582180226328699,0.5,False,0.5090736257385504,8.0,0.7105176583840829,False,0.0,0.1604054868221283,0.0,0.0846414739030318
3000,7.56926205529095,7.56926205529095,7.56926205529095,1.0,True,0.0,14.751647837455739,0.338582391872787,True,0.1173,0.29961755871772766,0.0,0.0846414739030318
4000,-6.519221518677918,0.23242631877782038,12.23242631877782,0.5,False,1.0,24.50919367757549,0.4888772920059875,True,0.11639999999999999,0.5067746639251709,0.0,0.0846414739030318
5000,-7.032884306387779,5.902475799013717,14.813762745955795,0.5,False,0.7835246443908193,32.90225683694802,0.4206531579686265,True,0.11549999999999999,1.3217859268188477,0.0,0.0846414739030318
6000,-7.183597633516274,1.6756460548452687,5.534256710723088,0.75,False,0.355760674478985,40.472528507252164,0.3795135835152074,True,0.1146,1.611822247505188,0.0,0.0846414739030318
7000,-24.1681589750271,3.3515723524283763,12.616687513475691,0.25,False,0.8474773167512788,49.645418981714386,0.45964452372311093,True,0.1137,2.6370551586151123,0.0,0.0846414739030318
8000,8.004300824555262,8.004300824555262,8.004300824555262,1.0,True,0.0,56.09988920833582,0.3237235113310717,True,0.1128,2.3584961891174316,0.0,0.0846414739030318
9000,-29.450585880055005,5.847779428615733,14.156129870886563,0.5,False,0.7338554389550123,64.0,0.7649836947310933,True,0.1119,3.8324990272521973,0.0,0.0846414739030318
10000,-20.327676734018976,7.672323265981024,13.672323265981024,0.75,False,0.5,64.0,0.3573781112991304,True,0.111,4.362728595733643,0.0,0.0846414739030318
11000,-17.223258309702373,8.024290946953585,12.88548728600507,0.5,False,0.45084909386885635,64.0,0.504149542259495,True,0.1101,5.639942169189453,0.0,0.0846414739030318
12000,2.2999527153918224,7.137714279623927,7.888526995311067,0.75,False,0.08638859936128757,64.0,0.435238540462503,True,0.10919999999999999,7.690433979034424,0.0,0.0846414739030318
13000,-31.721136803878995,6.882020265383298,13.671633774706708,0.25,False,0.6893420905225409,64.0,0.27762360514673956,True,0.1083,6.372846603393555,0.0,0.0846414739030318
14000,-45.13693308341093,4.38077231253726,14.635882383149292,0.5,False,0.8842447392133606,64.0,0.5814307688792846,True,0.1074,7.972070217132568,0.0,0.0846414739030318
15000,6.5449506570496965,6.5449506570496965,6.5449506570496965,1.0,True,0.0,64.0,0.20306159699445636,True,0.1065,9.288530349731445,0.0,0.0846414739030318
16000,-56.96598573360153,-7.400045969539943,2.104578985248167,0.25,False,0.8851060672153854,64.0,0.3126838891250046,True,0.1056,8.807703018188477,0.0,0.0846414739030318
17000,-9.601491115051486,5.566895497539892,8.32074652492295,0.75,False,0.27086404665341746,64.0,0.29379848492846616,True,0.10469999999999999,8.230226516723633,0.0,0.0846414739030318
18000,7.9812100688000145,7.9812100688000145,7.9812100688000145,1.0,True,0.0,64.0,0.403117862587589,True,0.1038,7.65704345703125,0.0,0.0846414739030318
19000,6.5054777299083995,6.5054777299083995,6.5054777299083995,1.0,True,0.0,64.0,0.2078112579890929,True,0.10289999999999999,8.7210111618042,0.0,0.0846414739030318
20000,-28.15186920178047,-0.15186920178046925,5.848130798219531,0.75,False,0.5,64.0,0.281521303557502,True,0.102,8.831669807434082,0.0,0.0846414739030318
21000,-17.239424325084123,10.760575674915877,16.760575674915877,0.75,False,0.5,64.0,0.2714695110198868,True,0.1011,9.081304550170898,0.0,0.0846414739030318
22000,-29.93141124654135,-3.6389170319582265,1.8806618661043817,0.75,False,0.469508825260413,64.0,0.31937578590997967,True,0.1002,10.407873153686523,0.0,0.0846414739030318
23000,-23.077813585104792,4.922186414895206,10.922186414895206,0.75,False,0.5,64.0,0.19829930764964301,True,0.0993,8.793529510498047,0.0,0.0846414739030318
24000,-35.05173439873017,-4.5845455937360535,1.7822238362225145,0.25,False,0.5440569429463235,64.0,0.12977449045248307,True,0.0984,8.805755615234375,0.0,0.0846414739030318
25000,13.783730885998693,13.783730885998693,13.783730885998693,1.0,True,0.0,64.0,0.2041361140117698,True,0.0975,8.822422981262207,0.0,0.0846414739030318
26000,7.133777191431268,7.133777191431268,7.133777191431268,1.0,True,0.0,64.0,0.17224133634461883,True,0.09659999999999999,8.304536819458008,0.0,0.0846414739030318
27000,7.179811037743873,7.179811037743873,7.179811037743873,1.0,True,0.0,64.0,0.14288415490225598,True,0.0957,7.2675299644470215,0.0,0.0846414739030318
28000,-65.9630960384035,-9.963096038403503,2.036903961596497,0.5,False,1.0,64.0,0.2763315311400939,True,0.0948,8.589149475097656,0.0,0.0846414739030318
29000,3.717883757279725,7.571560022677461,8.159969950281448,0.75,False,0.06881564759638814,64.0,0.12437647756830285,True,0.0939,8.541061401367188,0.0,0.0846414739030318
30000,7.007657096325446,7.007657096325446,7.007657096325446,1.0,True,0.0,64.0,0.11329401952900574,True,0.093,8.778210639953613,0.0,0.0846414739030318
