n_ris,seed,scenario,bank_checksum,checkpoint_step,actor_repeats,decode_repeats,end_to_end_repeats,td3_actor_ms,td3_decode_ms,td3_decision_ms,td3_end_to_end_ms,td3_sum_rate,td3_qos_fraction,td3_all_qos,td3_violation,ao_sca_end_to_end_ms,ao_sca_iterations,ao_sca_evaluations,ao_sca_sum_rate,ao_sca_qos_fraction,ao_sca_all_qos,ao_sca_violation,ao_grid_end_to_end_ms,ao_grid_iterations,ao_grid_evaluations,ao_grid_sum_rate,ao_grid_qos_fraction,ao_grid_all_qos,ao_grid_violation,analytical_ris_end_to_end_ms,analytical_ris_iterations,analytical_ris_evaluations,analytical_ris_sum_rate,analytical_ris_qos_fraction,analytical_ris_all_qos,analytical_ris_violation
96,0,10,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23962389,0.06627171,0.3058956,0.5986378,10.815798997583265,1.0,1.0,0.0,3175.505179,20,11956,18.972350398745625,1.0,1.0,0.0,796.716827,2,4159,3.982059061028022,1.0,1.0,0.0,0.272446,0,1,1.9820698945424402,0.0,0.0,0.017930105457559797
96,0,11,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24046585,0.06931357,0.30977942,0.56534115,12.261281861223509,1.0,1.0,0.0,2131.027,13,7779,18.780391379444893,1.0,1.0,0.0,799.728735,2,4159,3.9820575862884957,1.0,1.0,0.0,0.240746,0,1,1.9820697728799925,0.0,0.0,0.01793022712000747
96,0,12,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23566016,0.07323723,0.30889739,0.6014842,12.47020704131564,1.0,1.0,0.0,1732.763698,11,6568,19.14824236188677,1.0,1.0,0.0,772.240868,2,4159,3.9820612529973642,1.0,1.0,0.0,0.248135,0,1,1.982070633477802,0.0,0.0,0.017929366522197954
96,0,13,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23034567,0.06597836,0.29632403,0.58094645,12.548127259994505,1.0,1.0,0.0,2067.142541,13,7771,18.98939222705451,1.0,1.0,0.0,788.306358,2,4159,3.982060702586082,1.0,1.0,0.0,0.266846,0,1,1.98207054005937,0.0,0.0,0.01792945994063022
96,0,14,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24688096999999998,0.0671663,0.31404727,0.5549434,10.465597901734672,1.0,1.0,0.0,2787.410175,17,10171,18.603734204050674,1.0,1.0,0.0,825.486168,2,4159,3.982055562429005,1.0,1.0,0.0,0.253531,0,1,1.9820686058820352,0.0,0.0,0.01793139411796474
96,0,15,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23582787,0.06605656,0.30188443,0.56014135,10.906295395565955,1.0,1.0,0.0,1870.561679,12,7183,19.48007242475998,1.0,1.0,0.0,802.924285,2,4159,3.982064375684611,1.0,1.0,0.0,0.263599,0,1,1.9820736859334598,0.0,0.0,0.017926314066540272
96,0,16,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25478265,0.07322453999999999,0.32800719,0.6131725,13.17200407707773,1.0,1.0,0.0,3220.608321,20,11955,19.214753690296483,1.0,1.0,0.0,794.741403,2,4159,3.9820588339040306,1.0,1.0,0.0,0.287474,0,1,1.982071187174694,0.0,0.0,0.01792881282530584
96,0,17,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25829972,0.07611789,0.33441761000000003,0.58358395,12.184258157292597,1.0,1.0,0.0,1890.128172,12,7189,19.115276296091693,1.0,1.0,0.0,839.434047,2,4159,3.9820607156394865,1.0,1.0,0.0,0.241274,0,1,1.9820717771086795,0.0,0.0,0.017928222891320456
96,0,18,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25318058,0.08051171,0.33369229,0.59262255,13.850181111311844,1.0,1.0,0.0,2025.200372,13,7772,19.158095545856302,1.0,1.0,0.0,806.934702,2,4159,3.9820590004259984,1.0,1.0,0.0,0.2465,0,1,1.9820718483752362,0.0,0.0,0.01792815162476391
96,0,19,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23894372,0.06639047,0.30533419,0.5833079,13.098336404477587,1.0,1.0,0.0,2068.007364,13,7777,19.00425615103208,1.0,1.0,0.0,800.977332,2,4159,3.9820571125173783,1.0,1.0,0.0,0.243446,0,1,1.9820700035771597,0.0,0.0,0.017929996422840266
96,0,20,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24598707,0.07246003,0.3184471,0.5780993,13.625334546536447,1.0,1.0,0.0,3028.181548,18,10758,18.984616533075297,1.0,1.0,0.0,854.699838,2,4159,3.9820561114894417,1.0,1.0,0.0,0.244989,0,1,1.9820710475936956,0.0,0.0,0.017928952406304544
96,0,21,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24995563,0.07344122,0.32339685,0.60904085,13.56634645626072,1.0,1.0,0.0,1603.279244,10,5977,19.226698440677115,1.0,1.0,0.0,822.413111,2,4159,3.982061060091352,1.0,1.0,0.0,0.270228,0,1,1.9820682330058264,0.0,0.0,0.017931766994173814
96,0,22,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25438945,0.07835101,0.33274046,0.61645265,13.06090662645804,1.0,1.0,0.0,2884.494159,18,10776,19.43520253856648,1.0,1.0,0.0,791.360103,2,4159,3.982063560500042,1.0,1.0,0.0,0.268255,0,1,1.982073253361519,0.0,0.0,0.017926746638481095
96,0,23,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24186800000000003,0.06807668,0.30994468000000003,0.57741705,8.806680892006899,1.0,1.0,0.0,789.110576,5,2989,18.751634481096772,1.0,1.0,0.0,810.898053,2,4159,3.982058714477104,1.0,1.0,0.0,0.273282,0,1,1.982070778394095,0.0,0.0,0.017929221605904933
96,0,24,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24742775000000003,0.07125975000000001,0.3186875,0.6143016,11.732875459193867,1.0,1.0,0.0,649.461859,4,2389,18.814703396007204,1.0,1.0,0.0,796.295372,2,4159,3.982058019689508,1.0,1.0,0.0,0.240077,0,1,1.9820710711920613,0.0,0.0,0.017928928807938616
96,0,25,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23483458,0.06664624,0.30148082,0.5985577,11.676793614306359,1.0,1.0,0.0,1930.925283,12,7174,19.01784330670765,1.0,1.0,0.0,806.121013,2,4159,3.982061072774221,1.0,1.0,0.0,0.272274,0,1,1.9820712883378828,0.0,0.0,0.01792871166211729
96,0,26,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25977285,0.07365743,0.33343027999999997,0.6045994,8.217762503894372,1.0,1.0,0.0,1614.924049,10,5969,19.143731269983824,1.0,1.0,0.0,805.87413,2,4159,3.9820584689070317,1.0,1.0,0.0,0.261904,0,1,1.9820721118524995,0.0,0.0,0.017927888147500515
96,0,27,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.28126867,0.07189754,0.35316621,0.61351975,11.043868137952819,1.0,1.0,0.0,317.585539,2,1198,18.40718180991234,1.0,1.0,0.0,799.3329,2,4159,3.982059805616692,1.0,1.0,0.0,0.239996,0,1,1.9820703986760793,0.0,0.0,0.017929601323920852
96,0,28,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24586892999999999,0.06898356,0.31485249,0.57479045,10.187033452222385,1.0,1.0,0.0,2870.239472,18,10752,19.258017830295053,1.0,1.0,0.0,782.595331,2,4159,3.9820597070248436,1.0,1.0,0.0,0.267039,0,1,1.9820710821861487,0.0,0.0,0.017928917813851475
96,0,29,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23639216000000002,0.06965074,0.3060429,0.5972895,10.694391448263213,1.0,1.0,0.0,2419.225613,15,8985,18.778243797373957,1.0,1.0,0.0,772.780011,2,4159,3.982056840561454,1.0,1.0,0.0,0.240835,0,1,1.9820685395812934,0.0,0.0,0.01793146041870658
96,0,30,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24267786000000002,0.06987229,0.31255015,0.5987226999999999,13.133265036552963,1.0,1.0,0.0,2029.974045,13,7785,18.875771258718245,1.0,1.0,0.0,785.220601,2,4159,3.982058263872079,1.0,1.0,0.0,0.263573,0,1,1.9820708417296453,0.0,0.0,0.017929158270354628
96,0,31,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25349122,0.06703196,0.32052318,0.60963815,14.116880562294591,1.0,1.0,0.0,476.635067,3,1795,18.83080805128646,1.0,1.0,0.0,787.459578,2,4159,3.9820612868096936,1.0,1.0,0.0,0.240763,0,1,1.9820723556494761,0.0,0.0,0.01792764435052374
96,0,32,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23497596999999998,0.06637662,0.30135259,0.58138105,12.797847038828653,1.0,1.0,0.0,3247.360244,20,11973,19.251891896083656,1.0,1.0,0.0,812.641557,2,4159,3.9820618085288606,1.0,1.0,0.0,0.239505,0,1,1.9820722257854442,0.0,0.0,0.017927774214555936
96,0,33,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24063614,0.06893915,0.30957529,0.56733395,10.399504714098434,1.0,1.0,0.0,3208.439222,20,11970,19.124939493047194,1.0,1.0,0.0,824.036699,2,4159,3.9820588115364908,1.0,1.0,0.0,0.240756,0,1,1.9820707165806941,0.0,0.0,0.01792928341930583
96,0,34,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23703758,0.06508227999999999,0.30211986,0.5861275499999999,13.211808499323668,1.0,1.0,0.0,1741.67905,11,6580,18.989568817836723,1.0,1.0,0.0,818.121184,2,4159,3.9820596603184066,1.0,1.0,0.0,0.258362,0,1,1.9820714050646526,0.0,0.0,0.017928594935347375
96,0,35,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.26776499000000004,0.06950102,0.33726601,0.6152044,12.062356382819473,1.0,1.0,0.0,2625.402567,16,9595,18.48557624234362,1.0,1.0,0.0,789.255297,2,4159,3.9820547946386853,1.0,1.0,0.0,0.291852,0,1,1.9820670276768435,0.0,0.0,0.01793297232315666
96,0,36,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.26043745,0.06798247,0.32841992000000003,0.57447245,12.735297445071165,1.0,1.0,0.0,2355.555362,15,8977,19.100148662093936,1.0,1.0,0.0,776.894905,2,4159,3.982060304475609,1.0,1.0,0.0,0.285503,0,1,1.9820705349378163,0.0,0.0,0.01792946506218379
96,0,37,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24831226,0.07056488,0.31887714,0.61823455,13.89019145097395,1.0,1.0,0.0,2352.746928,15,8950,19.347555197463596,1.0,1.0,0.0,797.537549,2,4159,3.982061117970569,1.0,1.0,0.0,0.271283,0,1,1.9820716692351552,0.0,0.0,0.017928330764844957
96,0,38,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25533199,0.08465729,0.33998928,0.61877565,11.864738582482417,1.0,1.0,0.0,2569.096289,16,9576,18.934883846932337,1.0,1.0,0.0,787.4651,2,4159,3.9820572613107608,1.0,1.0,0.0,0.240174,0,1,1.9820708766477981,0.0,0.0,0.017929123352201926
96,0,39,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24519017999999998,0.06600659,0.31119677,0.5836035500000001,11.10898647579089,1.0,1.0,0.0,622.268443,4,2393,18.71332874278269,1.0,1.0,0.0,767.556814,2,4159,3.982058131651989,1.0,1.0,0.0,0.259886,0,1,1.982070192214459,0.0,0.0,0.017929807785540985
96,0,40,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23723355999999998,0.06534121,0.30257477,0.56102505,9.74983772870419,1.0,1.0,0.0,2479.029586,16,9583,18.87004917844213,1.0,1.0,0.0,780.842217,2,4159,3.98205742264372,1.0,1.0,0.0,0.240455,0,1,1.982069542032443,0.0,0.0,0.017930457967557156
96,0,41,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23894466,0.06639857,0.30534323,0.58196895,12.197821445899084,1.0,1.0,0.0,2012.01533,13,7773,19.064240425599998,1.0,1.0,0.0,769.835646,2,4159,3.982060394556437,1.0,1.0,0.0,0.266342,0,1,1.982070764615055,0.0,0.0,0.01792923538494473
96,0,42,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25220328999999997,0.06963953,0.32184282,0.605039,12.831489415195945,1.0,1.0,0.0,770.964856,5,2997,18.914420077743866,1.0,1.0,0.0,844.186357,2,4159,3.982062217468526,1.0,1.0,0.0,0.265156,0,1,1.982072459945993,0.0,0.0,0.017927540054007096
96,0,43,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.25286335,0.07084584000000001,0.32370919,0.5805671,11.413042686847575,1.0,1.0,0.0,782.768717,5,2987,18.994412969436443,1.0,1.0,0.0,787.204348,2,4159,3.9820621129443294,1.0,1.0,0.0,0.294212,0,1,1.9820720639243086,0.0,0.0,0.01792793607569143
96,0,44,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24611035,0.06780848,0.31391883,0.58457505,9.702390112912754,1.0,1.0,0.0,609.753435,4,2403,18.197089797043798,1.0,1.0,0.0,778.217766,2,4159,3.9820602624983894,1.0,1.0,0.0,0.235504,0,1,1.982070111022915,0.0,0.0,0.017929888977084973
96,0,45,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.22871614999999998,0.06421782999999999,0.29293398,0.5565679,11.955505804306366,1.0,1.0,0.0,918.800149,6,3578,18.96231630055371,1.0,1.0,0.0,803.020148,2,4159,3.9820596914472386,1.0,1.0,0.0,0.238301,0,1,1.9820714151105367,0.0,0.0,0.01792858488946314
96,0,46,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24321616,0.07273986,0.31595602,0.6061872,14.40930185553177,1.0,1.0,0.0,1554.154633,10,5975,18.69830863716948,1.0,1.0,0.0,775.218573,2,4159,3.9820584462695914,1.0,1.0,0.0,0.235928,0,1,1.9820696081062221,0.0,0.0,0.01793039189377782
96,0,47,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24384708,0.06745128,0.31129836,0.5807335,12.098058300089885,1.0,1.0,0.0,3104.944542,19,11363,19.2321758569338,1.0,1.0,0.0,777.108354,2,4159,3.9820614454285823,1.0,1.0,0.0,0.306262,0,1,1.9820716956451636,0.0,0.0,0.017928304354836333
96,0,48,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24229034,0.07288797,0.31517830999999996,0.6030989,8.445496783820047,1.0,1.0,0.0,3131.997247,20,11956,19.30342937790853,1.0,1.0,0.0,782.442261,2,4159,3.982060333204692,1.0,1.0,0.0,0.239925,0,1,1.982071658674677,0.0,0.0,0.017928341325322783
96,0,49,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23591858999999998,0.07138941,0.30730799999999997,0.59305805,13.501409498640328,1.0,1.0,0.0,2863.04935,18,10774,18.946704157407016,1.0,1.0,0.0,811.276359,2,4159,3.9820584172345597,1.0,1.0,0.0,0.239571,0,1,1.9820709122537221,0.0,0.0,0.017929087746277883
96,0,50,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24343652,0.06638013,0.30981664999999997,0.5846302999999999,10.595313154286377,1.0,1.0,0.0,1978.432765,12,7174,18.885723888700973,1.0,1.0,0.0,822.757693,2,4159,3.982057220001713,1.0,1.0,0.0,0.26542,0,1,1.9820692234354615,0.0,0.0,0.01793077656453851
96,0,51,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24363489000000002,0.06635776,0.30999265000000004,0.55507065,9.296648488910158,1.0,1.0,0.0,1729.60385,11,6586,18.67589795423929,1.0,1.0,0.0,821.296669,2,4159,3.982057832776501,1.0,1.0,0.0,0.239499,0,1,1.9820695335295586,0.0,0.0,0.017930466470441275
96,0,52,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24546804000000003,0.06743983,0.31290787000000003,0.5615310499999999,13.509590021300344,1.0,1.0,0.0,1754.137958,11,6593,18.385257983146516,1.0,1.0,0.0,803.817346,2,4159,3.9820579285572943,1.0,1.0,0.0,0.261164,0,1,1.9820692440043155,0.0,0.0,0.01793075599568439
96,0,53,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.26398748,0.06763511,0.33162259,0.5675741000000001,11.693952539781497,1.0,1.0,0.0,2758.660174,16,9586,18.556626346899037,1.0,1.0,0.0,820.491372,2,4159,3.9820556026278977,1.0,1.0,0.0,0.241987,0,1,1.9820687648024475,0.0,0.0,0.017931235197552575
96,0,54,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23938236,0.06929164,0.308674,0.55931595,12.92521099238197,1.0,1.0,0.0,1575.049492,10,5983,19.09115218561626,1.0,1.0,0.0,786.576405,2,4159,3.982060660871798,1.0,1.0,0.0,0.239913,0,1,1.9820718942505111,0.0,0.0,0.017928105749488776
96,0,55,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23454814,0.06530644,0.29985458,0.5937618,12.931744232520227,1.0,1.0,0.0,2795.436624,18,10772,19.037812155026,1.0,1.0,0.0,804.185739,2,4159,3.9820614882878407,1.0,1.0,0.0,0.241736,0,1,1.9820710579469183,0.0,0.0,0.01792894205308182
96,0,56,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24476517,0.06595402,0.31071919000000003,0.57862835,11.542629042467059,1.0,1.0,0.0,309.728058,2,1199,18.68821542183197,1.0,1.0,0.0,826.641503,2,4159,3.9820601853010826,1.0,1.0,0.0,0.278073,0,1,1.9820705894669612,0.0,0.0,0.017929410533038537
96,0,57,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.26355107,0.07633683000000001,0.3398879,0.6232717,13.05876321831225,1.0,1.0,0.0,3292.48947,20,11959,19.282864335414974,1.0,1.0,0.0,791.645056,2,4159,3.9820590654891586,1.0,1.0,0.0,0.265822,0,1,1.9820703705559661,0.0,0.0,0.017929629444033923
96,0,58,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24159344000000002,0.066991,0.30858444,0.5864162,13.18540793419326,1.0,1.0,0.0,2339.572346,15,8982,18.962992516264325,1.0,1.0,0.0,795.579946,2,4159,3.982058112194673,1.0,1.0,0.0,0.269274,0,1,1.9820699588016866,0.0,0.0,0.017930041198313207
96,0,59,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24362279999999997,0.07558525,0.31920804999999997,0.67080965,13.05222420289847,1.0,1.0,0.0,500.920494,3,1793,18.764927782607014,1.0,1.0,0.0,833.88628,2,4159,3.982058933918327,1.0,1.0,0.0,0.244233,0,1,1.9820719962919775,0.0,0.0,0.01792800370802239
96,0,60,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24880331000000003,0.07843344000000001,0.32723675,0.6126976,11.549387634210788,1.0,1.0,0.0,2544.81661,15,8971,19.220024257629404,1.0,1.0,0.0,845.488705,2,4159,3.9820616453920685,1.0,1.0,0.0,0.283192,0,1,1.9820715494971333,0.0,0.0,0.017928450502866844
96,0,61,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.26496668,0.07134771,0.33631439,0.85885605,12.234630780627434,1.0,1.0,0.0,505.912308,3,1794,18.684246288425555,1.0,1.0,0.0,826.739772,2,4159,3.9820599793976665,1.0,1.0,0.0,0.243644,0,1,1.982071547264002,0.0,0.0,0.01792845273599808
96,0,62,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.24811688,0.07058936,0.31870624000000003,0.5910847,14.035738327582402,1.0,1.0,0.0,1811.461939,11,6576,19.16467106187414,1.0,1.0,0.0,817.009545,2,4159,3.982061896168198,1.0,1.0,0.0,0.371764,0,1,1.9820692762590433,0.0,0.0,0.017930723740956667
96,0,63,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.23800211000000002,0.07067133,0.30867344,0.61530955,13.650712021361164,1.0,1.0,0.0,1285.935545,8,4793,18.593363769238323,1.0,1.0,0.0,835.356082,2,4159,3.982058059231821,1.0,1.0,0.0,0.282236,0,1,1.9820709375861931,0.0,0.0,0.017929062413806984
96,0,64,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,100000,100,100,20,0.28223124,0.07669033,0.35892157,0.6422694,10.719679329282219,1.0,1.0,0.0,1154.195281,7,4192,19.018491083532716,1.0,1.0,0.0,774.476752,2,4159,3.9820629182093796,1.0,1.0,0.0,0.240408,0,1,1.982071678525762,0.0,0.0,0.017928321474238063
