method,n_ris,scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum
analytical_ris,64,1,,,0.150387,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,2,,,0.156446,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,3,,,0.13924,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,4,,,0.142706,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,5,,,0.140993,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,6,,,0.137598,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,7,,,0.136706,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,8,,,0.149165,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,9,,,0.136366,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,10,,,0.137828,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,11,,,0.130657,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,12,,,0.133171,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,13,,,0.135034,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,14,,,0.128284,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,15,,,0.13267,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,16,,,0.144879,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,17,,,0.128013,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,18,,,0.128665,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,19,,,0.146951,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,20,,,0.16558,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,21,,,0.148034,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,22,,,0.15833,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,23,,,0.138369,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,24,,,0.132199,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,25,,,0.134282,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,26,,,0.13237,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,27,,,0.134113,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,28,,,0.134703,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,29,,,0.152039,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,30,,,0.132651,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,31,,,0.134333,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,32,,,0.129405,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,33,,,0.130687,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,34,,,0.130858,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,35,,,0.129165,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,36,,,0.140492,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,37,,,0.132981,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,38,,,0.130597,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,39,,,0.14603,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,40,,,0.130027,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,41,,,0.133481,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,42,,,0.129986,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,43,,,0.133742,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,44,,,0.13872,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,45,,,0.124338,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,46,,,0.135124,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,47,,,0.128754,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,48,,,0.146381,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,49,,,0.134203,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,50,,,0.129225,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,51,,,0.129205,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,52,,,0.141654,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,53,,,0.130307,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,54,,,0.135204,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,55,,,0.134133,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,56,,,0.126641,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,57,,,0.128905,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,58,,,0.140392,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,59,,,0.142234,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,60,,,0.136937,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,61,,,0.136076,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,62,,,0.133441,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,63,,,0.139701,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,64,,,0.131959,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,65,,,0.130016,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,66,,,0.144809,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,67,,,0.132751,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,68,,,0.133331,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,69,,,0.134494,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,70,,,0.128194,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,71,,,0.127312,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,72,,,0.124739,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,73,,,0.143296,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,74,,,0.129114,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,75,,,0.130357,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,76,,,0.127202,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,77,,,0.125269,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,78,,,0.131208,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,79,,,0.128574,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,80,,,0.123867,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,81,,,0.142846,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,82,,,0.13293,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,83,,,0.123867,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,84,,,0.12617,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,85,,,0.131438,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,86,,,0.130457,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,87,,,0.126661,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,88,,,0.128434,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,89,,,0.138239,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,90,,,0.132159,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,91,,,0.13247,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,92,,,0.125891,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,93,,,0.134252,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,94,,,0.15224,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,95,,,0.140843,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,96,,,0.156015,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,97,,,0.132861,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,98,,,0.15877,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,64,99,,,0.136236,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae
analytical_ris,96,0,,,0.118058,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,1,,,0.174764,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,2,,,0.154974,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,3,,,0.1459,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,4,,,0.148284,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,5,,,0.142925,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,6,,,0.142886,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,7,,,0.142415,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,8,,,0.154554,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,9,,,0.136526,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,10,,,0.140442,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,11,,,0.135344,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,12,,,0.135194,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,13,,,0.137127,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,14,,,0.135545,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,15,,,0.152791,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,16,,,0.135114,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,17,,,0.135044,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,18,,,0.142044,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,19,,,0.150067,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,20,,,0.174483,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,21,,,0.144468,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,22,,,0.160102,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,23,,,0.146341,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,24,,,0.136095,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,25,,,0.139891,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
analytical_ris,96,26,,,0.133272,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63
