n_ris,seed,scenario,bank_checksum,checkpoint_step,actor_repeats,decode_repeats,end_to_end_repeats,td3_actor_ms,td3_decode_ms,td3_decision_ms,td3_end_to_end_ms,td3_sum_rate,td3_qos_fraction,td3_all_qos,td3_violation,ao_sca_end_to_end_ms,ao_sca_iterations,ao_sca_evaluations,ao_sca_sum_rate,ao_sca_qos_fraction,ao_sca_all_qos,ao_sca_violation,ao_grid_end_to_end_ms,ao_grid_iterations,ao_grid_evaluations,ao_grid_sum_rate,ao_grid_qos_fraction,ao_grid_all_qos,ao_grid_violation,analytical_ris_end_to_end_ms,analytical_ris_iterations,analytical_ris_evaluations,analytical_ris_sum_rate,analytical_ris_qos_fraction,analytical_ris_all_qos,analytical_ris_violation
128,0,11,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27379584,0.07851616,0.352312,0.6812703,11.549685520854515,1.0,1.0,0.0,3579.322608,16,12674,19.415399974201424,1.0,1.0,0.0,1130.019002,2,5503,3.982066952485707,1.0,1.0,0.0,0.290375,0,1,1.9820738715602384,0.0,0.0,0.017926128439761824
128,0,12,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27377139,0.07391317,0.34768456000000003,0.60457635,12.857460937398194,1.0,1.0,0.0,2977.867248,13,10270,19.886219903058425,1.0,1.0,0.0,1110.117909,2,5503,3.9820677138459524,1.0,1.0,0.0,0.27474,0,1,1.9820741099801154,0.0,0.0,0.01792589001988454
128,0,13,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27468602000000003,0.07740926,0.35209528,0.61706955,10.295747264138699,1.0,1.0,0.0,3409.36546,15,11840,20.10607080983034,1.0,1.0,0.0,1106.943542,2,5503,3.982068834742523,1.0,1.0,0.0,0.248841,0,1,1.9820745454271749,0.0,0.0,0.01792545457282524
128,0,14,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.26787099999999997,0.07447812,0.34234911999999995,0.6150012,13.171169992075011,1.0,1.0,0.0,1148.735364,5,3945,19.554414446883992,1.0,1.0,0.0,1121.432708,2,5503,3.9820678370671523,1.0,1.0,0.0,0.246982,0,1,1.982073706763842,0.0,0.0,0.01792629323615791
128,0,15,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28248829000000003,0.07364538999999999,0.35613368,0.6501898500000001,15.232174268395445,1.0,1.0,0.0,1097.384929,5,3944,19.49645746418692,1.0,1.0,0.0,1151.460268,2,5503,3.9820676741200454,1.0,1.0,0.0,0.281762,0,1,1.982073879721725,0.0,0.0,0.01792612027827517
128,0,16,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28909933,0.0691962,0.35829553,0.6472165000000001,13.463632277511717,1.0,1.0,0.0,1774.958809,8,6319,19.80499187607032,1.0,1.0,0.0,1126.789596,2,5503,3.9820688355885063,1.0,1.0,0.0,0.328577,0,1,1.9820745907878612,0.0,0.0,0.017925409212138865
128,0,17,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28487383,0.0754392,0.36031303,0.6492122,15.012636645500972,1.0,1.0,0.0,887.249036,4,3157,19.952578927851548,1.0,1.0,0.0,1110.756075,2,5503,3.9820693132519285,1.0,1.0,0.0,0.26227,0,1,1.9820750602475024,0.0,0.0,0.017924939752497593
128,0,18,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28862929000000004,0.07182857000000001,0.36045786,0.6606034000000001,13.600024681887584,1.0,1.0,0.0,2266.831764,10,7889,19.546120975563632,1.0,1.0,0.0,1125.407263,2,5503,3.9820657731710725,1.0,1.0,0.0,0.245739,0,1,1.9820733001368929,0.0,0.0,0.01792669986310713
128,0,19,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27799862999999997,0.0704046,0.34840322999999995,0.6632511,11.728809445558126,1.0,1.0,0.0,3208.578912,14,11072,19.54633281404332,1.0,1.0,0.0,1101.675602,2,5503,3.9820655376499596,1.0,1.0,0.0,0.311784,0,1,1.98207370084147,0.0,0.0,0.01792629915853
128,0,20,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27317354,0.07139676,0.3445703,0.66708575,13.359666307056482,1.0,1.0,0.0,4162.938008,18,14207,19.99313412997258,1.0,1.0,0.0,1144.328688,2,5503,3.9820679523804885,1.0,1.0,0.0,0.275359,0,1,1.9820740020710361,0.0,0.0,0.01792599792896382
128,0,21,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.30128343999999996,0.07741652,0.37869995999999995,0.6905949,14.051950871540392,1.0,1.0,0.0,673.473727,3,2368,19.278589178320637,1.0,1.0,0.0,1153.730707,2,5503,3.982065823763334,1.0,1.0,0.0,0.247798,0,1,1.9820734961074291,0.0,0.0,0.01792650389257089
128,0,22,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27380223000000004,0.07477219,0.34857442000000005,0.649602,12.544026525062163,1.0,1.0,0.0,1153.659802,5,3948,19.541820100503152,1.0,1.0,0.0,1115.559326,2,5503,3.9820674503341693,1.0,1.0,0.0,0.311969,0,1,1.982074330657649,0.0,0.0,0.01792566934235107
128,0,23,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27381333,0.07176969999999999,0.34558303,0.6219618,13.6021296524411,1.0,1.0,0.0,2481.10617,11,8703,19.44000152275861,1.0,1.0,0.0,1172.765431,2,5503,3.9820662783512493,1.0,1.0,0.0,0.291874,0,1,1.9820727853197222,0.0,0.0,0.01792721468027758
128,0,24,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.30141091,0.07759133,0.37900224,0.6863745,13.009069195135517,1.0,1.0,0.0,1391.738852,6,4735,19.619792011481376,1.0,1.0,0.0,1135.386981,2,5503,3.9820682273094112,1.0,1.0,0.0,0.248329,0,1,1.9820740777994417,0.0,0.0,0.017925922200558275
128,0,25,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27335527,0.07325662000000001,0.34661189,0.6540999000000001,13.772313316290887,1.0,1.0,0.0,2990.731341,13,10272,19.611302972465925,1.0,1.0,0.0,1145.832016,2,5503,3.9820663213184755,1.0,1.0,0.0,0.284639,0,1,1.9820736885673846,0.0,0.0,0.017926311432615583
128,0,26,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27913168,0.07331161,0.35244328999999996,0.6112001499999999,10.289762994109887,1.0,1.0,0.0,4654.291267,20,15798,19.536088675807438,1.0,1.0,0.0,1234.711622,2,5503,3.9820649331706743,1.0,1.0,0.0,0.250914,0,1,1.9820721505510361,0.0,0.0,0.017927849448963917
128,0,27,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28701288999999996,0.08103939,0.36805227999999995,0.6842495000000001,11.595773124737077,1.0,1.0,0.0,980.33227,4,3159,19.535909150734938,1.0,1.0,0.0,1158.996867,2,5503,3.9820681296336216,1.0,1.0,0.0,0.301371,0,1,1.9820745157442936,0.0,0.0,0.017925484255706392
128,0,28,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28297066,0.07310564,0.3560763,0.6827688000000001,13.634515208726604,1.0,1.0,0.0,2820.825636,12,9486,19.696622609450962,1.0,1.0,0.0,1149.033918,2,5503,3.982066960844421,1.0,1.0,0.0,0.274651,0,1,1.9820741154951165,0.0,0.0,0.017925884504883527
128,0,29,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27675102,0.07171467,0.34846569,0.67136615,13.565480600705339,1.0,1.0,0.0,2290.924569,10,7903,19.67879117448637,1.0,1.0,0.0,1143.028135,2,5503,3.982067441275614,1.0,1.0,0.0,0.392731,0,1,1.9820743297092447,0.0,0.0,0.01792567029075537
128,0,30,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28332946,0.07493408,0.35826354,0.67508845,10.18570601204516,1.0,1.0,0.0,4622.701846,20,15798,19.718566784886622,1.0,1.0,0.0,1099.948476,2,5503,3.9820655306399257,1.0,1.0,0.0,0.249629,0,1,1.982073569459527,0.0,0.0,0.017926430540472882
128,0,31,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27850079,0.06994761,0.3484484,0.6253842,13.346426264506633,1.0,1.0,0.0,4204.559064,18,14221,19.69947623005794,1.0,1.0,0.0,1253.41321,2,5503,3.9820650524185015,1.0,1.0,0.0,0.252615,0,1,1.9820727969345024,0.0,0.0,0.01792720306549761
128,0,32,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28303507,0.07121916,0.35425423,0.6250365,12.448218401770857,1.0,1.0,0.0,3925.296747,17,13442,19.579350440996766,1.0,1.0,0.0,1126.471023,2,5503,3.98206706334901,1.0,1.0,0.0,0.292305,0,1,1.9820735282290944,0.0,0.0,0.01792647177090534
128,0,33,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.2698043,0.06905737,0.33886167,0.6102244,12.608111428994224,1.0,1.0,0.0,2312.664215,10,7903,19.4623744950667,1.0,1.0,0.0,1138.893917,2,5503,3.9820655307955968,1.0,1.0,0.0,0.310667,0,1,1.9820731060893901,0.0,0.0,0.017926893910609976
128,0,34,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28177444,0.07364029999999999,0.35541474,0.63082525,12.31476937408052,1.0,1.0,0.0,2057.261906,9,7117,19.624473418718534,1.0,1.0,0.0,1126.807739,2,5503,3.982067391519373,1.0,1.0,0.0,0.250243,0,1,1.9820741751875743,0.0,0.0,0.01792582481242566
128,0,35,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27396723,0.07249977,0.346467,0.6233872,12.697842038465406,1.0,1.0,0.0,1785.281409,8,6320,19.607294727500946,1.0,1.0,0.0,1111.428613,2,5503,3.9820664607110787,1.0,1.0,0.0,0.250568,0,1,1.9820740226992966,0.0,0.0,0.017925977300703277
128,0,36,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27439425,0.07114599,0.34554024,0.6154458,10.355652198199897,1.0,1.0,0.0,1795.47147,8,6320,19.674514760337065,1.0,1.0,0.0,1129.249787,2,5503,3.982068244973293,1.0,1.0,0.0,0.274127,0,1,1.9820736824489966,0.0,0.0,0.017926317551003268
128,0,37,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.2826109,0.07369612,0.35630702000000003,0.62450425,11.431830952369744,1.0,1.0,0.0,1114.86751,5,3949,19.236551598695694,1.0,1.0,0.0,1175.300263,2,5503,3.98206585245834,1.0,1.0,0.0,0.277606,0,1,1.9820730079303426,0.0,0.0,0.017926992069657477
128,0,38,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28935077,0.07480014,0.36415091,0.63887345,13.581605886880295,1.0,1.0,0.0,4462.287745,20,15793,20.07236461075424,1.0,1.0,0.0,1134.542967,2,5503,3.9820679148361413,1.0,1.0,0.0,0.247172,0,1,1.9820745454505,0.0,0.0,0.017925454549500064
128,0,39,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.26487306,0.07124329,0.33611635,0.61472705,11.872979467500759,1.0,1.0,0.0,1566.269585,7,5527,19.46891773574283,1.0,1.0,0.0,1147.762531,2,5503,3.9820672553733365,1.0,1.0,0.0,0.328668,0,1,1.9820736517482365,0.0,0.0,0.017926348251763535
128,0,40,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.26920674,0.07108441,0.34029115,0.603683,12.196184305880516,1.0,1.0,0.0,1886.177615,8,6317,19.795786989783643,1.0,1.0,0.0,1120.392999,2,5503,3.982067678112709,1.0,1.0,0.0,0.272664,0,1,1.9820746142699346,0.0,0.0,0.017925385730065357
128,0,41,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27963747,0.07266688,0.35230435,0.6308566,13.120491631957032,1.0,1.0,0.0,442.042773,2,1582,19.40774038940437,1.0,1.0,0.0,1109.738541,2,5503,3.9820682819873414,1.0,1.0,0.0,0.2729,0,1,1.9820741470582646,0.0,0.0,0.017925852941735376
128,0,42,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28125292,0.07485594,0.35610886,0.6623922,7.256444864980494,1.0,1.0,0.0,2480.347419,11,8690,19.73778350954347,1.0,1.0,0.0,1137.89754,2,5503,3.9820670717676707,1.0,1.0,0.0,0.303205,0,1,1.9820742638611797,0.0,0.0,0.017925736138820425
128,0,43,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27394922,0.07169081000000001,0.34564003,0.6471844499999999,12.579527980505604,1.0,1.0,0.0,3552.082116,15,11842,19.83314457329939,1.0,1.0,0.0,1147.825269,2,5503,3.9820665962272788,1.0,1.0,0.0,0.299345,0,1,1.9820736630114981,0.0,0.0,0.01792633698850188
128,0,44,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28875333999999997,0.0747752,0.36352853999999996,0.6786355000000001,10.569578279915952,1.0,1.0,0.0,1362.059662,6,4744,19.327026292192155,1.0,1.0,0.0,1115.410459,2,5503,3.9820666738399932,1.0,1.0,0.0,0.291734,0,1,1.9820738672124376,0.0,0.0,0.017926132787562388
128,0,45,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27481621,0.07296506,0.34778127000000003,0.6468957,12.74739480550647,1.0,1.0,0.0,2260.97558,10,7908,19.802635922833357,1.0,1.0,0.0,1131.98539,2,5503,3.9820679353527515,1.0,1.0,0.0,0.423309,0,1,1.9820740232902216,0.0,0.0,0.017925976709778357
128,0,46,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28472906,0.07495594,0.359685,0.61239415,12.762928904744726,1.0,1.0,0.0,1363.664714,6,4731,19.77697429002661,1.0,1.0,0.0,1187.989204,2,5503,3.9820678673042105,1.0,1.0,0.0,0.286647,0,1,1.982074203695942,0.0,0.0,0.017925796304057884
128,0,47,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28285253,0.07318505,0.35603757999999996,0.6452555,5.570935613898999,1.0,1.0,0.0,4497.226006,20,15808,19.647311999458015,1.0,1.0,0.0,1102.194016,2,5503,3.9820656227235096,1.0,1.0,0.0,0.276748,0,1,1.9820732282697164,0.0,0.0,0.017926771730283453
128,0,48,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.2727948,0.0691726,0.34196740000000003,0.60878605,13.682750006186659,1.0,1.0,0.0,4619.042213,20,15809,20.173183692618277,1.0,1.0,0.0,1121.947562,2,5503,3.982069673933812,1.0,1.0,0.0,0.252459,0,1,1.9820748048414594,0.0,0.0,0.017925195158540574
128,0,49,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28860646,0.07790599000000001,0.36651245,0.6799173,9.995080040561513,1.0,1.0,0.0,2932.945631,13,10270,19.945064488448125,1.0,1.0,0.0,1144.549689,2,5503,3.982068492303228,1.0,1.0,0.0,0.278776,0,1,1.9820740045113436,0.0,0.0,0.017925995488656254
128,0,50,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.26433593,0.07106024,0.33539617,0.62929545,11.930210668140534,1.0,1.0,0.0,1572.550183,7,5542,19.097369914113823,1.0,1.0,0.0,1109.934,2,5503,3.9820656897419218,1.0,1.0,0.0,0.272159,0,1,1.9820726571630383,0.0,0.0,0.01792734283696157
128,0,51,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.29969546999999996,0.07136998,0.37106544999999996,0.70257755,14.019068575889888,1.0,1.0,0.0,670.5883,3,2367,19.76428248492185,1.0,1.0,0.0,1171.750362,2,5503,3.98206808351666,1.0,1.0,0.0,0.276839,0,1,1.9820748800299854,0.0,0.0,0.017925119970014447
128,0,52,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28452852,0.06946518,0.3539937,0.6286908,12.737972783987361,1.0,1.0,0.0,2270.862039,10,7891,19.433148144350078,1.0,1.0,0.0,1110.490532,2,5503,3.98206552095303,1.0,1.0,0.0,0.274151,0,1,1.982072650189595,0.0,0.0,0.017927349810404614
128,0,53,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28039495999999997,0.07211687,0.35251182999999997,0.6536001,12.293785301615195,1.0,1.0,0.0,3147.683128,14,11065,19.969671379184124,1.0,1.0,0.0,1122.325802,2,5503,3.9820681764278785,1.0,1.0,0.0,0.274917,0,1,1.982074572118523,0.0,0.0,0.017925427881477107
128,0,54,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27829166,0.06806877,0.34636043,0.5885104,10.808281049346231,1.0,1.0,0.0,1086.823885,5,3946,19.466859550468936,1.0,1.0,0.0,1147.650806,2,5503,3.9820671487470856,1.0,1.0,0.0,0.271006,0,1,1.982073653672011,0.0,0.0,0.017926346327989062
128,0,55,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27323132,0.06846173,0.34169305,0.656755,12.824174504065795,1.0,1.0,0.0,1993.332892,9,7111,19.59774444005498,1.0,1.0,0.0,1131.596411,2,5503,3.9820674395915345,1.0,1.0,0.0,0.283761,0,1,1.982073484072676,0.0,0.0,0.01792651592732425
128,0,56,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28070328,0.074687,0.35539028,0.66016995,13.308573426555942,1.0,1.0,0.0,913.558118,4,3177,19.26874836381165,1.0,1.0,0.0,1101.14987,2,5503,3.98206784948168,1.0,1.0,0.0,0.249099,0,1,1.9820741868181488,0.0,0.0,0.017925813181851102
128,0,57,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.2869025,0.06985179999999999,0.35675429999999997,0.61638215,9.174714021480257,1.0,1.0,0.0,1355.940067,6,4742,19.782207604157957,1.0,1.0,0.0,1128.090684,2,5503,3.9820682240306144,1.0,1.0,0.0,0.274593,0,1,1.9820739529776097,0.0,0.0,0.017926047022390257
128,0,58,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27645795,0.06931556,0.34577351,0.64257575,13.594153956755425,1.0,1.0,0.0,4321.203107,18,14229,19.628964282919817,1.0,1.0,0.0,1115.992785,2,5503,3.982066665331911,1.0,1.0,0.0,0.300983,0,1,1.9820734772237334,0.0,0.0,0.01792652277626644
128,0,59,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27222113,0.07708386,0.34930499,0.66620005,13.736182176032987,1.0,1.0,0.0,2234.914646,10,7904,19.576712698300387,1.0,1.0,0.0,1160.444686,2,5503,3.982065396833758,1.0,1.0,0.0,0.32404,0,1,1.9820738435902037,0.0,0.0,0.017926156409796223
128,0,60,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.3161016,0.08208245,0.39818405,0.70947175,10.483817667644688,1.0,1.0,0.0,1391.838297,6,4734,19.21121709778351,1.0,1.0,0.0,1204.354672,2,5503,3.982066223595282,1.0,1.0,0.0,0.272215,0,1,1.9820734320049431,0.0,0.0,0.017926567995056875
128,0,61,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27398556,0.07637263,0.35035819,0.69893565,13.684195181453159,1.0,1.0,0.0,1585.048066,7,5522,19.96567036817927,1.0,1.0,0.0,1133.007139,2,5503,3.9820690229736453,1.0,1.0,0.0,0.360861,0,1,1.9820751707301276,0.0,0.0,0.01792482926987249
128,0,62,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.27677756,0.07169505,0.34847260999999996,0.6430278,14.018379152483037,1.0,1.0,0.0,2003.503341,9,7098,19.796015225159735,1.0,1.0,0.0,1111.211649,2,5503,3.9820682886296868,1.0,1.0,0.0,0.269361,0,1,1.9820738843251076,0.0,0.0,0.017926115674892384
128,0,63,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,80000,100,100,20,0.28732389999999997,0.07055288,0.35787677999999995,0.63987975,13.11364944286775,1.0,1.0,0.0,2957.044274,13,10269,19.92240571941252,1.0,1.0,0.0,1153.085162,2,5503,3.982068680372702,1.0,1.0,0.0,0.247801,0,1,1.9820743581893343,0.0,0.0,0.01792564181066586
