method,n_ris,seed,scenario,split,sum_rate,reward,qos_fraction,all_qos,violation,iterations,evaluations,accepted_steps,solver,initialization,objective_history,surrogate_records,grid,solve_ms,config_hash,git_commit,bank_checksum
analytical_ris,32,10000,500,test,1.9819463645170945,1.836865406626225,0.0,False,0.0180536354829056,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.556083,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,501,test,1.9820223784300968,1.8375550157207272,0.0,False,0.0179776215699031,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.330414,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,502,test,1.982018665904576,1.83752133548588,0.0,False,0.017981334095424,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.300613,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,503,test,1.9819623570797005,1.837010494793534,0.0,False,0.0180376429202995,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.311575,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,504,test,1.9820192932685292,1.8375270271495705,0.0,False,0.0179807067314705,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.287517,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,505,test,1.9819833426588704,1.8372008798949977,0.0,False,0.0180166573411298,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.290093,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,506,test,1.981978429658296,1.837156307859636,0.0,False,0.0180215703417044,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.290972,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,507,test,1.982021478088047,1.8375468476187264,0.0,False,0.0179785219119529,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.270535,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,508,test,1.9820442205386477,1.8377531646641625,0.0,False,0.0179557794613524,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.271139,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
analytical_ris,32,10000,509,test,1.98200999731782,1.8374426935020995,0.0,False,0.0179900026821802,0,1,0,analytical_ris_equal_allocation,closed_form_phase_alignment,[],[],{},0.271596,2a8450eb5d4f6f05c03681c57cc71c0590f449be523644dbfde0384d2f23053d,fc61d5cda7da39530055bae9bd0e92865f995cd9,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef
