method,n_ris,scenario,inference_ms,evaluation_ms,solve_ms,cpu_threads,seed,config_hash,bank_checksum,latency_protocol
ao_grid,64,32,,,560.816047,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,33,,,558.352064,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,34,,,560.619177,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,35,,,560.812201,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,36,,,575.973755,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,37,,,564.302407,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,38,,,563.024082,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,39,,,563.921806,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,40,,,565.576846,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,41,,,567.645076,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,42,,,564.605684,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,43,,,585.943856,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,44,,,564.017297,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,45,,,565.079987,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,46,,,561.400135,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,47,,,563.709981,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,48,,,562.51594,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,49,,,569.857706,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,50,,,562.391387,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,51,,,561.618056,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,52,,,563.183054,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,53,,,562.668074,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,54,,,563.313867,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,55,,,561.975493,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,56,,,562.418887,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,57,,,562.188427,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,58,,,561.670503,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,59,,,563.927894,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,60,,,560.942177,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,61,,,561.191163,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,62,,,561.59531,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,63,,,560.820848,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,64,,,578.125753,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,65,,,561.649069,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,66,,,562.223225,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,67,,,561.607688,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,68,,,562.321861,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,69,,,565.655216,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,70,,,559.942753,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,71,,,561.995029,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,72,,,565.65125,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,73,,,564.114443,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,74,,,564.698701,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,75,,,564.563442,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,76,,,564.57546,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,77,,,562.469324,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,78,,,566.475442,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,79,,,584.743647,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,80,,,562.980979,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,81,,,564.282308,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,82,,,563.472844,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,83,,,562.815735,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,84,,,563.082819,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,85,,,567.202764,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,86,,,562.053311,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,87,,,562.078228,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,88,,,563.314881,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,89,,,562.215059,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,90,,,561.569357,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,91,,,563.440256,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,92,,,583.490648,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,93,,,562.863185,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,94,,,564.714224,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,95,,,562.16846,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,96,,,564.314094,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,97,,,567.499431,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,98,,,562.42599,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,64,99,,,561.792557,1,0,1a480db47c5efa1cc1a63abf6aef552d6bf21ecebd475a7bc99d509c20d9fb0d,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,0,,,831.747003,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,1,,,826.651048,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,2,,,828.17792,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,3,,,830.096609,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,4,,,829.925166,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,5,,,828.954554,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,6,,,851.244176,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,7,,,829.294576,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,8,,,826.265759,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,9,,,829.176757,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,10,,,831.515418,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,11,,,827.132165,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,12,,,831.715684,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,13,,,826.397972,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,14,,,827.791937,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,15,,,826.034757,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,16,,,827.233424,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,17,,,829.198742,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,18,,,832.612891,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,19,,,830.160942,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,20,,,831.041821,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,21,,,831.155959,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,22,,,827.571614,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,23,,,828.734669,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,24,,,826.897059,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,25,,,826.72793,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,26,,,827.879058,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,27,,,832.219718,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,28,,,830.287572,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,29,,,831.885312,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,30,,,831.512823,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,31,,,828.072651,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,32,,,830.801354,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,33,,,828.041975,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,34,,,829.832586,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,35,,,854.502149,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,36,,,830.138967,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,37,,,830.655111,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
ao_grid,96,38,,,838.492334,1,0,eb978e84730de4cf1e0579ad9e17edb700c67ba6eceac89d1fe3698763a419f7,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,single_thread_same_runner_warmup10_count100_v2
