step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-5.408141968843647,-5.408141968843647,1.8173016722485067,0.25,False,0.6376515847520814,8.0,0.6376515847520814,False,0.0,,,
1000,-3.1238403608363394,-3.1238403608363394,2.8761596391636606,0.75,False,0.5,8.0,0.6534956906057087,False,0.0,0.1432189792394638,0.0,0.15
2000,-7.536302754391629,-7.536302754391629,1.8929727973286354,0.5,False,0.8238078926333694,8.0,0.6663032954847755,False,0.0,0.22989986836910248,0.0,0.15
3000,1.921600026041964,1.921600026041964,6.361390833532156,0.75,False,0.39720334982448324,14.538002935958259,0.32790014679791296,True,0.1173,0.41479817032814026,0.0,0.15
4000,4.9247886541989265,5.124802746903314,5.377030264244156,0.75,False,0.03059253638512971,21.496966381889962,0.34894817229658526,True,0.11639999999999999,0.8810873031616211,0.0,0.15
5000,12.349229002139523,12.349229002139523,12.349229002139523,1.0,True,0.0,22.758888594993326,0.06409611065516815,True,0.11549999999999999,1.890068769454956,0.0,0.15
6000,8.576456518730748,8.576456518730748,8.576456518730748,1.0,True,0.0,24.697259022645174,0.09791852138259236,True,0.1146,1.8749958276748657,0.0,0.15
7000,1.1810132181634203,7.786914650506739,11.372328485905712,0.25,False,0.39562789457744263,26.672280555639084,0.09975107664969543,True,0.1137,3.509465217590332,0.0,0.15
8000,-3.0324783590988247,6.303661918720717,12.303661918720717,0.75,False,0.5,32.20077614498232,0.27742477946716176,True,0.1128,4.276140213012695,0.0,0.15
9000,13.093498668671678,13.093498668671678,13.093498668671678,1.0,True,0.0,35.64102821642496,0.17301260357213175,True,0.1119,5.513998985290527,0.0,0.15
10000,-9.030674880335438,4.7898392278770405,10.78983922787704,0.75,False,0.5,37.73806970359153,0.10585207435832863,True,0.111,6.665171146392822,0.0,0.15
11000,3.071204568006798,9.65518112411244,11.599473305712355,0.25,False,0.22139892137351747,39.06099809857966,0.06714641974940663,True,0.1101,5.952629089355469,0.0,0.15
12000,-8.04340433286196,7.487094716427869,13.487094716427869,0.75,False,0.5,40.9304837312111,0.09447428163157172,True,0.10919999999999999,6.438800811767578,0.0,0.15
13000,10.996212958271618,12.760735084408877,13.212370343687635,0.75,False,0.05358324343304033,43.07546740671967,0.10824918377542854,True,0.1083,4.811222076416016,0.0,0.15
14000,6.887364814708287,6.887364814708287,6.887364814708287,1.0,True,0.0,43.713690456962915,0.03291115251216239,True,0.1074,6.7300519943237305,0.0,0.15
15000,11.024720085565495,11.024720085565495,11.024720085565495,1.0,True,0.0,44.735770309296264,0.052103992616667594,True,0.1065,9.998979568481445,0.0,0.15
16000,9.697442874077773,9.697442874077773,9.697442874077773,1.0,True,0.0,45.33406928128635,0.030914948599504118,True,0.1056,7.167070388793945,0.0,0.15
17000,14.207042923604396,14.207042923604396,14.207042923604396,1.0,True,0.0,46.486783508797366,0.058635711375550965,True,0.10469999999999999,8.551019668579102,0.0,0.15
18000,10.023816129737622,10.023816129737622,10.023816129737622,1.0,True,0.0,47.29932024988058,0.04162683705416058,True,0.1038,7.994273662567139,0.0,0.15
19000,-19.596826772542943,0.052833352397346545,6.0528333523973465,0.75,False,0.5,48.683103878688264,0.07018918144038432,True,0.10289999999999999,9.503461837768555,0.0,0.15
20000,9.79890473239406,9.79890473239406,9.79890473239406,1.0,True,0.0,49.09708959453897,0.02169928579253535,True,0.102,8.607836723327637,0.0,0.15
21000,13.723168753050594,13.723168753050594,13.723168753050594,1.0,True,0.0,49.27172230945834,0.009731635745968317,True,0.1011,14.625844955444336,0.0,0.15
22000,8.451616097853138,8.451616097853138,8.451616097853138,1.0,True,0.0,49.39558133028664,0.007192951041414838,True,0.1002,10.112455368041992,0.0,0.15
23000,13.11599382850016,13.11599382850016,13.11599382850016,1.0,True,0.0,49.42253126375941,0.0023474966736385557,True,0.0993,12.026630401611328,0.0,0.15
24000,11.137822341221977,11.137822341221977,11.137822341221977,1.0,True,0.0,49.56029710313878,0.007888291968968534,True,0.0984,16.899471282958984,0.0,0.15
25000,10.485910489919174,10.485910489919174,10.485910489919174,1.0,True,0.0,49.69754603084906,0.007862446385514053,True,0.0975,17.969783782958984,0.0,0.15
26000,10.33664102222503,12.945543976471074,13.456603753618937,0.25,False,0.06256730197781668,50.125233583851106,0.022384377650102292,True,0.09659999999999999,13.02192211151123,0.0,0.15
27000,14.869293273012287,14.869293273012287,14.869293273012287,1.0,True,0.0,50.48476232674175,0.018976437144532374,True,0.0957,15.187089920043945,0.0,0.15
