method,n_ris,scenarios,bank_checksum,sum_rate_mean,sum_rate_std,sum_rate_median,sum_rate_p95,qos_fraction_mean,qos_fraction_std,qos_fraction_median,qos_fraction_p95,all_qos_mean,all_qos_std,all_qos_median,all_qos_p95,violation_mean,violation_std,violation_median,violation_p95,solve_ms_mean,solve_ms_std,solve_ms_median,solve_ms_p95
ao_sca,16,1000,ee98d51d23f2f29facb379bf4250dad3e33d568085dfd332a582372e84151ce7,15.213727359291637,1.2288128267355711,15.464333065466048,16.89293725786473,0.995,0.04002001501251094,1.0,1.0,0.983,0.1293357171384909,1.0,1.0,1.3047044744000011e-05,0.00017002343822266757,0.0,0.0,904.767272435,320.96349508622063,927.792578,1323.68953735
ao_sca,32,1000,6ec54735c1c2c35cd253d9d3d23295783293b6d64c65204dfcab16b2d59ebbef,16.452378356819192,1.0209009383749021,16.13317338556135,18.43838635158161,0.99975,0.00790569415042095,1.0,1.0,0.999,0.0316227766016838,1.0,1.0,1.274744523943e-07,4.031096130486924e-06,0.0,0.0,1572.7427653450002,614.9373923734927,1632.4434595,2336.65829985
ao_sca,64,1000,ae41070d268d283dcc283b0aaf9b960eae1f4ddd22d423577b272c18802a3aae,17.805896951929185,0.48704415496284825,17.762461853680968,18.39326047352758,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2636.215988195,1223.4885700425566,2603.9314864999997,4422.6969867
ao_sca,96,1000,4e84455d08cacd9f85c432f7838c3be2cb0f000b55edc3487c6dee9520cc0b63,18.87996717037517,0.3233304660611808,18.880706308272302,19.33197702207662,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3682.2555308959995,1766.6925549028547,3597.966157,6493.436779299999
ao_sca,128,1000,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e,19.636259142409646,0.25328299809578003,19.65375523520659,20.046461649392327,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4559.844229699999,2379.745167709409,4309.8769805,8770.20480635
