step,reward,environment_reward,sum_rate,qos_fraction,all_qos,violation,qos_dual,qos_violation_ema,qos_dual_updated,exploration_noise,critic_loss,actor_loss,effective_target_noise
1,-5.543368092875951,-5.543368092875951,2.6883104775253304,0.25,False,0.7722224752454878,8.0,0.7722224752454878,False,0.0,,,
1000,-0.2608267713969783,-0.2608267713969783,4.352610589364846,0.5,False,0.43123698552420253,8.0,0.7363488397890058,False,0.0,0.15858867764472961,0.0,0.15
2000,-4.888022900989089,-4.888022900989089,2.264989689279653,0.5,False,0.6692068222036933,8.0,0.718963675748013,False,0.0,0.18518298864364624,0.0,0.15
3000,12.31637561558625,12.31637561558625,12.31637561558625,1.0,True,0.0,8.187655832487565,0.010382791624378229,True,0.1173,0.6274570226669312,0.0,0.15
4000,11.727216016158494,11.727216016158494,11.727216016158494,1.0,True,0.0,10.141017347865427,0.09866807576889312,True,0.11639999999999999,1.7971206903457642,0.0,0.15
5000,6.186920433599526,6.186920433599526,6.186920433599526,1.0,True,0.0,10.519646440273107,0.01993145462038403,True,0.11549999999999999,2.260282516479492,0.0,0.15
6000,5.471802868008636,5.471802868008636,5.471802868008636,1.0,True,0.0,10.958844493349412,0.02295990265381523,True,0.1146,2.853884696960449,0.0,0.15
7000,13.742487619450873,13.742487619450873,13.742487619450873,1.0,True,0.0,11.186645878665022,0.012390069265780483,True,0.1137,4.269749164581299,0.0,0.15
8000,6.33613771333912,6.33613771333912,6.33613771333912,1.0,True,0.0,11.21864584267476,0.002599998200486926,True,0.1128,2.896538257598877,0.0,0.15
9000,7.644001802018106,7.644001802018106,7.644001802018106,1.0,True,0.0,11.302872292217184,0.005211322477121226,True,0.1119,6.84815788269043,0.0,0.15
10000,2.61898293862418,4.673952003660224,10.787948656339145,0.25,False,0.6221763614289078,14.572878478622274,0.16450030932025447,True,0.111,4.19389533996582,0.0,0.15
11000,7.116631733698347,7.116631733698347,7.116631733698347,1.0,True,0.0,14.588300401148103,0.001771096126291466,True,0.1101,6.163536071777344,0.0,0.15
12000,11.2431833089174,11.2431833089174,11.2431833089174,1.0,True,0.0,16.48987377339506,0.09607866861234797,True,0.10919999999999999,4.246798992156982,0.0,0.15
13000,6.452570419409775,6.452570419409775,6.452570419409775,1.0,True,0.0,17.01635893364467,0.027324258012480576,True,0.1083,3.3212997913360596,0.0,0.15
14000,12.5160670409317,12.5160670409317,12.5160670409317,1.0,True,0.0,17.678016363978948,0.03408287151671389,True,0.1074,5.172080039978027,0.0,0.15
15000,9.639883847456378,9.639883847456378,9.639883847456378,1.0,True,0.0,18.124089884792223,0.023303676040663798,True,0.1065,5.793482780456543,0.0,0.15
16000,11.51386213774537,11.51386213774537,11.51386213774537,1.0,True,0.0,18.293902348745817,0.009490623197679696,True,0.1056,7.171867847442627,0.0,0.15
17000,12.781558637732564,12.781558637732564,12.781558637732564,1.0,True,0.0,19.55888599761453,0.06424918244343579,True,0.10469999999999999,9.977810859680176,0.0,0.15
18000,5.12838246234691,5.12838246234691,5.12838246234691,1.0,True,0.0,20.01739127825567,0.02392526403205684,True,0.1038,13.165106773376465,0.0,0.15
19000,6.108781281666175,6.108781281666175,6.108781281666175,1.0,True,0.0,20.67640276071519,0.03395057412297614,True,0.10289999999999999,10.15485954284668,0.0,0.15
20000,6.420650224389795,6.420650224389795,6.420650224389795,1.0,True,0.0,21.146160280936684,0.024487876011074605,True,0.102,19.497270584106445,0.0,0.15
21000,11.702666112928654,11.702666112928654,11.702666112928654,1.0,True,0.0,21.236905676024655,0.005537269754398565,True,0.1011,10.558002471923828,0.0,0.15
22000,5.4530268666418085,5.4530268666418085,5.4530268666418085,1.0,True,0.0,21.315274097079865,0.0049184210527604315,True,0.1002,10.382044792175293,0.0,0.15
23000,7.342772405009693,7.342772405009693,7.342772405009693,1.0,True,0.0,21.424033574071153,0.006437973849564379,True,0.0993,16.311779022216797,0.0,0.15
24000,5.743646337891013,5.743646337891013,5.743646337891013,1.0,True,0.0,21.502504352058537,0.004923538899369191,True,0.0984,13.891070365905762,0.0,0.15
25000,6.130769966145098,6.130769966145098,6.130769966145098,1.0,True,0.0,21.790344655254486,0.015392015159797554,True,0.0975,19.47262954711914,0.0,0.15
26000,5.587038719869531,5.587038719869531,5.587038719869531,1.0,True,0.0,21.810965710227773,0.0020310527486643126,True,0.09659999999999999,17.091934204101562,0.0,0.15
27000,6.386997496901548,6.386997496901548,6.386997496901548,1.0,True,0.0,21.919154079199075,0.006409418448565036,True,0.0957,10.20121955871582,0.0,0.15
28000,13.320806344532828,13.320806344532828,13.320806344532828,1.0,True,0.0,22.079632427284782,0.009023917404285445,True,0.0948,21.54863166809082,0.0,0.15
29000,7.538713912381893,7.538713912381893,7.538713912381893,1.0,True,0.0,22.21973181313382,0.008004969292451909,True,0.0939,27.776023864746094,0.0,0.15
30000,8.827420051083465,8.827420051083465,8.827420051083465,1.0,True,0.0,22.258611855434626,0.0029440021150403508,True,0.093,11.663130760192871,0.0,0.15
31000,11.073841409517353,11.073841409517353,11.073841409517353,1.0,True,0.0,22.503760744712654,0.013257444463901338,True,0.0921,18.68994903564453,0.0,0.15
32000,7.532921408052438,7.532921408052438,7.532921408052438,1.0,True,0.0,22.737514503438902,0.012687687936312416,True,0.0912,17.179737091064453,0.0,0.15
33000,8.0144050784374,8.0144050784374,8.0144050784374,1.0,True,0.0,22.797135740383066,0.003981061847208142,True,0.09029999999999999,7.4322919845581055,0.0,0.15
34000,13.343738739776061,13.343738739776061,13.343738739776061,1.0,True,0.0,23.08913866805762,0.015600146383727673,True,0.0894,20.25847053527832,0.0,0.15
35000,7.119734607501504,7.119734607501504,7.119734607501504,1.0,True,0.0,23.177586024726374,0.005422367833437825,True,0.0885,5.368568420410156,0.0,0.15
36000,8.089751306170818,8.089751306170818,8.089751306170818,1.0,True,0.0,23.35174432081209,0.009707914804285987,True,0.0876,11.597272872924805,0.0,0.15
37000,10.90236228696125,10.90236228696125,10.90236228696125,1.0,True,0.0,23.741422277198637,0.02048389781932734,True,0.0867,19.545129776000977,0.0,0.15
38000,5.102300230935209,5.102300230935209,5.102300230935209,1.0,True,0.0,24.501169092132464,0.038987340746691294,True,0.08579999999999999,28.546833038330078,0.0,0.15
39000,12.288656754495168,12.288656754495168,12.288656754495168,1.0,True,0.0,24.623247417343055,0.007103916260529515,True,0.0849,18.451719284057617,0.0,0.15
40000,10.549949859684263,10.549949859684263,10.549949859684263,1.0,True,0.0,24.783570417303228,0.009016149998008599,True,0.08399999999999999,11.513071060180664,0.0,0.15
41000,11.907448149596636,11.907448149596636,11.907448149596636,1.0,True,0.0,24.929517037343494,0.008297331002013273,True,0.08310000000000001,28.06906509399414,0.0,0.15
42000,13.312173581182062,13.312173581182062,13.312173581182062,1.0,True,0.0,25.09196795651144,0.00912254595839727,True,0.0822,21.506916046142578,0.0,0.15
43000,8.062317821288717,8.062317821288717,8.062317821288717,1.0,True,0.0,25.68255102147229,0.030529153248042486,True,0.0813,37.18077850341797,0.0,0.15
44000,6.549701233347357,6.549701233347357,6.549701233347357,1.0,True,0.0,25.762610839242942,0.005002990888532711,True,0.0804,17.867765426635742,0.0,0.15
45000,11.621791077347993,11.621791077347993,11.621791077347993,1.0,True,0.0,25.91810137344942,0.008774526710323903,True,0.07949999999999999,25.004230499267578,0.0,0.15
46000,10.690978718690495,10.690978718690495,10.690978718690495,1.0,True,0.0,25.92993523491574,0.0015916930733159435,True,0.0786,13.270686149597168,0.0,0.15
47000,6.03590125371881,6.156661065295696,6.210904714812399,0.75,False,0.006735094689116539,26.06577678662653,0.007792077585539439,True,0.07769999999999999,14.880562782287598,0.0,0.15
48000,13.033230372477606,13.033230372477606,13.033230372477606,1.0,True,0.0,26.255667106743267,0.010494516005836896,True,0.07680000000000001,27.291297912597656,0.0,0.15
49000,8.615668944574843,8.615668944574843,8.615668944574843,1.0,True,0.0,26.542072563856486,0.015320272855660977,True,0.0759,22.010072708129883,0.0,0.15
50000,13.139055290081512,13.139055290081512,13.139055290081512,1.0,True,0.0,26.527323219046913,0.0002625327595212947,True,0.075,16.473546981811523,0.0,0.15
51000,7.089530551441127,7.089530551441127,7.089530551441127,1.0,True,0.0,26.684170829339774,0.008842380514643103,True,0.0741,23.269052505493164,0.0,0.15
52000,13.221184166577585,13.221184166577585,13.221184166577585,1.0,True,0.0,26.954470986481436,0.014515007857083104,True,0.07319999999999999,14.732943534851074,0.0,0.15
53000,11.497873065797755,11.497873065797755,11.497873065797755,1.0,True,0.0,27.238185435324468,0.015185722442151665,True,0.0723,11.56452751159668,0.0,0.15
54000,8.323145975698877,8.323145975698877,8.323145975698877,1.0,True,0.0,27.789317101290035,0.028556583298278385,True,0.07139999999999999,8.712207794189453,0.0,0.15
55000,5.739499824206143,5.739499824206143,5.739499824206143,1.0,True,0.0,27.833526195559944,0.0032104547134953992,True,0.0705,34.865745544433594,0.0,0.15
56000,7.079816514859671,7.079816514859671,7.079816514859671,1.0,True,0.0,28.036386665570387,0.011143023500522146,True,0.0696,31.87409782409668,0.0,0.15
57000,7.495545979265658,7.495545979265658,7.495545979265658,1.0,True,0.0,28.31855785303187,0.015108559373074147,True,0.06870000000000001,30.976102828979492,0.0,0.15
58000,12.092839857423195,12.092839857423195,12.092839857423195,1.0,True,0.0,28.420009947041667,0.006072604700489859,True,0.0678,11.496749877929688,0.0,0.15
59000,2.48238973705971,7.632041564758658,9.921507882067193,0.5,False,0.2521865484421568,30.278087351211617,0.0939038702084975,True,0.0669,24.514747619628906,0.0,0.15
60000,11.999506428860126,11.999506428860126,11.999506428860126,1.0,True,0.0,30.324463358195654,0.003318800349201789,True,0.066,27.89641761779785,0.0,0.15
61000,12.470820415493773,12.470820415493773,12.470820415493773,1.0,True,0.0,30.963192545339695,0.03293645935720195,True,0.06509999999999999,12.903127670288086,0.0,0.15
62000,-9.089269049500542,-0.26283386251675644,3.236944944345234,0.25,False,0.3843731732665841,31.461789182511417,0.025929831858586196,True,0.06420000000000001,16.306129455566406,0.0,0.15
63000,10.184724304659607,10.184724304659607,10.184724304659607,1.0,True,0.0,31.657841366236934,0.010802609186275909,True,0.0633,38.89042663574219,0.0,0.15
64000,6.594506352409805,6.594506352409805,6.594506352409805,1.0,True,0.0,31.74710335967203,0.005463099671754669,True,0.0624,48.58174133300781,0.0,0.15
65000,9.309768545266918,9.309768545266918,9.309768545266918,1.0,True,0.0,32.22202891429782,0.024746277731289703,True,0.0615,32.83887481689453,0.0,0.15
66000,12.664099340338687,12.664099340338687,12.664099340338687,1.0,True,0.0,32.858260755833584,0.03281159207678819,True,0.060599999999999994,33.95362854003906,0.0,0.15
67000,13.608161453905366,13.608161453905366,13.608161453905366,1.0,True,0.0,32.978310674437594,0.007002495930200585,True,0.059699999999999996,39.42011260986328,0.0,0.15
68000,10.34929295256239,10.34929295256239,10.34929295256239,1.0,True,0.0,33.02403022474136,0.003285977515188375,True,0.05879999999999999,36.01568603515625,0.0,0.15
69000,12.813843481295834,12.813843481295834,12.813843481295834,1.0,True,0.0,33.25981776669453,0.012789377097658582,True,0.0579,36.87508773803711,0.0,0.15
70000,9.866701609460378,11.187205519501491,11.616351864212573,0.5,False,0.052276858140370974,33.4841803334945,0.01221812833999848,True,0.056999999999999995,13.48672866821289,0.0,0.15
71000,11.945318400166594,11.945318400166594,11.945318400166594,1.0,True,0.0,33.92334341531195,0.022958154090872235,True,0.0561,29.51926040649414,0.0,0.15
72000,12.757444882811624,12.757444882811624,12.757444882811624,1.0,True,0.0,33.99544539881956,0.004605099175380878,True,0.0552,32.77743911743164,0.0,0.15
73000,11.628854389428646,11.628854389428646,11.628854389428646,1.0,True,0.0,34.150732955242724,0.008764377821158095,True,0.0543,41.480430603027344,0.0,0.15
74000,7.918626222904377,7.918626222904377,7.918626222904377,1.0,True,0.0,34.33878598262884,0.010402651369305902,True,0.0534,9.507087707519531,0.0,0.15
75000,5.733547574024768,5.733547574024768,5.733547574024768,1.0,True,0.0,34.33780625453026,0.0009510135950706674,True,0.05249999999999999,43.8914680480957,0.0,0.15
76000,13.079638855541933,13.079638855541933,13.079638855541933,1.0,True,0.0,34.4540846826399,0.006813921405482184,True,0.05159999999999999,56.22674560546875,0.0,0.15
77000,13.562361821305974,13.562361821305974,13.562361821305974,1.0,True,0.0,34.654599107170455,0.011025721226527509,True,0.050699999999999995,47.36276626586914,0.0,0.15
78000,13.178319333301554,13.178319333301554,13.178319333301554,1.0,True,0.0,34.868005043201066,0.011670296801530481,True,0.0498,32.508644104003906,0.0,0.15
79000,7.36435156758913,7.36435156758913,7.36435156758913,1.0,True,0.0,35.38286196190259,0.026742845935076157,True,0.0489,51.016754150390625,0.0,0.15
80000,11.944458063862363,11.944458063862363,11.944458063862363,1.0,True,0.0,35.441955763434876,0.003954690076614321,True,0.048,46.019439697265625,0.0,0.15
81000,12.860111029661184,12.860111029661184,12.860111029661184,1.0,True,0.0,35.47072627175633,0.0024385254160725466,True,0.04709999999999999,62.328468322753906,0.0,0.15
82000,13.378373123650439,13.378373123650439,13.378373123650439,1.0,True,0.0,35.52535856613106,0.003731614718736641,True,0.046200000000000005,24.812198638916016,0.0,0.15
83000,14.088953788046302,14.088953788046302,14.088953788046302,1.0,True,0.0,35.54433968449833,0.0019490559183636847,True,0.04530000000000001,31.82707977294922,0.0,0.15
84000,14.141195449850432,14.141195449850432,14.141195449850432,1.0,True,0.0,35.61067657096459,0.004316844323313119,True,0.044399999999999995,34.92900848388672,0.0,0.15
85000,12.372336920662237,12.372336920662237,12.372336920662237,1.0,True,0.0,35.646372144115794,0.0027847786575601243,True,0.0435,22.602874755859375,0.0,0.15
86000,12.792360462600804,12.792360462600804,12.792360462600804,1.0,True,0.0,36.04708030313525,0.02103540795097287,True,0.0426,21.895877838134766,0.0,0.15
87000,12.358331909537789,12.358331909537789,12.358331909537789,1.0,True,0.0,36.07787297567424,0.002539633626949257,True,0.0417,34.78455352783203,0.0,0.15
88000,10.319837690548995,10.351097152955683,10.360013573085155,0.75,False,0.0011133130502360422,36.394137898079784,0.01681324612027721,True,0.0408,19.628583908081055,0.0,0.15
89000,14.422863073076824,14.422863073076824,14.422863073076824,1.0,True,0.0,36.50616337407459,0.006601273799740385,True,0.03989999999999999,26.59842300415039,0.0,0.15
90000,11.167064158721391,11.167064158721391,11.167064158721391,1.0,True,0.0,36.57901413869478,0.004642538231009769,True,0.03899999999999999,35.18319320678711,0.0,0.15
91000,12.592561453893044,12.592561453893044,12.592561453893044,1.0,True,0.0,36.55998369464541,4.847779753144169e-05,True,0.038099999999999995,47.939537048339844,0.0,0.15
92000,8.427921434056774,8.427921434056774,8.427921434056774,1.0,True,0.0,36.5959406929615,0.0027978499158045653,True,0.0372,47.12432861328125,0.0,0.15
93000,13.31012353685432,13.31012353685432,13.31012353685432,1.0,True,0.0,36.73513328344429,0.007959629524139577,True,0.0363,37.55524444580078,0.0,0.15
94000,10.761783103254421,10.761783103254421,10.761783103254421,1.0,True,0.0,36.9442820412255,0.011457437889060496,True,0.0354,56.178375244140625,0.0,0.15
95000,13.676789041737472,13.676789041737472,13.676789041737472,1.0,True,0.0,36.944143238453556,0.0009930598614027876,True,0.0345,19.83873748779297,0.0,0.15
96000,12.469377646816069,12.469377646816069,12.469377646816069,1.0,True,0.0,37.055851721367695,0.0065854241457068,True,0.033600000000000005,52.175968170166016,0.0,0.15
97000,11.791515312632932,11.791515312632932,11.791515312632932,1.0,True,0.0,37.07381415634357,0.0018981217487939663,True,0.03270000000000001,32.572242736816406,0.0,0.15
98000,11.914717354305767,11.914717354305767,11.914717354305767,1.0,True,0.0,37.06100471375983,0.00035952787081267387,True,0.031799999999999995,46.007198333740234,0.0,0.15
99000,13.737241294087312,13.737241294087312,13.737241294087312,1.0,True,0.0,37.86513311116064,0.04120641987004065,True,0.030899999999999997,36.44139862060547,0.0,0.15
100000,12.359299914431736,12.359299914431736,12.359299914431736,1.0,True,0.0,38.24711595413593,0.020099142148764532,True,0.03,53.69969177246094,0.0,0.15
