method,seed,scenario,split,sum_rate,reward,qos_fraction,all_qos,violation,iterations,evaluations,accepted_steps,solver,initialization,objective_history,surrogate_records,grid,solve_ms,config_hash,git_commit,bank_checksum
ao_grid,10000,0,test,3.9820653776930968,3.9820653776930968,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380124486836824, 3.9820638748881234, 3.9820653776930968]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2208.288227,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,1,test,3.9820669896889553,3.9820669896889553,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380190603397801, 3.982066104436252, 3.9820669896889553]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2149.68527,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,2,test,3.9820670582004247,3.9820670582004247,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.838025329151331, 3.982066575942063, 3.9820670582004247]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2537.207024,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,3,test,3.9820679112459483,3.9820679112459483,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380298897598084, 3.9820671799072143, 3.9820679112459483]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2240.390569,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,4,test,3.982067033696367,3.982067033696367,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380198442728397, 3.98206600374567, 3.982067033696367]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2214.535921,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,5,test,3.9820658567830707,3.9820658567830707,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380208629663182, 3.982065308437817, 3.9820658567830707]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2244.166988,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,6,test,3.9820660667367256,3.9820660667367256,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380203188574484, 3.982065352705548, 3.9820660667367256]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2265.54019,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,7,test,3.9820667164865906,3.9820667164865906,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380231345146751, 3.9820660425378804, 3.9820667164865906]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2395.623625,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,8,test,3.98206933023327,3.98206933023327,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380329859318971, 3.9820688609238606, 3.98206933023327]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2284.202511,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,9,test,3.9820679787299067,3.9820679787299067,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380261499474375, 3.982067311642874, 3.9820679787299067]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2291.352509,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,10,test,3.982067703070559,3.982067703070559,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380262534771281, 3.982066842927283, 3.982067703070559]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2373.75639,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,11,test,3.982066952485707,3.982066952485707,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380221518800326, 3.9820663793460778, 3.982066952485707]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2332.175942,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,12,test,3.9820677138459524,3.9820677138459524,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380243147534385, 3.982066972523444, 3.9820677138459524]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2262.350389,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,13,test,3.982068834742523,3.982068834742523,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380282650008486, 3.98206826886621, 3.982068834742523]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2285.575584,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,14,test,3.9820678370671523,3.9820678370671523,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380206568953064, 3.982066679959313, 3.9820678370671523]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2304.297329,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,15,test,3.9820676741200454,3.9820676741200454,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380222259173145, 3.9820670421328948, 3.9820676741200454]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2340.877001,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,16,test,3.9820688355885063,3.9820688355885063,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.838028676499418, 3.982068053702054, 3.9820688355885063]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2266.227308,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,17,test,3.9820693132519285,3.9820693132519285,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380329352969966, 3.982068865899614, 3.9820693132519285]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2314.101826,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
