method,seed,scenario,split,sum_rate,reward,qos_fraction,all_qos,violation,iterations,evaluations,accepted_steps,solver,initialization,objective_history,surrogate_records,grid,solve_ms,config_hash,git_commit,bank_checksum
ao_grid,10000,750,test,3.9820680449620833,3.9820680449620833,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380202348781056, 3.9820672598986966, 3.9820680449620833]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2278.280699,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,751,test,3.982065858821743,3.982065858821743,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380208088529715, 3.9820655733395878, 3.982065858821743]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2286.383167,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,752,test,3.9820674771267712,3.9820674771267712,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380233347226167, 3.9820668893989186, 3.9820674771267712]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2385.985219,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,753,test,3.9820673840832153,3.9820673840832153,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380233825259378, 3.9820667655219193, 3.9820673840832153]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2338.142506,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,754,test,3.9820666422931676,3.9820666422931676,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380195199336191, 3.9820653785634814, 3.9820666422931676]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2292.029799,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,755,test,3.982066169796246,3.982066169796246,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380171135387546, 3.9820657086313367, 3.982066169796246]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2279.028401,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,756,test,3.982066895072659,3.982066895072659,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380161828397745, 3.9820656778862116, 3.982066895072659]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2312.896897,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,757,test,3.9820701034722914,3.9820701034722914,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380344949126524, 3.982069555787854, 3.9820701034722914]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2373.909178,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,758,test,3.9820657667456687,3.9820657667456687,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.838023084869673, 3.9820650945653626, 3.9820657667456687]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2259.765156,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
ao_grid,10000,759,test,3.9820666504547733,3.9820666504547733,1.0,True,0.0,2,5503,0,ao_grid_coordinate_codebook,analytical_ris_equal_allocation,"[1.8380106114950434, 3.982065281965602, 3.9820666504547733]",[],"{""allocation_levels"": 7, ""beta_levels"": 5, ""phase_levels"": 8}",2311.728551,895cf8987087c169d7023476c078ebabf24f99fbbc30b65ad7fae1097d95a6fe,fc61d5cda7da39530055bae9bd0e92865f995cd9,f4c80269e5fb3cf553900b2e82f235af875b7c2e33b4ff71ec5d85cc25eb2b4e
